name_enroll,imagenum_enroll,name_verify,imagenum_verify
Dennis_Erickson_1,0,Dennis_Erickson_3,0
Madonna_1,0,Madonna_2,0
Stephane_Rousseau_1,0,Stephane_Rousseau_2,0
Juan_Manuel_Marquez_2,0,Juan_Manuel_Marquez_3,0
Kyoko_Nakayama_1,0,Kyoko_Nakayama_2,0
Lee_Tae-sik_1,0,Lee_Tae-sik_2,0
Andy_Roddick_1,0,Andy_Roddick_3,0
Tom_Sizemore_1,0,Tom_Sizemore_3,0
Roseanne_Barr_2,0,Roseanne_Barr_3,0
Joschka_Fischer_1,0,Joschka_Fischer_2,0
German_Khan_1,0,German_Khan_3,0
John_Franco_1,0,John_Franco_3,0
Cynthia_Rowley_1,0,Cynthia_Rowley_3,0
Paul_Burrell_1,0,Paul_Burrell_3,0
Prince_Willem-Alexander_1,0,Prince_Willem-Alexander_2,0
Rainer_Gut_1,0,Rainer_Gut_3,0
Bob_Dole_1,0,Bob_Dole_2,0
Lech_Walesa_1,0,Lech_Walesa_3,0
Fernando_Leon_de_Aranoa_1,0,Fernando_Leon_de_Aranoa_3,0
Tom_Sizemore_1,0,Tom_Sizemore_2,0
Akbar_Hashemi_Rafsanjani_1,0,Akbar_Hashemi_Rafsanjani_2,0
Garry_Kasparov_1,0,Garry_Kasparov_2,0
Ethan_Hawke_2,0,Ethan_Hawke_3,0
Alfonso_Portillo_1,0,Alfonso_Portillo_2,0
Tom_Daschle_1,0,Tom_Daschle_3,0
Jaime_Pressly_1,0,Jaime_Pressly_3,0
Kaisser_Bazan_1,0,Kaisser_Bazan_3,0
Chen_Shui-bian_2,0,Chen_Shui-bian_3,0
Nick_Cassavetes_1,0,Nick_Cassavetes_2,0
Rick_Wagoner_1,0,Rick_Wagoner_2,0
David_Bisbal_1,0,David_Bisbal_2,0
Juan_Manuel_Marquez_1,0,Juan_Manuel_Marquez_3,0
Wes_Craven_1,0,Wes_Craven_2,0
Aung_San_Suu_Kyi_2,0,Aung_San_Suu_Kyi_3,0
Kyoko_Nakayama_1,0,Kyoko_Nakayama_3,0
Pierre_Boulanger_1,0,Pierre_Boulanger_2,0
Liza_Minnelli_1,0,Liza_Minnelli_2,0
Tom_Daschle_1,0,Tom_Daschle_2,0
Matt_Damon_1,0,Matt_Damon_2,0
John_Scarlett_1,0,John_Scarlett_3,0
Dave_Matthews_1,0,Dave_Matthews_3,0
Terri_Clark_2,0,Terri_Clark_3,0
Melvin_Talbert_1,0,Melvin_Talbert_3,0
Mike_Leach_2,0,Mike_Leach_3,0
Rick_Carlisle_1,0,Rick_Carlisle_2,0
Brooke_Gordon_1,0,Brooke_Gordon_3,0
Wayne_Ferreira_1,0,Wayne_Ferreira_3,0
Erin_Hershey_Presley_2,0,Erin_Hershey_Presley_3,0
Robbie_Williams_1,0,Robbie_Williams_2,0
Nicole_Parker_1,0,Nicole_Parker_3,0
Sarah_Jessica_Parker_1,0,Sarah_Jessica_Parker_3,0
Jerry_Lewis_1,0,Jerry_Lewis_2,0
Lisa_Marie_Presley_1,0,Lisa_Marie_Presley_2,0
Vladimiro_Montesinos_1,0,Vladimiro_Montesinos_3,0
Severino_Antinori_1,0,Severino_Antinori_3,0
Diego_Diego_Lerman_1,0,Diego_Diego_Lerman_2,0
Frank_Pallone_1,0,Frank_Pallone_3,0
Brendan_Gaughan_2,0,Brendan_Gaughan_3,0
Laura_Schlessinger_1,0,Laura_Schlessinger_3,0
Jane_Leeves_1,0,Jane_Leeves_3,0
Will_Smith_1,0,Will_Smith_3,0
Paris_Hilton_1,0,Paris_Hilton_3,0
Elijah_Wood_1,0,Elijah_Wood_2,0
Eddie_Sutton_2,0,Eddie_Sutton_3,0
Clay_Aiken_1,0,Clay_Aiken_3,0
Agnelo_Queiroz_1,0,Agnelo_Queiroz_3,0
Muhammad_Ali_1,0,Muhammad_Ali_2,0
Norman_Mailer_1,0,Norman_Mailer_2,0
David_Bisbal_1,0,David_Bisbal_3,0
Tim_Henman_1,0,Tim_Henman_2,0
Kajsa_Bergqvist_2,0,Kajsa_Bergqvist_3,0
Kate_Hudson_1,0,Kate_Hudson_3,0
Kate_Hudson_1,0,Kate_Hudson_2,0
Pete_Sampras_2,0,Pete_Sampras_3,0
Fernando_Leon_de_Aranoa_2,0,Fernando_Leon_de_Aranoa_3,0
Robbie_Williams_1,0,Robbie_Williams_3,0
Cristina_Fernandez_2,0,Cristina_Fernandez_3,0
Juan_Manuel_Marquez_1,0,Juan_Manuel_Marquez_2,0
Arnaud_Lagardere_1,0,Arnaud_Lagardere_3,0
Francisco_Flores_1,0,Francisco_Flores_2,0
Peter_Struck_1,0,Peter_Struck_2,0
Elijah_Wood_2,0,Elijah_Wood_3,0
Wayne_Ferreira_1,0,Wayne_Ferreira_2,0
Robbie_Williams_2,0,Robbie_Williams_3,0
Joshua_Gracin_1,0,Joshua_Gracin_2,0
Iban_Mayo_1,0,Iban_Mayo_3,0
Terri_Clark_1,0,Terri_Clark_2,0
Eric_Staal_1,0,Eric_Staal_2,0
Marion_Barry_1,0,Marion_Barry_2,0
Elizabeth_Smart_1,0,Elizabeth_Smart_3,0
Luciano_Bovicelli_2,0,Luciano_Bovicelli_3,0
Dennis_Johnson_1,0,Dennis_Johnson_3,0
Jackie_Sherrill_1,0,Jackie_Sherrill_3,0
Dario_Camuffo_1,0,Dario_Camuffo_2,0
Jeff_Bridges_1,0,Jeff_Bridges_3,0
Ian_Moran_1,0,Ian_Moran_3,0
Dan_Morales_1,0,Dan_Morales_2,0
Patty_Sheehan_2,0,Patty_Sheehan_3,0
Paul_Gascoigne_1,0,Paul_Gascoigne_2,0
Art_Howe_2,0,Art_Howe_3,0
Gary_Condit_1,0,Gary_Condit_3,0
Jerry_Rice_1,0,Jerry_Rice_3,0
Russell_Coutts_1,0,Russell_Coutts_3,0
Jean-Francois_Pontal_1,0,Jean-Francois_Pontal_2,0
Luciano_Bovicelli_1,0,Luciano_Bovicelli_3,0
Jalen_Rose_1,0,Jalen_Rose_2,0
Joe_Gatti_2,0,Joe_Gatti_3,0
Bud_Selig_2,0,Bud_Selig_3,0
Ian_Moran_1,0,Ian_Moran_2,0
Bono_1,0,Bono_2,0
Conan_OBrien_2,0,Conan_OBrien_3,0
Erin_Runnion_1,0,Erin_Runnion_2,0
Daniel_Scioli_1,0,Daniel_Scioli_3,0
Derek_King_1,0,Derek_King_3,0
Jerry_Rice_2,0,Jerry_Rice_3,0
Conchita_Martinez_2,0,Conchita_Martinez_3,0
Ian_Huntley_2,0,Ian_Huntley_3,0
Lenny_Wilkens_1,0,Lenny_Wilkens_3,0
Ajit_Agarkar_1,0,Ajit_Agarkar_2,0
Keith_Van_Horn_1,0,Keith_Van_Horn_2,0
Mary_Elizabeth_Mastrantonio_1,0,Mary_Elizabeth_Mastrantonio_3,0
Elena_Likhovtseva_1,0,Elena_Likhovtseva_3,0
Otto_Reich_1,0,Otto_Reich_2,0
Stanley_Tong_1,0,Stanley_Tong_3,0
Enrica_Fico_1,0,Enrica_Fico_3,0
Rolandas_Paksas_1,0,Rolandas_Paksas_3,0
Marsha_Thomason_2,0,Marsha_Thomason_3,0
Nicolas_Cage_1,0,Nicolas_Cage_2,0
Ben_Affleck_1,0,Ben_Affleck_3,0
Gil_de_Ferran_1,0,Gil_de_Ferran_2,0
Gina_Gershon_1,0,Gina_Gershon_2,0
Ivan_Shvedoff_1,0,Ivan_Shvedoff_3,0
Ian_Thorpe_1,0,Ian_Thorpe_2,0
Nicolas_Cage_1,0,Nicolas_Cage_3,0
Sebastian_Saja_1,0,Sebastian_Saja_2,0
Mae_Jemison_2,0,Mae_Jemison_3,0
Joe_Gatti_1,0,Joe_Gatti_3,0
Liv_Tyler_1,0,Liv_Tyler_2,0
David_Brinkley_1,0,David_Brinkley_3,0
Helen_Clark_1,0,Helen_Clark_3,0
Gerry_Adams_1,0,Gerry_Adams_2,0
Emmanuel_Milingo_1,0,Emmanuel_Milingo_2,0
Keith_Olbermann_2,0,Keith_Olbermann_3,0
Alanna_Ubach_1,0,Alanna_Ubach_3,0
Marty_Mornhinweg_1,0,Marty_Mornhinweg_3,0
John_Fox_1,0,John_Fox_2,0
Stanley_Tong_1,0,Stanley_Tong_2,0
Jose_Mourinho_1,0,Jose_Mourinho_2,0
Liliana_Cavani_1,0,Liliana_Cavani_3,0
Mickey_Gilley_1,0,Mickey_Gilley_3,0
Brian_Mulroney_2,0,Brian_Mulroney_3,0
Tina_Andrews_1,0,Tina_Andrews_2,0
Francis_Mer_1,0,Francis_Mer_3,0
Ian_Huntley_1,0,Ian_Huntley_3,0
Ian_Thorpe_2,0,Ian_Thorpe_3,0
Dan_Guerrero_1,0,Dan_Guerrero_2,0
Eli_Stutsman_1,0,Eli_Stutsman_2,0
Rand_Miller_2,0,Rand_Miller_3,0
Isabelle_Huppert_1,0,Isabelle_Huppert_3,0
John_Wright_1,0,John_Wright_3,0
Omar_Sharif_1,0,Omar_Sharif_3,0
Ben_Broussard_1,0,Ben_Broussard_2,0
Kalpana_Chawla_1,0,Kalpana_Chawla_3,0
Vojislav_Seselj_2,0,Vojislav_Seselj_3,0
Bob_Huggins_1,0,Bob_Huggins_3,0
Landon_Donovan_1,0,Landon_Donovan_2,0
Henri_Proglio_1,0,Henri_Proglio_3,0
Robert_Nillson_1,0,Robert_Nillson_2,0
Richard_Myers_1,0,Richard_Myers_3,0
John_Walsh_1,0,John_Walsh_3,0
Kalpana_Chawla_1,0,Kalpana_Chawla_2,0
Richard_Crenna_1,0,Richard_Crenna_3,0
Elena_Likhovtseva_1,0,Elena_Likhovtseva_2,0
Akbar_Al_Baker_1,0,Akbar_Al_Baker_3,0
Jacques_Villeneuve_1,0,Jacques_Villeneuve_2,0
William_Shatner_2,0,William_Shatner_3,0
Collis_Temple_III_1,0,Collis_Temple_III_2,0
Zhang_Ziyi_1,0,Zhang_Ziyi_3,0
Eli_Stutsman_2,0,Eli_Stutsman_3,0
Conan_OBrien_1,0,Conan_OBrien_3,0
Fabricio_Oberto_2,0,Fabricio_Oberto_3,0
Guillaume_Depardieu_1,0,Guillaume_Depardieu_2,0
Paul_Bettany_1,0,Paul_Bettany_3,0
David_Nalbandian_1,0,David_Nalbandian_2,0
Christine_Todd_Whitman_1,0,Christine_Todd_Whitman_3,0
Hunter_Kemper_1,0,Hunter_Kemper_3,0
Richard_Pennington_2,0,Richard_Pennington_3,0
Paul_Greengrass_1,0,Paul_Greengrass_3,0
Nicolas_Cage_2,0,Nicolas_Cage_3,0
Mae_Jemison_1,0,Mae_Jemison_3,0
Barry_Collier_1,0,Barry_Collier_2,0
Angela_Alvarado_Rosa_2,0,Angela_Alvarado_Rosa_3,0
Claudio_Lopez_2,0,Claudio_Lopez_3,0
Elena_Likhovtseva_2,0,Elena_Likhovtseva_3,0
Jean-Francois_Pontal_1,0,Jean-Francois_Pontal_3,0
Tian_Zhuang_Zhuang_1,0,Tian_Zhuang_Zhuang_2,0
Jim_Paxson_2,0,Jim_Paxson_3,0
Derek_King_2,0,Derek_King_3,0
John_Walsh_1,0,John_Walsh_2,0
Claudio_Lopez_1,0,Claudio_Lopez_3,0
Conchita_Martinez_1,0,Conchita_Martinez_3,0
Uma_Thurman_1,0,Uma_Thurman_3,0
Don_King_1,0,Don_King_3,0
John_Edwards_1,0,John_Edwards_3,0
Liliana_Cavani_1,0,Liliana_Cavani_2,0
Gil_de_Ferran_2,0,Gil_de_Ferran_3,0
Ruth_Christofferson_1,0,Ruth_Christofferson_3,0
Richard_Myers_2,0,Richard_Myers_3,0
Patty_Sheehan_1,0,Patty_Sheehan_2,0
Liv_Tyler_1,0,Liv_Tyler_3,0
Ben_Affleck_1,0,Ben_Affleck_2,0
Paul_Bettany_1,0,Paul_Bettany_2,0
Keith_Olbermann_1,0,Keith_Olbermann_2,0
Jeff_Bridges_2,0,Jeff_Bridges_3,0
John_Edwards_2,0,John_Edwards_3,0
Hanns_Schumacher_1,0,Hanns_Schumacher_2,0
Amanda_Coetzer_1,0,Amanda_Coetzer_2,0
Collis_Temple_III_2,0,Collis_Temple_III_3,0
Dan_Guerrero_1,0,Dan_Guerrero_3,0
Jose_Mourinho_2,0,Jose_Mourinho_3,0
Eddie_Jordan_2,0,Eddie_Jordan_3,0
Tim_Pawlenty_2,0,Tim_Pawlenty_3,0
Francis_Mer_1,0,Francis_Mer_2,0
Mo_Elleithee_1,0,Mo_Elleithee_2,0
Adrian_Annus_2,0,Adrian_Annus_3,0
Richard_Gere_1,0,Richard_Gere_2,0
Arianna_Huffington_1,0,Arianna_Huffington_2,0
Dennis_Johnson_1,0,Dennis_Johnson_2,0
Bob_Huggins_1,0,Bob_Huggins_2,0
William_Shatner_1,0,William_Shatner_2,0
Peter_Camejo_1,0,Peter_Camejo_3,0
James_Butts_1,0,James_Butts_2,0
Mike_Alden_2,0,Mike_Alden_3,0
Gil_de_Ferran_1,0,Gil_de_Ferran_3,0
Art_Howe_1,0,Art_Howe_3,0
John_Wright_1,0,John_Wright_2,0
Susie_Castillo_1,0,Susie_Castillo_2,0
John_Cornyn_1,0,John_Cornyn_2,0
Marsha_Thomason_1,0,Marsha_Thomason_2,0
Tina_Andrews_2,0,Tina_Andrews_3,0
Jose_Carlo_Fernandez_2,0,Jose_Carlo_Fernandez_3,0
Harry_Schmidt_1,0,Harry_Schmidt_3,0
Ivan_Shvedoff_1,0,Ivan_Shvedoff_2,0
Rand_Miller_1,0,Rand_Miller_2,0
Tim_Pawlenty_1,0,Tim_Pawlenty_3,0
William_Shatner_1,0,William_Shatner_3,0
Ari_Fleischer_1,0,Ari_Fleischer_3,0
Otto_Reich_2,0,Otto_Reich_3,0
Johnny_Benson_1,0,Johnny_Benson_3,0
Astrid_Betancourt_1,0,Astrid_Betancourt_3,0
Tim_Curry_1,0,Tim_Curry_2,0
Sebastian_Saja_2,0,Sebastian_Saja_3,0
Jim_Paxson_1,0,Jim_Paxson_3,0
Marsha_Thomason_1,0,Marsha_Thomason_3,0
David_Hyde_Pierce_1,0,David_Hyde_Pierce_3,0
Diego_Armando_Maradona_2,0,Diego_Armando_Maradona_3,0
Sila_Calderon_1,0,Sila_Calderon_3,0
Amanda_Coetzer_2,0,Amanda_Coetzer_3,0
Daniel_Scioli_2,0,Daniel_Scioli_3,0
Akbar_Al_Baker_2,0,Akbar_Al_Baker_3,0
Porter_Goss_2,0,Porter_Goss_3,0
Hermann_Maier_1,0,Hermann_Maier_3,0
Chuck_Amato_1,0,Chuck_Amato_3,0
Manuel_Llorente_1,0,Manuel_Llorente_3,0
Betty_Williams_1,0,Betty_Williams_3,0
Mike_Alden_1,0,Mike_Alden_3,0
Helen_Clark_1,0,Helen_Clark_2,0
Gary_Locke_1,0,Gary_Locke_3,0
Carlton_Dotson_1,0,Carlton_Dotson_2,0
John_Wayne_1,0,John_Wayne_3,0
Joe_Gatti_1,0,Joe_Gatti_2,0
Jose_Carlo_Fernandez_1,0,Jose_Carlo_Fernandez_2,0
John_Wright_2,0,John_Wright_3,0
Mary_Elizabeth_Mastrantonio_1,0,Mary_Elizabeth_Mastrantonio_2,0
David_Stern_1,0,David_Stern_3,0
Aitor_Gonzalez_2,0,Aitor_Gonzalez_3,0
Steve_Park_1,0,Steve_Park_2,0
Tina_Andrews_1,0,Tina_Andrews_3,0
Wally_Szczerbiak_1,0,Wally_Szczerbiak_3,0
Roger_Mahony_1,0,Roger_Mahony_2,0
Jacqueline_Gold_2,0,Jacqueline_Gold_3,0
Rosie_Perez_1,0,Rosie_Perez_2,0
Yashwant_Sinha_1,0,Yashwant_Sinha_3,0
Lennox_Lewis_1,0,Lennox_Lewis_3,0
Pedro_Martinez_1,0,Pedro_Martinez_3,0
David_Blaine_2,0,David_Blaine_3,0
Frank_Murkowski_1,0,Frank_Murkowski_2,0
Roger_Federer_2,0,Roger_Federer_3,0
Dean_Barkley_2,0,Dean_Barkley_3,0
Petro_Symonenko_1,0,Petro_Symonenko_2,0
Don_Siegelman_2,0,Don_Siegelman_3,0
Boris_Henry_1,0,Boris_Henry_3,0
Bill_Paxton_2,0,Bill_Paxton_3,0
William_Bulger_1,0,William_Bulger_2,0
Sonia_Gandhi_1,0,Sonia_Gandhi_2,0
Natasha_McElhone_2,0,Natasha_McElhone_3,0
Ricardo_Lopez_Murphy_1,0,Ricardo_Lopez_Murphy_2,0
Roger_Mahony_2,0,Roger_Mahony_3,0
Scott_Hubbard_2,0,Scott_Hubbard_3,0
Petro_Symonenko_2,0,Petro_Symonenko_3,0
Jose_Luis_Rodriguez_Zapatero_1,0,Jose_Luis_Rodriguez_Zapatero_3,0
Begum_Khaleda_Zia_1,0,Begum_Khaleda_Zia_2,0
Inocencio_Arias_1,0,Inocencio_Arias_2,0
Juan_Roman_Riquelme_1,0,Juan_Roman_Riquelme_2,0
Don_Matthews_1,0,Don_Matthews_3,0
Lawrence_Di_Rita_1,0,Lawrence_Di_Rita_2,0
Taufik_Hidayat_2,0,Taufik_Hidayat_3,0
David_Heymann_1,0,David_Heymann_3,0
Jennifer_Gratz_1,0,Jennifer_Gratz_2,0
Ramon_Delgado_1,0,Ramon_Delgado_3,0
Sean_OKeefe_2,0,Sean_OKeefe_3,0
Colin_Cowie_2,0,Colin_Cowie_3,0
Howard_Wilkinson_2,0,Howard_Wilkinson_3,0
Petria_Thomas_1,0,Petria_Thomas_2,0
Roy_Chaderton_1,0,Roy_Chaderton_3,0
Ellen_DeGeneres_1,0,Ellen_DeGeneres_2,0
Scott_Peterson_1,0,Scott_Peterson_3,0
Jeane_Kirkpatrick_2,0,Jeane_Kirkpatrick_3,0
Pedro_Almodovar_1,0,Pedro_Almodovar_3,0
Roger_Federer_1,0,Roger_Federer_3,0
Craig_MacTavish_2,0,Craig_MacTavish_3,0
Tom_Smothers_2,0,Tom_Smothers_3,0
Gerard_Depardieu_1,0,Gerard_Depardieu_2,0
Nicola_Bono_1,0,Nicola_Bono_3,0
Jennifer_Gratz_2,0,Jennifer_Gratz_3,0
Dinah_Turner_2,0,Dinah_Turner_3,0
Sean_Combs_1,0,Sean_Combs_3,0
Samantha_Daniels_2,0,Samantha_Daniels_3,0
Michael_Caine_1,0,Michael_Caine_2,0
Natasha_McElhone_1,0,Natasha_McElhone_3,0
Jean-David_Levitte_1,0,Jean-David_Levitte_3,0
Juan_Francisco_Palencia_1,0,Juan_Francisco_Palencia_2,0
Iain_Duncan_Smith_2,0,Iain_Duncan_Smith_3,0
Richard_Penniman_1,0,Richard_Penniman_3,0
Peter_Arnett_1,0,Peter_Arnett_2,0
Jim_Calhoun_1,0,Jim_Calhoun_3,0
Boris_Henry_2,0,Boris_Henry_3,0
Condoleezza_Rice_1,0,Condoleezza_Rice_3,0
Chris_Cornell_1,0,Chris_Cornell_3,0
Taufik_Hidayat_1,0,Taufik_Hidayat_3,0
Ricky_Ponting_1,0,Ricky_Ponting_2,0
Sherri_Coale_1,0,Sherri_Coale_3,0
Nan_Wang_1,0,Nan_Wang_2,0
Gerard_Depardieu_1,0,Gerard_Depardieu_3,0
Don_Siegelman_1,0,Don_Siegelman_3,0
Ana_Claudia_Talancon_1,0,Ana_Claudia_Talancon_2,0
John_Garamendi_2,0,John_Garamendi_3,0
Scott_McNealy_2,0,Scott_McNealy_3,0
Mehmet_Okur_1,0,Mehmet_Okur_2,0
Nicolas_Escude_2,0,Nicolas_Escude_3,0
Mufti_Mohammad_Syed_1,0,Mufti_Mohammad_Syed_2,0
Mehmet_Okur_2,0,Mehmet_Okur_3,0
Benicio_Del_Toro_1,0,Benicio_Del_Toro_3,0
Lincoln_Chafee_1,0,Lincoln_Chafee_3,0
Taufik_Hidayat_1,0,Taufik_Hidayat_2,0
Brett_Hull_1,0,Brett_Hull_2,0
Frank_Stallone_1,0,Frank_Stallone_3,0
Gordon_Lightfoot_1,0,Gordon_Lightfoot_3,0
Alexandre_Daigle_1,0,Alexandre_Daigle_2,0
Christoph_Daum_2,0,Christoph_Daum_3,0
Donald_Pettit_1,0,Donald_Pettit_3,0
Dean_Barkley_1,0,Dean_Barkley_3,0
Peter_Arnett_2,0,Peter_Arnett_3,0
Rodney_Dangerfield_1,0,Rodney_Dangerfield_3,0
Frank_Murkowski_1,0,Frank_Murkowski_3,0
Claudia_Schiffer_1,0,Claudia_Schiffer_2,0
John_Garamendi_1,0,John_Garamendi_2,0
Koichi_Tanaka_1,0,Koichi_Tanaka_2,0
Guillermo_Canas_1,0,Guillermo_Canas_3,0
Sean_OKeefe_1,0,Sean_OKeefe_3,0
Jimmy_Iovine_1,0,Jimmy_Iovine_3,0
Tim_Duncan_1,0,Tim_Duncan_3,0
Pedro_Almodovar_1,0,Pedro_Almodovar_2,0
Byron_Scott_2,0,Byron_Scott_3,0
Neil_Moritz_1,0,Neil_Moritz_3,0
Leszek_Miller_2,0,Leszek_Miller_3,0
Michael_Keaton_1,0,Michael_Keaton_2,0
Parthiv_Patel_1,0,Parthiv_Patel_2,0
Roy_Williams_1,0,Roy_Williams_2,0
Paul_Walker_1,0,Paul_Walker_2,0
Elisabeth_Welch_2,0,Elisabeth_Welch_3,0
Scott_Peterson_1,0,Scott_Peterson_2,0
Aaron_Peirsol_1,0,Aaron_Peirsol_2,0
Ain_Seppik_1,0,Ain_Seppik_2,0
Chloe_Sevigny_2,0,Chloe_Sevigny_3,0
Neri_Marcore_2,0,Neri_Marcore_3,0
Sonia_Gandhi_2,0,Sonia_Gandhi_3,0
Monte_Kiffin_1,0,Monte_Kiffin_3,0
Dean_Barkley_1,0,Dean_Barkley_2,0
Rosario_Dawson_1,0,Rosario_Dawson_2,0
Sean_Penn_1,0,Sean_Penn_2,0
Naoto_Kan_2,0,Naoto_Kan_3,0
Jennette_Bradley_1,0,Jennette_Bradley_2,0
Naoto_Kan_1,0,Naoto_Kan_3,0
Chris_Cookson_1,0,Chris_Cookson_2,0
Tirunesh_Dibaba_1,0,Tirunesh_Dibaba_2,0
Ana_Claudia_Talancon_2,0,Ana_Claudia_Talancon_3,0
Toni_Braxton_1,0,Toni_Braxton_3,0
Sasha_Alexander_2,0,Sasha_Alexander_3,0
Bill_Paxton_1,0,Bill_Paxton_2,0
Aishwarya_Rai_1,0,Aishwarya_Rai_2,0
Howard_Wilkinson_1,0,Howard_Wilkinson_3,0
Chandrika_Kumaratunga_2,0,Chandrika_Kumaratunga_3,0
Billy_Graham_2,0,Billy_Graham_3,0
Tirunesh_Dibaba_2,0,Tirunesh_Dibaba_3,0
Scott_McNealy_1,0,Scott_McNealy_3,0
Sara_Silverman_2,0,Sara_Silverman_3,0
Winona_Ryder_2,0,Winona_Ryder_3,0
Emma_Watson_2,0,Emma_Watson_3,0
Billy_Graham_1,0,Billy_Graham_3,0
Claudia_Schiffer_1,0,Claudia_Schiffer_3,0
Ellen_DeGeneres_1,0,Ellen_DeGeneres_3,0
Andres_DAlessandro_1,0,Andres_DAlessandro_3,0
Roberto_Robaina_1,0,Roberto_Robaina_2,0
Scott_Ritter_2,0,Scott_Ritter_3,0
Hosni_Mubarak_1,0,Hosni_Mubarak_3,0
Natasha_McElhone_1,0,Natasha_McElhone_2,0
Inocencio_Arias_1,0,Inocencio_Arias_3,0
Heath_Ledger_1,0,Heath_Ledger_2,0
Petro_Symonenko_1,0,Petro_Symonenko_3,0
Steve_Zahn_2,0,Steve_Zahn_3,0
Wally_Szczerbiak_2,0,Wally_Szczerbiak_3,0
Doug_Collins_1,0,Doug_Collins_2,0
Winona_Ryder_1,0,Winona_Ryder_3,0
Lili_Taylor_1,0,Lili_Taylor_3,0
Scott_Weiland_2,0,Scott_Weiland_3,0
Gordon_Lightfoot_1,0,Gordon_Lightfoot_2,0
Peter_Greenspun_1,0,Peter_Greenspun_2,0
Gerhard_Schroeder_1,0,Gerhard_Schroeder_2,0
Tavis_Smiley_1,0,Tavis_Smiley_2,0
Hans_Eichel_2,0,Hans_Eichel_3,0
Randy_Travis_1,0,Randy_Travis_3,0
Antje_Buschschulte_2,0,Antje_Buschschulte_3,0
Rosie_Perez_1,0,Rosie_Perez_3,0
Troy_Garity_1,0,Troy_Garity_3,0
Rosario_Dawson_1,0,Rosario_Dawson_3,0
Doug_Collins_2,0,Doug_Collins_3,0
Michael_Caine_1,0,Michael_Caine_3,0
Pedro_Martinez_1,0,Pedro_Martinez_2,0
Michael_Keaton_1,0,Michael_Keaton_3,0
Rosario_Dawson_2,0,Rosario_Dawson_3,0
James_Baker_1,0,James_Baker_3,0
Michael_Keaton_2,0,Michael_Keaton_3,0
Ali_Bin_Hussein_1,0,Ali_Bin_Hussein_3,0
Troy_Garity_1,0,Troy_Garity_2,0
Giuseppe_Gibilisco_1,0,Giuseppe_Gibilisco_3,0
Tavis_Smiley_2,0,Tavis_Smiley_3,0
Naoto_Kan_1,0,Naoto_Kan_2,0
Antje_Buschschulte_1,0,Antje_Buschschulte_3,0
Alan_Zemaitis_2,0,Alan_Zemaitis_3,0
Cristina_Saralegui_1,0,Cristina_Saralegui_2,0
Andres_DAlessandro_1,0,Andres_DAlessandro_2,0
Lon_Kruger_1,0,Lon_Kruger_3,0
Miguel_Rosseto_1,0,Miguel_Rosseto_2,0
Lincoln_Chafee_2,0,Lincoln_Chafee_3,0
Dinah_Turner_1,0,Dinah_Turner_3,0
Sean_Penn_1,0,Sean_Penn_3,0
Parthiv_Patel_2,0,Parthiv_Patel_3,0
Ralph_Nader_1,0,Ralph_Nader_3,0
Kristin_Scott_1,0,Kristin_Scott_2,0
Roger_Mahony_1,0,Roger_Mahony_3,0
John_Reid_1,0,John_Reid_3,0
Wally_Szczerbiak_1,0,Wally_Szczerbiak_2,0
Amelie_Mauresmo_1,0,Amelie_Mauresmo_3,0
Alejandro_Toledo_1,0,Alejandro_Toledo_2,0
Dominique_de_Villepin_1,0,Dominique_de_Villepin_2,0
Marissa_Jaret_Winokur_1,0,Marissa_Jaret_Winokur_3,0
Theo_Angelopoulos_2,0,Theo_Angelopoulos_3,0
Eric_Lloyd_2,0,Eric_Lloyd_3,0
Billy_Beane_1,0,Billy_Beane_2,0
Hannah_Stockbauer_2,0,Hannah_Stockbauer_3,0
Gustavo_Franco_1,0,Gustavo_Franco_3,0
Yasar_Yakis_1,0,Yasar_Yakis_2,0
Marissa_Jaret_Winokur_1,0,Marissa_Jaret_Winokur_2,0
Dennis_Franchione_2,0,Dennis_Franchione_3,0
Michael_Pfleger_1,0,Michael_Pfleger_3,0
Jade_Jagger_2,0,Jade_Jagger_3,0
Luis_Gonzalez_1,0,Luis_Gonzalez_3,0
John_Reilly_1,0,John_Reilly_2,0
Carson_Palmer_1,0,Carson_Palmer_2,0
Warren_Beatty_1,0,Warren_Beatty_2,0
Marina_Kuptsova_1,0,Marina_Kuptsova_2,0
Bill_Byrne_1,0,Bill_Byrne_3,0
Phil_Mickelson_1,0,Phil_Mickelson_3,0
Amy_Cotton_2,0,Amy_Cotton_3,0
Robin_Wright_Penn_1,0,Robin_Wright_Penn_3,0
Rupert_Murdoch_1,0,Rupert_Murdoch_3,0
Michel_Temer_1,0,Michel_Temer_3,0
Cesar_Maia_1,0,Cesar_Maia_2,0
Frank_Griswold_2,0,Frank_Griswold_3,0
Mesut_Yilmaz_1,0,Mesut_Yilmaz_2,0
Matt_Anderson_1,0,Matt_Anderson_2,0
Jason_Statham_1,0,Jason_Statham_2,0
Katie_Holmes_1,0,Katie_Holmes_3,0
Mark_Kelly_1,0,Mark_Kelly_3,0
Paul_Pierce_1,0,Paul_Pierce_3,0
Fayssal_Mekdad_1,0,Fayssal_Mekdad_3,0
Bill_Curry_2,0,Bill_Curry_3,0
Dennis_Kucinich_1,0,Dennis_Kucinich_2,0
Jacky_Cheung_1,0,Jacky_Cheung_3,0
William_Hochul_1,0,William_Hochul_3,0
Sergei_Ivanov_2,0,Sergei_Ivanov_3,0
