name_enroll,imagenum_enroll,name_verify,imagenum_verify,is_genuine
Lleyton_Hewitt,10,Lleyton_Hewitt,12,1
Lon_Kruger,1,Lon_Kruger,2,1
Lou_Piniella,1,Lou_Piniella,3,1
Ludivine_Sagnier,1,Ludivine_Sagnier,4,1
Luiz_Inacio_Lula_da_Silva,12,Luiz_Inacio_Lula_da_Silva,33,1
Luiz_Inacio_Lula_da_Silva,17,Luiz_Inacio_Lula_da_Silva,42,1
Luiz_Inacio_Lula_da_Silva,25,Luiz_Inacio_Lula_da_Silva,33,1
Luke_Walton,1,Luke_Walton,2,1
Lynne_Cheney,1,Lynne_Cheney,3,1
Lynne_Cheney,2,Lynne_Cheney,3,1
Madonna,2,Madonna,5,1
Magdalena_Maleeva,1,Magdalena_Maleeva,2,1
Mahathir_Mohamad,9,Mahathir_Mohamad,10,1
Mahathir_Mohamad,11,Mahathir_Mohamad,12,1
Manuel_Poggiali,1,Manuel_Poggiali,2,1
Marc-Andre_Fleury,1,Marc-Andre_Fleury,2,1
Marc_Grossman,1,Marc_Grossman,2,1
Marc_Grossman,1,Marc_Grossman,3,1
Marcus_Gronholm,1,Marcus_Gronholm,2,1
Margaret_Thatcher,1,Margaret_Thatcher,2,1
Maria_Luisa_Mendonca,1,Maria_Luisa_Mendonca,2,1
Maria_Soledad_Alvear_Valenzuela,1,Maria_Soledad_Alvear_Valenzuela,5,1
Maria_Soledad_Alvear_Valenzuela,2,Maria_Soledad_Alvear_Valenzuela,3,1
Mariana_Pollack,1,Mariana_Pollack,2,1
Marie-Reine_Le_Gougne,1,Marie-Reine_Le_Gougne,2,1
Marina_Anissina,1,Marina_Anissina,2,1
Mark_Geragos,1,Mark_Geragos,2,1
Mark_Gottfried,1,Mark_Gottfried,2,1
Mark_Hamister,1,Mark_Hamister,2,1
Mark_Hurlbert,2,Mark_Hurlbert,5,1
Mark_Schweiker,1,Mark_Schweiker,2,1
Mark_Warner,1,Mark_Warner,2,1
Martha_Beatriz_Roque,1,Martha_Beatriz_Roque,2,1
Martha_Bowen,1,Martha_Bowen,2,1
Martin_McCauley,1,Martin_McCauley,2,1
Martin_Scorsese,3,Martin_Scorsese,6,1
Martin_Scorsese,4,Martin_Scorsese,5,1
Martina_Hingis,1,Martina_Hingis,3,1
Martina_McBride,2,Martina_McBride,4,1
Martina_McBride,3,Martina_McBride,4,1
Marty_Mornhinweg,2,Marty_Mornhinweg,3,1
Mary_Steenburgen,2,Mary_Steenburgen,3,1
Mathias_Reichhold,1,Mathias_Reichhold,3,1
Matt_Damon,1,Matt_Damon,4,1
Matt_Damon,2,Matt_Damon,4,1
Matt_Damon,3,Matt_Damon,4,1
Matthew_Perry,6,Matthew_Perry,7,1
Maureen_Fanning,1,Maureen_Fanning,2,1
Mel_Brooks,1,Mel_Brooks,2,1
Mel_Gibson,1,Mel_Gibson,2,1
Mesut_Yilmaz,1,Mesut_Yilmaz,2,1
Mian_Khursheed_Mehmood_Kasuri,2,Mian_Khursheed_Mehmood_Kasuri,3,1
Michael_Ballack,1,Michael_Ballack,3,1
Michael_Ballack,2,Michael_Ballack,3,1
Michael_Bloomberg,1,Michael_Bloomberg,16,1
Michael_Caine,2,Michael_Caine,4,1
Michael_Chiklis,2,Michael_Chiklis,4,1
Michael_Douglas,3,Michael_Douglas,5,1
Michael_Moore,1,Michael_Moore,3,1
Michael_Patrick_King,1,Michael_Patrick_King,2,1
Michael_Winterbottom,1,Michael_Winterbottom,3,1
Michael_Winterbottom,2,Michael_Winterbottom,3,1
Miguel_Estrada,1,Miguel_Estrada,2,1
Mike_Babcock,1,Mike_Babcock,2,1
Mike_Krzyzewski,2,Mike_Krzyzewski,4,1
Mike_Martz,3,Mike_Martz,5,1
Mike_Martz,4,Mike_Martz,5,1
Mike_Miller,1,Mike_Miller,2,1
Mike_Scioscia,1,Mike_Scioscia,2,1
Mikhail_Kasyanov,1,Mikhail_Kasyanov,2,1
Mikhail_Wehbe,1,Mikhail_Wehbe,4,1
Milo_Djukanovic,1,Milo_Djukanovic,3,1
Milo_Maestrecampo,1,Milo_Maestrecampo,2,1
Milo_Maestrecampo,1,Milo_Maestrecampo,3,1
Milo_Maestrecampo,2,Milo_Maestrecampo,3,1
Miroljub,1,Miroljub,2,1
Miyako_Miyazaki,1,Miyako_Miyazaki,2,1
Mohamed_Benaissa,1,Mohamed_Benaissa,2,1
Mohammed_Al-Douri,2,Mohammed_Al-Douri,5,1
Monica_Bellucci,1,Monica_Bellucci,3,1
Monica_Seles,2,Monica_Seles,3,1
Monica_Seles,4,Monica_Seles,6,1
Monique_Garbrecht-Enfeldt,1,Monique_Garbrecht-Enfeldt,3,1
Monique_Garbrecht-Enfeldt,2,Monique_Garbrecht-Enfeldt,3,1
Muhammad_Saeed_al-Sahhaf,4,Muhammad_Saeed_al-Sahhaf,5,1
Mukesh_Ambani,1,Mukesh_Ambani,3,1
Munir_Akram,1,Munir_Akram,2,1
Nadia_Petrova,1,Nadia_Petrova,5,1
Naji_Sabri,4,Naji_Sabri,8,1
Nancy_Demme,1,Nancy_Demme,2,1
Nancy_Sinatra,1,Nancy_Sinatra,2,1
Nanni_Moretti,1,Nanni_Moretti,2,1
Naomi_Watts,12,Naomi_Watts,14,1
Natasha_McElhone,2,Natasha_McElhone,3,1
Nathalie_Baye,1,Nathalie_Baye,3,1
Nathan_Lane,1,Nathan_Lane,2,1
Nebojsa_Pavkovic,1,Nebojsa_Pavkovic,2,1
Nia_Vardalos,3,Nia_Vardalos,4,1
Nicholas_Tse,1,Nicholas_Tse,2,1
Nick_Nolte,1,Nick_Nolte,4,1
Nicolas_Cage,1,Nicolas_Cage,2,1
Nicolas_Lapentti,1,Nicolas_Lapentti,2,1
Noelle_Bush,2,Noelle_Bush,4,1
Norah_Jones,5,Norah_Jones,13,1
Norman_Jewison,1,Norman_Jewison,2,1
Nursultan_Nazarbayev,1,Nursultan_Nazarbayev,2,1
Olesya_Bonabarenko,1,Olesya_Bonabarenko,2,1
Oswaldo_Paya,3,Oswaldo_Paya,5,1
Oxana_Fedorova,2,Oxana_Fedorova,4,1
Paradorn_Srichaphan,3,Paradorn_Srichaphan,7,1
Paradorn_Srichaphan,8,Paradorn_Srichaphan,10,1
Pat_Cox,1,Pat_Cox,2,1
Patricia_Heaton,1,Patricia_Heaton,2,1
Patrick_Ewing,1,Patrick_Ewing,2,1
Patrick_Roy,1,Patrick_Roy,2,1
Paul_Coppin,1,Paul_Coppin,2,1
Paul_McCartney,4,Paul_McCartney,6,1
Paul_McNulty,1,Paul_McNulty,2,1
Paul_ONeill,8,Paul_ONeill,9,1
Paul_Pierce,1,Paul_Pierce,2,1
Paul_Tagliabue,1,Paul_Tagliabue,3,1
Paul_Tagliabue,2,Paul_Tagliabue,3,1
Paul_Wolfowitz,2,Paul_Wolfowitz,10,1
Paul_Wolfowitz,3,Paul_Wolfowitz,7,1
Paul_Wolfowitz,3,Paul_Wolfowitz,8,1
Penelope_Ann_Miller,1,Penelope_Ann_Miller,2,1
Peter_Bacanovic,1,Peter_Bacanovic,2,1
Peter_Struck,1,Peter_Struck,3,1
Petria_Thomas,1,Petria_Thomas,2,1
Philippe_Noiret,1,Philippe_Noiret,2,1
Prince_Charles,2,Prince_Charles,4,1
Prince_Edward,1,Prince_Edward,2,1
Prince_Harry,1,Prince_Harry,2,1
Prince_Naruhito,2,Prince_Naruhito,3,1
Prince_William,1,Prince_William,2,1
Princess_Anne,1,Princess_Anne,2,1
Princess_Caroline,1,Princess_Caroline,4,1
Priscilla_Owen,1,Priscilla_Owen,2,1
Pupi_Avati,2,Pupi_Avati,3,1
Queen_Beatrix,2,Queen_Beatrix,3,1
Queen_Elizabeth_II,5,Queen_Elizabeth_II,13,1
Queen_Elizabeth_II,6,Queen_Elizabeth_II,7,1
Queen_Latifah,1,Queen_Latifah,3,1
Rainer_Schuettler,1,Rainer_Schuettler,4,1
Rainer_Schuettler,3,Rainer_Schuettler,4,1
Ralph_Lauren,1,Ralph_Lauren,2,1
Ranil_Wickremasinghe,2,Ranil_Wickremasinghe,3,1
Raoul_Ruiz,3,Raoul_Ruiz,4,1
Ray_Allen,2,Ray_Allen,3,1
Raymond_Odierno,1,Raymond_Odierno,2,1
Rebekah_Chantay_Revels,2,Rebekah_Chantay_Revels,4,1
Rebekah_Chantay_Revels,3,Rebekah_Chantay_Revels,4,1
Recep_Tayyip_Erdogan,2,Recep_Tayyip_Erdogan,4,1
Recep_Tayyip_Erdogan,2,Recep_Tayyip_Erdogan,8,1
Recep_Tayyip_Erdogan,14,Recep_Tayyip_Erdogan,29,1
Reggie_Miller,1,Reggie_Miller,2,1
Ricardo_Lagos,1,Ricardo_Lagos,3,1
Ricardo_Lagos,2,Ricardo_Lagos,23,1
Ricardo_Monasterio,1,Ricardo_Monasterio,2,1
Richard_Branson,1,Richard_Branson,2,1
Richard_Gephardt,1,Richard_Gephardt,3,1
Richard_Gephardt,2,Richard_Gephardt,6,1
Richard_Krajicek,2,Richard_Krajicek,3,1
Rick_Barnes,1,Rick_Barnes,2,1
Rick_Barnes,1,Rick_Barnes,3,1
Rick_Santorum,2,Rick_Santorum,3,1
Rick_Stansbury,1,Rick_Stansbury,2,1
Ricky_Martin,1,Ricky_Martin,2,1
Rio_Ferdinand,1,Rio_Ferdinand,2,1
Rob_Lowe,1,Rob_Lowe,3,1
Rob_Lowe,2,Rob_Lowe,3,1
Rob_Lowe,3,Rob_Lowe,4,1
Rob_Marshall,4,Rob_Marshall,6,1
Robert_Blackwill,1,Robert_Blackwill,2,1
Robert_Bullock,1,Robert_Bullock,2,1
Robert_De_Niro,1,Robert_De_Niro,2,1
Robert_De_Niro,1,Robert_De_Niro,6,1
Robert_De_Niro,5,Robert_De_Niro,6,1
Robert_Duvall,1,Robert_Duvall,7,1
Robert_Duvall,3,Robert_Duvall,6,1
Robert_Ehrlich,1,Robert_Ehrlich,2,1
Robert_Mugabe,1,Robert_Mugabe,2,1
Robert_Witt,1,Robert_Witt,2,1
Robert_Zoellick,2,Robert_Zoellick,6,1
Roberto_Benigni,1,Roberto_Benigni,2,1
Roberto_Carlos,1,Roberto_Carlos,2,1
Robinson_Stevenin,1,Robinson_Stevenin,2,1
Roger_Federer,4,Roger_Federer,8,1
Roger_Federer,4,Roger_Federer,12,1
Roger_Moore,3,Roger_Moore,5,1
Rogerio_Romero,1,Rogerio_Romero,2,1
Roh_Moo-hyun,1,Roh_Moo-hyun,31,1
Roh_Moo-hyun,7,Roh_Moo-hyun,15,1
Roman_Polanski,2,Roman_Polanski,5,1
Roseanne_Barr,1,Roseanne_Barr,3,1
Ruben_Studdard,1,Ruben_Studdard,2,1
Rubens_Barrichello,1,Rubens_Barrichello,9,1
Rubens_Barrichello,2,Rubens_Barrichello,6,1
Rubens_Barrichello,5,Rubens_Barrichello,10,1
Rudolph_Giuliani,6,Rudolph_Giuliani,17,1
Ruth_Dreifuss,1,Ruth_Dreifuss,2,1
Ruth_Harlow,1,Ruth_Harlow,2,1
Saburo_Kawabuchi,1,Saburo_Kawabuchi,2,1
Sachiko_Yamada,1,Sachiko_Yamada,4,1
Sachiko_Yamada,2,Sachiko_Yamada,3,1
Sachiko_Yamada,2,Sachiko_Yamada,4,1
Sachiko_Yamada,3,Sachiko_Yamada,4,1
Sadie_Frost,2,Sadie_Frost,3,1
Saeb_Erekat,1,Saeb_Erekat,2,1
Sally_Ride,1,Sally_Ride,2,1
Sam_Bith,1,Sam_Bith,2,1
Samira_Makhmalbaf,1,Samira_Makhmalbaf,2,1
Sammy_Sosa,1,Sammy_Sosa,2,1
Sandra_Bullock,1,Sandra_Bullock,4,1
Sandra_Bullock,2,Sandra_Bullock,4,1
Sandra_Bullock,3,Sandra_Bullock,4,1
Sarah_Hughes,1,Sarah_Hughes,2,1
Sarah_Hughes,1,Sarah_Hughes,6,1
Sarah_Michelle_Gellar,2,Sarah_Michelle_Gellar,3,1
Scott_Peterson,1,Scott_Peterson,3,1
Scott_Peterson,4,Scott_Peterson,5,1
Scott_Wolf,1,Scott_Wolf,2,1
Sean_Hayes,1,Sean_Hayes,2,1
Sebastien_Grosjean,1,Sebastien_Grosjean,3,1
Sebastien_Grosjean,2,Sebastien_Grosjean,4,1
Sepp_Blatter,1,Sepp_Blatter,2,1
Sepp_Blatter,3,Sepp_Blatter,4,1
Serena_Williams,17,Serena_Williams,52,1
Sergei_Ivanov,1,Sergei_Ivanov,5,1
Sergio_Garcia,1,Sergio_Garcia,2,1
Sergio_Vieira_De_Mello,5,Sergio_Vieira_De_Mello,6,1
Shane_Warne,1,Shane_Warne,2,1
Sharon_Davis,1,Sharon_Davis,2,1
Sharon_Frey,1,Sharon_Frey,2,1
Sheila_Copps,1,Sheila_Copps,3,1
Sheila_Fraser,1,Sheila_Fraser,2,1
Sheryl_Crow,3,Sheryl_Crow,8,1
Shia_LaBeouf,1,Shia_LaBeouf,2,1
Sila_Calderon,1,Sila_Calderon,3,1
Silvia_Farina_Elia,1,Silvia_Farina_Elia,2,1
Silvia_Farina_Elia,1,Silvia_Farina_Elia,3,1
Slobodan_Milosevic,2,Slobodan_Milosevic,3,1
Sonia_Gandhi,1,Sonia_Gandhi,3,1
Stacy_Dragila,1,Stacy_Dragila,2,1
Stephen_Daldry,1,Stephen_Daldry,2,1
Steve_Ballmer,1,Steve_Ballmer,2,1
Steve_Ballmer,2,Steve_Ballmer,3,1
Steve_Mariucci,1,Steve_Mariucci,2,1
Steve_Mariucci,2,Steve_Mariucci,3,1
Steve_Nash,2,Steve_Nash,4,1
Steve_Waugh,1,Steve_Waugh,2,1
Steven_Spielberg,1,Steven_Spielberg,6,1
Stockard_Channing,1,Stockard_Channing,3,1
Susan_Sarandon,2,Susan_Sarandon,3,1
Susan_Sarandon,2,Susan_Sarandon,6,1
Susan_Sarandon,4,Susan_Sarandon,6,1
Susilo_Bambang_Yudhoyono,1,Susilo_Bambang_Yudhoyono,2,1
Sylvester_Stallone,1,Sylvester_Stallone,5,1
Takashi_Sorimachi,1,Takashi_Sorimachi,2,1
Terje_Roed-Larsen,1,Terje_Roed-Larsen,2,1
Theresa_May,1,Theresa_May,3,1
Thomas_Birmingham,1,Thomas_Birmingham,2,1
Thomas_Bjorn,1,Thomas_Bjorn,2,1
Thomas_Malchow,1,Thomas_Malchow,2,1
Tiger_Woods,1,Tiger_Woods,3,1
Tiger_Woods,7,Tiger_Woods,17,1
Tiger_Woods,7,Tiger_Woods,19,1
Tim_Conway,1,Tim_Conway,2,1
Tim_Duncan,3,Tim_Duncan,4,1
Tim_Henman,2,Tim_Henman,18,1
Tim_Henman,10,Tim_Henman,16,1
Tim_Henman,15,Tim_Henman,19,1
Tim_Robbins,2,Tim_Robbins,3,1
Tom_Craddick,2,Tom_Craddick,3,1
Tom_Craddick,3,Tom_Craddick,4,1
Tom_Crean,4,Tom_Crean,5,1
Tom_Daschle,18,Tom_Daschle,21,1
Tom_Hanks,3,Tom_Hanks,10,1
Tom_Hanks,6,Tom_Hanks,10,1
Tom_Reilly,1,Tom_Reilly,3,1
Tom_Ridge,2,Tom_Ridge,18,1
Tom_Ridge,3,Tom_Ridge,22,1
Tom_Ridge,10,Tom_Ridge,15,1
Tommy_Robredo,2,Tommy_Robredo,3,1
Tony_Blair,6,Tony_Blair,94,1
Torri_Edwards,1,Torri_Edwards,2,1
Tracy_McGrady,1,Tracy_McGrady,2,1
Trent_Lott,3,Trent_Lott,8,1
Tubby_Smith,2,Tubby_Smith,3,1
Tyron_Garner,1,Tyron_Garner,2,1
Uma_Thurman,1,Uma_Thurman,2,1
Valdas_Adamkus,1,Valdas_Adamkus,2,1
Valentino_Rossi,4,Valentino_Rossi,5,1
Vanessa_Incontrada,3,Vanessa_Incontrada,4,1
Venus_Williams,6,Venus_Williams,15,1
Venus_Williams,8,Venus_Williams,9,1
Vicki_Zhao_Wei,1,Vicki_Zhao_Wei,2,1
Victoria_Clarke,2,Victoria_Clarke,5,1
Victoria_Clarke,3,Victoria_Clarke,5,1
Vidar_Helgesen,1,Vidar_Helgesen,2,1
Vin_Diesel,1,Vin_Diesel,2,1
Vince_Carter,1,Vince_Carter,2,1
Vivica_Fox,1,Vivica_Fox,2,1
Vladimir_Putin,1,Vladimir_Putin,22,1
Vladimir_Voltchkov,1,Vladimir_Voltchkov,2,1
Walter_Mondale,1,Walter_Mondale,4,1
Wayne_Gretzky,2,Wayne_Gretzky,3,1
William_Bratton,1,William_Bratton,2,1
William_Bratton,1,William_Bratton,3,1
William_Bratton,2,William_Bratton,3,1
William_Bulger,1,William_Bulger,2,1
William_Bulger,2,William_Bulger,3,1
William_Bulger,2,William_Bulger,4,1
William_Donaldson,3,William_Donaldson,7,1
William_Ford_Jr,1,William_Ford_Jr,3,1
William_Ford_Jr,2,William_Ford_Jr,3,1
William_Ford_Jr,3,William_Ford_Jr,4,1
William_Hochul,1,William_Hochul,2,1
Win_Aung,1,Win_Aung,3,1
Win_Aung,1,Win_Aung,4,1
Wolfgang_Schuessel,1,Wolfgang_Schuessel,3,1
Wu_Yi,1,Wu_Yi,3,1
Xanana_Gusmao,2,Xanana_Gusmao,4,1
Xavier_Malisse,2,Xavier_Malisse,3,1
Xavier_Malisse,2,Xavier_Malisse,4,1
Yann_Martel,1,Yann_Martel,2,1
Yasar_Yakis,1,Yasar_Yakis,3,1
Yasar_Yakis,3,Yasar_Yakis,4,1
Yashwant_Sinha,2,Yashwant_Sinha,3,1
Yashwant_Sinha,2,Yashwant_Sinha,6,1
Yoko_Ono,1,Yoko_Ono,2,1
Yoko_Ono,1,Yoko_Ono,4,1
Yossi_Beilin,1,Yossi_Beilin,2,1
Yu_Shyi-kun,3,Yu_Shyi-kun,4,1
Yuri_Fedotov,1,Yuri_Fedotov,2,1
Yuri_Malenchenko,1,Yuri_Malenchenko,2,1
Zhang_Wenkang,1,Zhang_Wenkang,2,1
Zhu_Rongji,1,Zhu_Rongji,9,1
Zhu_Rongji,4,Zhu_Rongji,8,1
Zhu_Rongji,5,Zhu_Rongji,6,1
Zinedine_Zidane,2,Zinedine_Zidane,4,1
