name_enroll,imagenum_enroll,name_verify,imagenum_verify,is_genuine
James_Barksdale,1,Tom_DeLay,1,0
James_Cunningham,2,Martin_Kristof,1,0
James_Hakett,1,Leandro_Garcia,1,0
James_Hill,1,Natasha_McElhone,1,0
James_May,1,Toutai_Kefu,1,0
James_McPherson,1,Ralph_Klein,2,0
James_Roberts,1,Olesya_Bonabarenko,2,0
James_Robertson_Jr,1,Justin_Wilson,1,0
James_Spalding,1,Saeed_Mortazavi,1,0
James_W_Kennedy,1,Joan_Collins,1,0
Jan_Petersen,1,Tom_Miller,1,0
Jane_Fonda,1,Marco_Antonio_Barrera,6,0
Jane_Riley,1,Paul_Walker,1,0
Janette_Husarova,1,Phil_Donahue,1,0
Jason_Biggs,1,Rick_Barnes,2,0
Jason_Vale,1,Richard_Cohen,1,0
Jay_Leno,3,Pele,1,0
Jean-Francois_Pontal,1,Stella_McCartney,1,0
Jean-Rene_Fourtou,1,Shingo_Katayama,1,0
Jean-Sebastien_Giguere,1,Joshua_Davey,1,0
Jean-Sebastien_Giguere,2,Rhina_Villatoro,1,0
Jean_Brumley,2,Pamela_Anderson,5,0
Jeanette_Stauffer,1,Wang_Nan,1,0
Jeff_Schiffner,1,Jim_Greenwood,1,0
Jeff_Schiffner,1,Sanjay_Chawla,1,0
Jeff_Van_Gundy,3,Kaspar_Villiger,1,0
Jeff_Weaver,1,Luciano_Bovicelli,1,0
Jeff_Weaver,1,Natasha_Lyonne,1,0
Jeffery_Strelzin,1,Ratna_Sari_Dewi_Sukarno,1,0
Jeffrey_Archer,1,Kelly_Osbourne,1,0
Jeffrey_Jones,1,John_Bond,1,0
Jeffrey_Scott_Postell,1,Linda_Baboolal,1,0
Jelena_Dokic,2,Ralph_Fiennes,1,0
Jennifer_Garner,2,Thad_Matta,1,0
Jennifer_Lopez,3,Johnny_Benson,1,0
Jennifer_Reilly,1,Ronald_Reagan,2,0
Jeremy_Gompertz,1,Sharon_Frey,2,0
Jerry_Lewis,1,Takashi_Sorimachi,1,0
Jerry_Sloan,1,Kimberly_Stewart,1,0
Jesse_Helms,1,Steve_Largent,1,0
Jesse_James_Leija,1,Melissa_Stark,1,0
Jessica_Alba,2,Zico,2,0
Jessica_Brungo,1,LeAnn_Rimes,1,0
Jesus_Cardenal,1,Ruben_Studdard,1,0
Jia_Qinglin,1,Marcelo_Salas,2,0
Jim_Bollman,1,Timothy_Coughlin,1,0
Jim_Fassel,1,Mark_Hamister,1,0
Jim_Hardin,1,Peter_Chan,1,0
Jim_Ryan,1,Roger_Staubach,1,0
Jim_Taylor,1,Ralph_Nader,1,0
Jim_Taylor,1,Thanongsak_Tuvinan,1,0
Jim_Thome,1,Kevin_Keegan,1,0
Jim_Thome,1,Roger_King,1,0
Jimmy_Jimenez,1,Juan_Francisco_Palencia,1,0
Jimmy_Lee,1,Steve_McManaman,1,0
Jimmy_Smits,1,Peter_Harvey,1,0
Joan_Collins,1,Joe_Calzaghe,2,0
Joan_Dangerfield,1,John_Richardson,1,0
Joanne_Woodward,1,Pedro_Duque,1,0
Joe_Calzaghe,2,Joerg_Haider,2,0
Joe_Cravens,1,Jose_Lopez_Beltran,1,0
Joe_Darrell,1,Liu_Xiaoqing,1,0
Joe_Mendes,1,Joy_Bryant,1,0
Joe_Mendes,1,Micky_Ward,1,0
Joel_Gallen,1,Martin_Scorsese,1,0
Joel_Todd,1,Pascal_Lamy,1,0
Joey_Mantia,1,Mitar_Rasevic,1,0
John_Anderson,1,Katerina_Smrzova,1,0
John_Anderson,1,Thomas_Weston,1,0
John_Brady,1,Tom_Brady,1,0
John_Leguizamo,1,Katie_Harman,1,0
John_Leguizamo,1,Mel_Gibson,1,0
John_Leguizamo,1,Victoria_Clarke,5,0
John_Perrota,1,Olene_Walker,1,0
John_Petty,1,Stephen_Frears,1,0
John_Philip_Elkann,1,Ray_Morrough,1,0
John_Reilly,1,Jose_Canseco,2,0
John_Reilly,1,Ricky_Martin,1,0
John_Reilly,1,Yossi_Beilin,1,0
John_Starks,1,Kenenisa_Bekele,1,0
John_Sweeney,1,Lee_Tae-sik,2,0
John_Swofford,3,Lindsay_Benko,2,0
John_Taylor,2,Sepp_Blatter,3,0
John_Thune,1,Mary-Kate_Olsen,3,0
John_White,1,Mikhail_Shvydkoi,1,0
John_Wright,1,Rafeeuddin_Ahmed,1,0
Johnny_Htu,1,Victor_Kraatz,1,0
Jonathan_Karsh,1,Mahmoud_Diyab_al-Ahmed,1,0
Jorge_Alberto_Galindo,1,Omar_Sharif,2,0
Jose_Acasuso,1,Lin_Yung_Hsi,1,0
Jose_Rosado,1,Tayshaun_Prince,1,0
Jose_Serra,5,Wally_Szczerbiak,1,0
Jose_Woldenberg,1,Yashwant_Sinha,5,0
Joseph_Hoy,1,Mark_Schweiker,2,0
Joseph_Kabila,1,Tabare_Vazquez,1,0
Joseph_Nacchio,1,Nikki_McKibbin,1,0
Joseph_Ralston,1,Shia_LaBeouf,2,0
Josh_Evans,1,Sok_An,1,0
Joy_Lee_Sadler,1,Richard_Palmer,1,0
Juan_Carlos_Ferrero,23,Sean_Hayes,2,0
Juan_Fernandez,1,Nancy_Humbert,1,0
Juan_Jose_Lucas,1,Nathalia_Gillot,1,0
Judy_Genshaft,1,Randy_Ferbey,1,0
Julian_Fantino,1,Paola_Espinoza,1,0
Julie_Infante,1,Mike_Easley,1,0
Juliette_Binoche,1,Venus_Williams,1,0
Julius_Erving,1,Nanni_Moretti,2,0
Justin_Wilson,1,Pamela_Melroy,1,0
Justine_Pasek,5,Michael_Rolinee,1,0
Kaio_Almeida,1,Sven_Ottke,1,0
Karen_Lynn_Gorney,1,Soon_Yi,1,0
Kate_Burton,1,Vin_Diesel,2,0
Kate_Winslet,1,Luis_Gonzalez,1,0
Kathryn_Tucker,1,Mathilda_Karel_Spak,1,0
Kathryn_Tucker,1,Tony_Fernandes,1,0
Katie_Couric,1,Richard_Cohen,1,0
Katie_Harman,3,Lin_Yung_Hsi,1,0
Katrin_Susi,1,Leonard_Hamilton,1,0
Keanu_Reeves,2,Liu_Xiaoqing,1,0
Keith_Bishop_Jr,1,Shaun_Pollock,1,0
Keith_Bishop_Jr,1,Wendy_Kennedy,1,0
Kellie_Coffey,1,Mark_Gangloff,1,0
Kelly_Osbourne,1,Sim_Yong,1,0
Ken_Dorsey,1,Mira_Sorvino,1,0
Kevin_Stallings,2,Zico,1,0
Khin_Nyunt,1,Raoul_Ruiz,3,0
Kimberly_Bruckner,1,Natasha_McElhone,2,0
Kimberly_Bruckner,1,Ray_Lewis,1,0
Kimberly_Stewart,1,Lee_Yeo-jin,1,0
Kirk_Douglas,1,Troy_Garity,1,0
Kirk_Johnson,1,Michelle_Hofland,1,0
Kirk_Johnson,1,Uzi_Even,1,0
Kristen_Rivera,1,Mary_Robinson,1,0
Kwame_Kilpatrick,1,Ronnie_Musgrove,1,0
Kwon_Young-gil,1,Mark_Rosenbaum,1,0
Larry_Brown,6,Prince_Philippe,1,0
Larry_Johnson,2,Lee_Ann_Womack,1,0
Lars_Von_Trier,1,Leon_Silver,1,0
Laura_Schlessinger,1,Zahir_Shah,1,0
Laurence_Tribe,1,Mark_Lazarus,1,0
Lawrence_Vito,1,Martha_Sahagun_de_Fox,1,0
Lawrence_Vito,1,Sanjay_Chawla,1,0
Leah_Remini,1,Max_von_Sydow,1,0
Lee_Ann_Womack,1,Roberto_Carlos,2,0
Lee_Nam-shin,1,Nick_Nolte,1,0
Lee_Soo-hyuck,1,Scott_Sullivan,1,0
Lee_Yeo-jin,1,Mariangel_Ruiz_Torrealba,1,0
Leland_Chapman,1,Valorie_Brabazon,1,0
Lemuel_Montulo,1,Tom_Vilsack,1,0
Leslie_Caldwell,2,Takuma_Sato,1,0
Li_Changchun,1,Noel_Forgeard,1,0
Li_Zhaoxing,7,Yang_Jianli,1,0
Lin_Yung_Hsi,1,Patricia_Johnson,1,0
Linda_Baboolal,1,Michael_J_Fox,1,0
Lionel_Hampton,1,Paola_Espinoza,1,0
Lionel_Richie,2,Ravan_AG_Farhadi,1,0
Lisa_Gottsegen,2,Steve_Phillips,1,0
Lisa_Stansfield,1,Urmila_Matondkar,1,0
Lisa_Stone,1,Todd_Reid,1,0
Lope_Mendoza,1,Roy_Halladay,1,0
Lou_Piniella,3,Robert_DeFraites,1,0
Lucia_Kenny_Anthony,1,Paul_Wolfowitz,4,0
Lucio_Cecchinello,1,Strom_Thurmond,1,0
Luis_Guzman,1,Thomas_Ulrich,1,0
Luke_Ridnour,1,Najib_al-Salhi,1,0
Madeleine_Albright,1,Robert_Schuller,1,0
Mae_Jemison,1,Max_Biaggi,1,0
Mahmoud_Al_Zhar,1,Takaloo,1,0
Manuel_Poggiali,2,Wu_Peng,1,0
Manuel_Rosendo,1,Takaloo,1,0
Marc-Andre_Fleury,1,Rob_Lowe,3,0
Marcus_Garrettson,1,Rosalie_Perkov,1,0
Maria_Luisa_Mendonca,1,Terry_Hoeppner,1,0
Maria_Luisa_Mendonca,1,Tim_Lobinger,1,0
Maria_Wetterstrand,1,Tori_Amos,1,0
Mariah_Carey,1,Richard_Gephardt,8,0
Maribel_Dominguez,1,Vagit_Alekperov,1,0
Mario_Vasquez_Rana,1,Robert_Bonner,1,0
Marisol_Breton,1,Will_Young,1,0
Mark_Lazarus,1,Olene_Walker,1,0
Mark_Rosenbaum,1,Pupi_Avati,2,0
Markus_Beyer,1,Ulrich_Kueperkoch,1,0
Marlene_Weingartner,1,Steve_Avery,1,0
Martha_Smith,1,Ty_Votaw,1,0
Marwan_Muasher,1,Scott_OGrady,1,0
Mary_Robinson,1,Vanessa_Williams,1,0
Masja_Juel,1,Normand_Legault,1,0
Masja_Juel,1,Razali_Ismail,1,0
Mathias_Reichhold,1,Paul_ONeill,9,0
Matt_Anderson,1,Pauley_Perrette,1,0
Matt_Anderson,1,Tyler_Grillo,1,0
Maureen_Fanning,1,Paul_Tagliabue,1,0
Maureen_Kanka,1,Normand_Legault,1,0
Mehmet_Okur,1,Ty_Votaw,1,0
Mel_Karmazin,1,Vaclav_Klaus,2,0
Melina_Kanakaredes,1,Tom_Brennan,1,0
Melissa_Stark,1,William_Ragland,1,0
Michael_Diekmann,1,Qian_Qichen,1,0
Michael_Hagee,1,Rick_Lu,1,0
Michael_Kors,1,Nate_Hybl,1,0
Michelle_Branch,2,Ricardo_Lopez_Murphy,2,0
Mickey_Gilley,1,Sepp_Blatter,3,0
Mickey_Loomis,1,Najib_al-Salhi,1,0
Mike_Bair,1,Timothy_Wirth,1,0
Mike_Bair,1,Tyrone_Medley,1,0
Mike_Fisher,1,Oscar_Bolanos,1,0
Mike_Gable,1,Sharon_Osbourne,1,0
Milo_Maestrecampo,3,Wes_Craven,1,0
Minnie_Driver,1,Penny_Dupuie,1,0
Minnie_Mendoza,1,Sherri_Coale,1,0
Mireille_Jospin-Dandieu,1,Ricardo_Lopez_Murphy,2,0
Mitoji_Yabunaka,1,Sanjay_Gupta,1,0
Mitsou_Gelinas,1,Yana_Klochkova,1,0
Mohammed_Ashraf_Hafiz,1,Ronald_Young_Jr,1,0
Myung_Yang,1,Rene_Antonio_Leon_Rodriguez,1,0
Nadia_Forte,1,Toni_Jennings,1,0
Nan_Wang,4,Penny_Dupuie,1,0
Nancy_Kerrigan,1,Thomas_Wyman,2,0
Naomi_Bronstein,1,Rainer_Geulen,1,0
Naomi_Watts,13,Yuri_Fedotov,2,0
Natalia_Dmitrieva,1,Yana_Klochkova,1,0
Natalia_Dmitrieva,1,Yoshiyuki_Kamei,1,0
Natalia_Vodonova,1,Russell_Simmons,4,0
Natalie_Cole,3,Steve_McManaman,1,0
Natasa_Micic,1,Oxana_Fedorova,3,0
Natasa_Micic,1,Simona_Hradil,1,0
Neri_Marcore,1,Wolfgang_Schuessel,2,0
Nick_Nolte,3,Steven_Briggs,1,0
Nicolas_Kiefer,1,Will_Young,1,0
Nicolas_Lapentti,1,Paula_Dobriansky,1,0
Nicolas_Latorre,1,Paulo_Cesar_Pinheiro,2,0
Paddy_Torsney,1,Scott_Rudin,2,0
Pamela_Anderson,2,Stan_Kroenke,1,0
Paola_Espinoza,1,Ranil_Wickremasinghe,2,0
Paradorn_Srichaphan,7,Wolfgang_Schuessel,2,0
Patrick_Clawsen,1,Valerie_Thwaites,1,0
Patrick_Ewing,2,Tali_Imani,1,0
Patrick_Roy,2,Ronald_Reagan,1,0
Paul_ONeill,8,Steven_Feldman,1,0
Paul_Wilson,1,Pupi_Avati,1,0
Paula_Dobriansky,1,Selma_Phoenix,1,0
Paulo_Cesar_Pinheiro,1,Zhu_Rongji,5,0
Pedro_Velasquez,1,Queen_Rania,4,0
Pedro_Velasquez,1,Will_Ferrell,1,0
Peggy_McGuinness,1,Pete_Beaudrault,1,0
Penny_Lancaster,1,Sven_Ottke,1,0
Pernilla_Bjorn,1,Sanjay_Gupta,1,0
Pete_Beaudrault,1,Roy_Halladay,1,0
Pete_Gillen,1,Pringe_Ernst_August,1,0
Peter_Bacanovic,1,Zhang_Wenkang,1,0
Pham_Sy_Chien,1,Sharon_Stone,5,0
Pier_Ferdinando_Casini,1,Steve_Phillips,1,0
Pier_Ferdinando_Casini,1,Tom_Curley,1,0
Platon_Lebedev,1,Ray_Young,1,0
Princess_Anne,1,Roberto_Laratro,1,0
Princess_Anne,2,Tab_Turner,1,0
Pringe_Ernst_August,1,Rose_Marie,1,0
Pringe_Ernst_August,1,Suzanne_Haik_Terrell,1,0
Qian_Qichen,1,Sok_An,1,0
Raag_Singhal,1,Ray_Halbritter,1,0
Rashid_Qureshi,1,Ray_Young,1,0
Ray_Halbritter,1,Xanana_Gusmao,3,0
Ray_Halbritter,1,Zara_Akhmadova,1,0
Razali_Ismail,1,Rob_Marshall,4,0
Rene_Antonio_Leon_Rodriguez,1,Ted_Turner,1,0
Retief_Goosen,1,Tuncay_Sanli,1,0
Richard_Armitage,6,Sila_Calderon,1,0
Richard_Branson,2,Taufik_Hidayat,1,0
Robert_Altman,1,Stella_Keitel,1,0
Robert_Lange,1,Tina_Andrews,1,0
Roberto_Cercelletta,1,Scott_Hamilton,1,0
Ron_Zook,1,Trista_Rehn,1,0
Ross_Verba,1,Tony_Curtis,2,0
Rudi_Voeller,1,Tim_Lobinger,1,0
Ruth_Harlow,1,Tony_Fernandes,1,0
Ryan_Leaf,1,Wilson_Alvarez,1,0
SJ_Twu,1,Sachin_Tendulkar,1,0
Sada_Jacobson,1,William_Webster,1,0
Sammy_Sosa,1,Steve_Park,1,0
Sandy_Smith,1,Susan_Walvius,1,0
Sara_Silverman,1,Stephen_Friedman,1,0
Shawn_Kemp,1,Steven_Seagal,1,0
Shi_Guangsheng,1,TA_McLendon,1,0
Shia_LaBeouf,1,Tatyana_Tomashova,1,0
Shoshana_Johnson,1,Suzanne_Mubarak,1,0
Simona_Hradil,1,Ted_Washington,1,0
Spike_Helmick,1,Stephen_Webster,1,0
Spike_Helmick,1,Wayne_Brady,1,0
Stanley_McChrystal,2,Surya_Bahadur_Thapa,1,0
Stanley_Nelson,1,Stella_Tennant,1,0
Stephen_Frears,1,Taufik_Kiemas,1,0
Stephen_Joseph,1,Steven_Spielberg,7,0
Steve_Redgrave,1,Tom_Crean,2,0
Syed_Ibrahim,1,Tim_Chapman,1,0
Tammy_Helm,1,Taufik_Kiemas,1,0
Terje_Roed-Larsen,2,Thomas_Rupprath,3,0
Thomas_Rupprath,3,Wendy_Kennedy,1,0
Tim_Howard,1,Tom_Reilly,1,0
Tom_Vilsack,1,Wayne_Ferreira,5,0
Trisha_Meili,1,Vladimiro_Montesinos,3,0
Ty_Votaw,1,Wayne_Allard,1,0
Vytas_Danelius,1,Zaini_Abdullah,1,0
Wendy_Kennedy,1,Zara_Akhmadova,1,0
