identity,cache_filename_1,cache_filename_2,fold
alfre_woodard,alfre_woodard_0105.npy,alfre_woodard_0113.npy,Black_Females
alfre_woodard,alfre_woodard_0094.npy,alfre_woodard_0105.npy,Black_Females
alfre_woodard,alfre_woodard_0113.npy,alfre_woodard_0132.npy,Black_Females
alfre_woodard,alfre_woodard_0103.npy,alfre_woodard_0132.npy,Black_Females
alfre_woodard,alfre_woodard_0103.npy,alfre_woodard_0113.npy,Black_Females
alfre_woodard,alfre_woodard_0094.npy,alfre_woodard_0154.npy,Black_Females
alfre_woodard,alfre_woodard_0113.npy,alfre_woodard_0154.npy,Black_Females
alfre_woodard,alfre_woodard_0094.npy,alfre_woodard_0132.npy,Black_Females
alfre_woodard,alfre_woodard_0103.npy,alfre_woodard_0154.npy,Black_Females
amanda_brugel,amanda_brugel_0007.npy,amanda_brugel_0026.npy,Black_Females
amanda_brugel,amanda_brugel_0026.npy,amanda_brugel_0043.npy,Black_Females
amanda_brugel,amanda_brugel_0007.npy,amanda_brugel_0043.npy,Black_Females
amber_riley,amber_riley_0091.npy,amber_riley_0118.npy,Black_Females
amber_riley,amber_riley_0080.npy,amber_riley_0091.npy,Black_Females
amber_riley,amber_riley_0080.npy,amber_riley_0118.npy,Black_Females
amber_riley,amber_riley_0080.npy,amber_riley_0102.npy,Black_Females
amber_riley,amber_riley_0091.npy,amber_riley_0102.npy,Black_Females
amber_riley,amber_riley_0102.npy,amber_riley_0118.npy,Black_Females
audra_mcdonald,audra_mcdonald_0055.npy,audra_mcdonald_0060.npy,Black_Females
audra_mcdonald,audra_mcdonald_0022.npy,audra_mcdonald_0060.npy,Black_Females
audra_mcdonald,audra_mcdonald_0027.npy,audra_mcdonald_0038.npy,Black_Females
audra_mcdonald,audra_mcdonald_0038.npy,audra_mcdonald_0044.npy,Black_Females
audra_mcdonald,audra_mcdonald_0038.npy,audra_mcdonald_0060.npy,Black_Females
audra_mcdonald,audra_mcdonald_0022.npy,audra_mcdonald_0055.npy,Black_Females
audra_mcdonald,audra_mcdonald_0027.npy,audra_mcdonald_0044.npy,Black_Females
audra_mcdonald,audra_mcdonald_0022.npy,audra_mcdonald_0038.npy,Black_Females
audra_mcdonald,audra_mcdonald_0044.npy,audra_mcdonald_0055.npy,Black_Females
audra_mcdonald,audra_mcdonald_0044.npy,audra_mcdonald_0060.npy,Black_Females
chandra_wilson,chandra_wilson_0008.npy,chandra_wilson_0108.npy,Black_Females
chandra_wilson,chandra_wilson_0008.npy,chandra_wilson_0070.npy,Black_Females
chandra_wilson,chandra_wilson_0070.npy,chandra_wilson_0130.npy,Black_Females
chandra_wilson,chandra_wilson_0008.npy,chandra_wilson_0130.npy,Black_Females
chandra_wilson,chandra_wilson_0018.npy,chandra_wilson_0070.npy,Black_Females
chandra_wilson,chandra_wilson_0018.npy,chandra_wilson_0109.npy,Black_Females
chandra_wilson,chandra_wilson_0109.npy,chandra_wilson_0130.npy,Black_Females
chandra_wilson,chandra_wilson_0108.npy,chandra_wilson_0109.npy,Black_Females
chandra_wilson,chandra_wilson_0070.npy,chandra_wilson_0108.npy,Black_Females
chandra_wilson,chandra_wilson_0018.npy,chandra_wilson_0108.npy,Black_Females
christina_milian,christina_milian_0007.npy,christina_milian_0081.npy,Black_Females
claudia_jordan,claudia_jordan_0005.npy,claudia_jordan_0039.npy,Black_Females
claudia_jordan,claudia_jordan_0001.npy,claudia_jordan_0029.npy,Black_Females
claudia_jordan,claudia_jordan_0001.npy,claudia_jordan_0047.npy,Black_Females
claudia_jordan,claudia_jordan_0029.npy,claudia_jordan_0047.npy,Black_Females
claudia_jordan,claudia_jordan_0032.npy,claudia_jordan_0047.npy,Black_Females
claudia_jordan,claudia_jordan_0023.npy,claudia_jordan_0039.npy,Black_Females
claudia_jordan,claudia_jordan_0005.npy,claudia_jordan_0029.npy,Black_Females
claudia_jordan,claudia_jordan_0001.npy,claudia_jordan_0039.npy,Black_Females
claudia_jordan,claudia_jordan_0001.npy,claudia_jordan_0023.npy,Black_Females
claudia_jordan,claudia_jordan_0023.npy,claudia_jordan_0032.npy,Black_Females
denyce_lawton,denyce_lawton_0058.npy,denyce_lawton_0095.npy,Black_Females
denyce_lawton,denyce_lawton_0002.npy,denyce_lawton_0034.npy,Black_Females
denyce_lawton,denyce_lawton_0013.npy,denyce_lawton_0095.npy,Black_Females
denyce_lawton,denyce_lawton_0034.npy,denyce_lawton_0095.npy,Black_Females
denyce_lawton,denyce_lawton_0013.npy,denyce_lawton_0058.npy,Black_Females
denyce_lawton,denyce_lawton_0013.npy,denyce_lawton_0034.npy,Black_Females
denyce_lawton,denyce_lawton_0002.npy,denyce_lawton_0058.npy,Black_Females
denyce_lawton,denyce_lawton_0034.npy,denyce_lawton_0058.npy,Black_Females
denyce_lawton,denyce_lawton_0002.npy,denyce_lawton_0095.npy,Black_Females
denyce_lawton,denyce_lawton_0002.npy,denyce_lawton_0013.npy,Black_Females
eva_marcille,eva_marcille_0011.npy,eva_marcille_0045.npy,Black_Females
eva_marcille,eva_marcille_0011.npy,eva_marcille_0029.npy,Black_Females
eva_marcille,eva_marcille_0014.npy,eva_marcille_0025.npy,Black_Females
eva_marcille,eva_marcille_0011.npy,eva_marcille_0014.npy,Black_Females
eva_marcille,eva_marcille_0029.npy,eva_marcille_0045.npy,Black_Females
eva_marcille,eva_marcille_0014.npy,eva_marcille_0029.npy,Black_Females
eva_marcille,eva_marcille_0014.npy,eva_marcille_0045.npy,Black_Females
eva_marcille,eva_marcille_0025.npy,eva_marcille_0045.npy,Black_Females
eva_marcille,eva_marcille_0011.npy,eva_marcille_0025.npy,Black_Females
eva_marcille,eva_marcille_0025.npy,eva_marcille_0029.npy,Black_Females
fumi_desalu-vold,fumi_desalu-vold_0001.npy,fumi_desalu-vold_0004.npy,Black_Females
fumi_desalu-vold,fumi_desalu-vold_0001.npy,fumi_desalu-vold_0010.npy,Black_Females
fumi_desalu-vold,fumi_desalu-vold_0004.npy,fumi_desalu-vold_0010.npy,Black_Females
gabourey_sidibe,gabourey_sidibe_0037.npy,gabourey_sidibe_0129.npy,Black_Females
gabourey_sidibe,gabourey_sidibe_0037.npy,gabourey_sidibe_0091.npy,Black_Females
gabourey_sidibe,gabourey_sidibe_0091.npy,gabourey_sidibe_0129.npy,Black_Females
gabourey_sidibe,gabourey_sidibe_0037.npy,gabourey_sidibe_0152.npy,Black_Females
gabourey_sidibe,gabourey_sidibe_0129.npy,gabourey_sidibe_0152.npy,Black_Females
gabourey_sidibe,gabourey_sidibe_0091.npy,gabourey_sidibe_0152.npy,Black_Females
gloria_reuben,gloria_reuben_0019.npy,gloria_reuben_0039.npy,Black_Females
gloria_reuben,gloria_reuben_0021.npy,gloria_reuben_0053.npy,Black_Females
gloria_reuben,gloria_reuben_0019.npy,gloria_reuben_0048.npy,Black_Females
gloria_reuben,gloria_reuben_0002.npy,gloria_reuben_0048.npy,Black_Females
gloria_reuben,gloria_reuben_0021.npy,gloria_reuben_0027.npy,Black_Females
gloria_reuben,gloria_reuben_0019.npy,gloria_reuben_0027.npy,Black_Females
gloria_reuben,gloria_reuben_0002.npy,gloria_reuben_0039.npy,Black_Females
gloria_reuben,gloria_reuben_0017.npy,gloria_reuben_0039.npy,Black_Females
gloria_reuben,gloria_reuben_0002.npy,gloria_reuben_0017.npy,Black_Females
gloria_reuben,gloria_reuben_0019.npy,gloria_reuben_0021.npy,Black_Females
imani_t_williams,imani_t_williams_0001.npy,imani_t_williams_0059.npy,Black_Females
imani_t_williams,imani_t_williams_0001.npy,imani_t_williams_0026.npy,Black_Females
imani_t_williams,imani_t_williams_0026.npy,imani_t_williams_0059.npy,Black_Females
jaida-iman_benjamin,jaida-iman_benjamin_0018.npy,jaida-iman_benjamin_0077.npy,Black_Females
jordin_sparks,jordin_sparks_0008.npy,jordin_sparks_0027.npy,Black_Females
jordin_sparks,jordin_sparks_0097.npy,jordin_sparks_0120.npy,Black_Females
jordin_sparks,jordin_sparks_0120.npy,jordin_sparks_0155.npy,Black_Females
jordin_sparks,jordin_sparks_0097.npy,jordin_sparks_0107.npy,Black_Females
jordin_sparks,jordin_sparks_0008.npy,jordin_sparks_0038.npy,Black_Females
jordin_sparks,jordin_sparks_0008.npy,jordin_sparks_0058.npy,Black_Females
jordin_sparks,jordin_sparks_0008.npy,jordin_sparks_0120.npy,Black_Females
jordin_sparks,jordin_sparks_0097.npy,jordin_sparks_0155.npy,Black_Females
jordin_sparks,jordin_sparks_0038.npy,jordin_sparks_0107.npy,Black_Females
jordin_sparks,jordin_sparks_0038.npy,jordin_sparks_0120.npy,Black_Females
judith_shekoni,judith_shekoni_0001.npy,judith_shekoni_0060.npy,Black_Females
judith_shekoni,judith_shekoni_0001.npy,judith_shekoni_0020.npy,Black_Females
judith_shekoni,judith_shekoni_0020.npy,judith_shekoni_0060.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0047.npy,jurnee_smollett-bell_0051.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0003.npy,jurnee_smollett-bell_0041.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0003.npy,jurnee_smollett-bell_0046.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0003.npy,jurnee_smollett-bell_0047.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0003.npy,jurnee_smollett-bell_0051.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0041.npy,jurnee_smollett-bell_0051.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0041.npy,jurnee_smollett-bell_0046.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0046.npy,jurnee_smollett-bell_0047.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0046.npy,jurnee_smollett-bell_0051.npy,Black_Females
jurnee_smollett-bell,jurnee_smollett-bell_0041.npy,jurnee_smollett-bell_0047.npy,Black_Females
kat_graham,kat_graham_0036.npy,kat_graham_0108.npy,Black_Females
kat_graham,kat_graham_0037.npy,kat_graham_0042.npy,Black_Females
kat_graham,kat_graham_0036.npy,kat_graham_0042.npy,Black_Females
kat_graham,kat_graham_0042.npy,kat_graham_0108.npy,Black_Females
kat_graham,kat_graham_0036.npy,kat_graham_0037.npy,Black_Females
kat_graham,kat_graham_0037.npy,kat_graham_0108.npy,Black_Females
kim_fields,kim_fields_0007.npy,kim_fields_0051.npy,Black_Females
kim_fields,kim_fields_0019.npy,kim_fields_0051.npy,Black_Females
kim_fields,kim_fields_0019.npy,kim_fields_0037.npy,Black_Females
kim_fields,kim_fields_0007.npy,kim_fields_0037.npy,Black_Females
kim_fields,kim_fields_0037.npy,kim_fields_0051.npy,Black_Females
kim_fields,kim_fields_0007.npy,kim_fields_0019.npy,Black_Females
la_la_anthony,la_la_anthony_0017.npy,la_la_anthony_0033.npy,Black_Females
la_la_anthony,la_la_anthony_0033.npy,la_la_anthony_0058.npy,Black_Females
la_la_anthony,la_la_anthony_0031.npy,la_la_anthony_0068.npy,Black_Females
la_la_anthony,la_la_anthony_0019.npy,la_la_anthony_0068.npy,Black_Females
la_la_anthony,la_la_anthony_0055.npy,la_la_anthony_0058.npy,Black_Females
la_la_anthony,la_la_anthony_0033.npy,la_la_anthony_0055.npy,Black_Females
la_la_anthony,la_la_anthony_0031.npy,la_la_anthony_0033.npy,Black_Females
la_la_anthony,la_la_anthony_0017.npy,la_la_anthony_0055.npy,Black_Females
la_la_anthony,la_la_anthony_0031.npy,la_la_anthony_0058.npy,Black_Females
la_la_anthony,la_la_anthony_0033.npy,la_la_anthony_0068.npy,Black_Females
levona_lewis,levona_lewis_0060.npy,levona_lewis_0064.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0042.npy,lupita_nyong'o_0061.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0021.npy,lupita_nyong'o_0082.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0021.npy,lupita_nyong'o_0122.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0021.npy,lupita_nyong'o_0042.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0021.npy,lupita_nyong'o_0061.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0035.npy,lupita_nyong'o_0122.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0035.npy,lupita_nyong'o_0082.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0061.npy,lupita_nyong'o_0082.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0035.npy,lupita_nyong'o_0042.npy,Black_Females
lupita_nyong'o,lupita_nyong'o_0061.npy,lupita_nyong'o_0122.npy,Black_Females
meagan_good,meagan_good_0065.npy,meagan_good_0108.npy,Black_Females
meagan_good,meagan_good_0027.npy,meagan_good_0108.npy,Black_Females
meagan_good,meagan_good_0027.npy,meagan_good_0065.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0021.npy,megalyn_echikunwoke_0043.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0002.npy,megalyn_echikunwoke_0048.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0006.npy,megalyn_echikunwoke_0021.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0002.npy,megalyn_echikunwoke_0043.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0008.npy,megalyn_echikunwoke_0043.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0002.npy,megalyn_echikunwoke_0032.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0002.npy,megalyn_echikunwoke_0006.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0032.npy,megalyn_echikunwoke_0048.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0008.npy,megalyn_echikunwoke_0032.npy,Black_Females
megalyn_echikunwoke,megalyn_echikunwoke_0006.npy,megalyn_echikunwoke_0032.npy,Black_Females
mo'nique,mo'nique_0023.npy,mo'nique_0093.npy,Black_Females
mo'nique,mo'nique_0025.npy,mo'nique_0080.npy,Black_Females
mo'nique,mo'nique_0038.npy,mo'nique_0093.npy,Black_Females
mo'nique,mo'nique_0093.npy,mo'nique_0103.npy,Black_Females
mo'nique,mo'nique_0080.npy,mo'nique_0093.npy,Black_Females
mo'nique,mo'nique_0025.npy,mo'nique_0103.npy,Black_Females
mo'nique,mo'nique_0023.npy,mo'nique_0038.npy,Black_Females
mo'nique,mo'nique_0038.npy,mo'nique_0103.npy,Black_Females
mo'nique,mo'nique_0023.npy,mo'nique_0080.npy,Black_Females
mo'nique,mo'nique_0025.npy,mo'nique_0093.npy,Black_Females
monique_coleman,monique_coleman_0015.npy,monique_coleman_0048.npy,Black_Females
monique_coleman,monique_coleman_0023.npy,monique_coleman_0040.npy,Black_Females
monique_coleman,monique_coleman_0023.npy,monique_coleman_0048.npy,Black_Females
monique_coleman,monique_coleman_0015.npy,monique_coleman_0040.npy,Black_Females
monique_coleman,monique_coleman_0015.npy,monique_coleman_0045.npy,Black_Females
monique_coleman,monique_coleman_0045.npy,monique_coleman_0048.npy,Black_Females
monique_coleman,monique_coleman_0015.npy,monique_coleman_0023.npy,Black_Females
monique_coleman,monique_coleman_0023.npy,monique_coleman_0045.npy,Black_Females
monique_coleman,monique_coleman_0040.npy,monique_coleman_0048.npy,Black_Females
monique_coleman,monique_coleman_0040.npy,monique_coleman_0045.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0044.npy,namaiya_cunningham_0051.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0021.npy,namaiya_cunningham_0044.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0012.npy,namaiya_cunningham_0029.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0012.npy,namaiya_cunningham_0021.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0012.npy,namaiya_cunningham_0051.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0029.npy,namaiya_cunningham_0044.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0021.npy,namaiya_cunningham_0029.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0021.npy,namaiya_cunningham_0051.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0012.npy,namaiya_cunningham_0044.npy,Black_Females
namaiya_cunningham,namaiya_cunningham_0029.npy,namaiya_cunningham_0051.npy,Black_Females
nicki_minaj,nicki_minaj_0036.npy,nicki_minaj_0045.npy,Black_Females
nicki_minaj,nicki_minaj_0015.npy,nicki_minaj_0045.npy,Black_Females
nicki_minaj,nicki_minaj_0015.npy,nicki_minaj_0036.npy,Black_Females
nikki_storm,nikki_storm_0015.npy,nikki_storm_0031.npy,Black_Females
nikki_storm,nikki_storm_0031.npy,nikki_storm_0057.npy,Black_Females
nikki_storm,nikki_storm_0015.npy,nikki_storm_0057.npy,Black_Females
octavia_spencer,octavia_spencer_0094.npy,octavia_spencer_0101.npy,Black_Females
octavia_spencer,octavia_spencer_0046.npy,octavia_spencer_0094.npy,Black_Females
octavia_spencer,octavia_spencer_0046.npy,octavia_spencer_0101.npy,Black_Females
pam_grier,pam_grier_0055.npy,pam_grier_0065.npy,Black_Females
pam_grier,pam_grier_0055.npy,pam_grier_0062.npy,Black_Females
pam_grier,pam_grier_0055.npy,pam_grier_0078.npy,Black_Females
pam_grier,pam_grier_0062.npy,pam_grier_0065.npy,Black_Females
pam_grier,pam_grier_0065.npy,pam_grier_0078.npy,Black_Females
pam_grier,pam_grier_0062.npy,pam_grier_0078.npy,Black_Females
pamella_d'pella,pamella_d'pella_0015.npy,pamella_d'pella_0096.npy,Black_Females
pamella_d'pella,pamella_d'pella_0015.npy,pamella_d'pella_0099.npy,Black_Females
pamella_d'pella,pamella_d'pella_0015.npy,pamella_d'pella_0052.npy,Black_Females
pamella_d'pella,pamella_d'pella_0052.npy,pamella_d'pella_0099.npy,Black_Females
pamella_d'pella,pamella_d'pella_0052.npy,pamella_d'pella_0076.npy,Black_Females
pamella_d'pella,pamella_d'pella_0076.npy,pamella_d'pella_0099.npy,Black_Females
pamella_d'pella,pamella_d'pella_0096.npy,pamella_d'pella_0099.npy,Black_Females
pamella_d'pella,pamella_d'pella_0076.npy,pamella_d'pella_0096.npy,Black_Females
pamella_d'pella,pamella_d'pella_0052.npy,pamella_d'pella_0096.npy,Black_Females
pamella_d'pella,pamella_d'pella_0015.npy,pamella_d'pella_0076.npy,Black_Females
regina_hall,regina_hall_0002.npy,regina_hall_0036.npy,Black_Females
regina_hall,regina_hall_0005.npy,regina_hall_0046.npy,Black_Females
regina_hall,regina_hall_0007.npy,regina_hall_0046.npy,Black_Females
regina_hall,regina_hall_0037.npy,regina_hall_0050.npy,Black_Females
regina_hall,regina_hall_0007.npy,regina_hall_0036.npy,Black_Females
regina_hall,regina_hall_0036.npy,regina_hall_0046.npy,Black_Females
regina_hall,regina_hall_0002.npy,regina_hall_0037.npy,Black_Females
regina_hall,regina_hall_0002.npy,regina_hall_0032.npy,Black_Females
regina_hall,regina_hall_0024.npy,regina_hall_0036.npy,Black_Females
regina_hall,regina_hall_0036.npy,regina_hall_0037.npy,Black_Females
retta,retta_0047.npy,retta_0226.npy,Black_Females
retta,retta_0047.npy,retta_0414.npy,Black_Females
retta,retta_0226.npy,retta_0414.npy,Black_Females
rihanna,rihanna_0109.npy,rihanna_0330.npy,Black_Females
rihanna,rihanna_0170.npy,rihanna_0173.npy,Black_Females
rihanna,rihanna_0170.npy,rihanna_0330.npy,Black_Females
rihanna,rihanna_0109.npy,rihanna_0173.npy,Black_Females
rihanna,rihanna_0109.npy,rihanna_0170.npy,Black_Females
rihanna,rihanna_0173.npy,rihanna_0330.npy,Black_Females
rutina_wesley,rutina_wesley_0039.npy,rutina_wesley_0060.npy,Black_Females
s_epatha_merkerson,s_epatha_merkerson_0003.npy,s_epatha_merkerson_0030.npy,Black_Females
s_epatha_merkerson,s_epatha_merkerson_0028.npy,s_epatha_merkerson_0054.npy,Black_Females
s_epatha_merkerson,s_epatha_merkerson_0028.npy,s_epatha_merkerson_0030.npy,Black_Females
s_epatha_merkerson,s_epatha_merkerson_0003.npy,s_epatha_merkerson_0028.npy,Black_Females
s_epatha_merkerson,s_epatha_merkerson_0003.npy,s_epatha_merkerson_0054.npy,Black_Females
s_epatha_merkerson,s_epatha_merkerson_0030.npy,s_epatha_merkerson_0054.npy,Black_Females
sanaa_lathan,sanaa_lathan_0049.npy,sanaa_lathan_0062.npy,Black_Females
sanaa_lathan,sanaa_lathan_0020.npy,sanaa_lathan_0062.npy,Black_Females
sanaa_lathan,sanaa_lathan_0062.npy,sanaa_lathan_0109.npy,Black_Females
sanaa_lathan,sanaa_lathan_0054.npy,sanaa_lathan_0116.npy,Black_Females
sanaa_lathan,sanaa_lathan_0020.npy,sanaa_lathan_0109.npy,Black_Females
sanaa_lathan,sanaa_lathan_0049.npy,sanaa_lathan_0116.npy,Black_Females
sanaa_lathan,sanaa_lathan_0054.npy,sanaa_lathan_0118.npy,Black_Females
sanaa_lathan,sanaa_lathan_0052.npy,sanaa_lathan_0109.npy,Black_Females
sanaa_lathan,sanaa_lathan_0054.npy,sanaa_lathan_0109.npy,Black_Females
sanaa_lathan,sanaa_lathan_0116.npy,sanaa_lathan_0118.npy,Black_Females
selita_ebanks,selita_ebanks_0051.npy,selita_ebanks_0062.npy,Black_Females
selita_ebanks,selita_ebanks_0052.npy,selita_ebanks_0056.npy,Black_Females
selita_ebanks,selita_ebanks_0012.npy,selita_ebanks_0052.npy,Black_Females
selita_ebanks,selita_ebanks_0026.npy,selita_ebanks_0062.npy,Black_Females
selita_ebanks,selita_ebanks_0026.npy,selita_ebanks_0052.npy,Black_Females
selita_ebanks,selita_ebanks_0012.npy,selita_ebanks_0056.npy,Black_Females
selita_ebanks,selita_ebanks_0012.npy,selita_ebanks_0026.npy,Black_Females
selita_ebanks,selita_ebanks_0051.npy,selita_ebanks_0056.npy,Black_Females
selita_ebanks,selita_ebanks_0014.npy,selita_ebanks_0029.npy,Black_Females
selita_ebanks,selita_ebanks_0029.npy,selita_ebanks_0051.npy,Black_Females
sharon_leal,sharon_leal_0014.npy,sharon_leal_0018.npy,Black_Females
sharon_leal,sharon_leal_0018.npy,sharon_leal_0089.npy,Black_Females
sharon_leal,sharon_leal_0014.npy,sharon_leal_0089.npy,Black_Females
shauna_chin,shauna_chin_0007.npy,shauna_chin_0021.npy,Black_Females
shauna_chin,shauna_chin_0018.npy,shauna_chin_0053.npy,Black_Females
shauna_chin,shauna_chin_0021.npy,shauna_chin_0036.npy,Black_Females
shauna_chin,shauna_chin_0018.npy,shauna_chin_0021.npy,Black_Females
shauna_chin,shauna_chin_0004.npy,shauna_chin_0021.npy,Black_Females
shauna_chin,shauna_chin_0004.npy,shauna_chin_0053.npy,Black_Females
shauna_chin,shauna_chin_0018.npy,shauna_chin_0030.npy,Black_Females
shauna_chin,shauna_chin_0030.npy,shauna_chin_0036.npy,Black_Females
shauna_chin,shauna_chin_0021.npy,shauna_chin_0030.npy,Black_Females
shauna_chin,shauna_chin_0007.npy,shauna_chin_0053.npy,Black_Females
tamala_jones,tamala_jones_0050.npy,tamala_jones_0059.npy,Black_Females
tamala_jones,tamala_jones_0016.npy,tamala_jones_0050.npy,Black_Females
tamala_jones,tamala_jones_0016.npy,tamala_jones_0060.npy,Black_Females
tamala_jones,tamala_jones_0014.npy,tamala_jones_0016.npy,Black_Females
tamala_jones,tamala_jones_0050.npy,tamala_jones_0060.npy,Black_Females
tamala_jones,tamala_jones_0034.npy,tamala_jones_0043.npy,Black_Females
tamala_jones,tamala_jones_0034.npy,tamala_jones_0059.npy,Black_Females
tamala_jones,tamala_jones_0043.npy,tamala_jones_0060.npy,Black_Females
tamala_jones,tamala_jones_0059.npy,tamala_jones_0060.npy,Black_Females
tamala_jones,tamala_jones_0043.npy,tamala_jones_0067.npy,Black_Females
tasha_smith,tasha_smith_0020.npy,tasha_smith_0024.npy,Black_Females
tasha_smith,tasha_smith_0014.npy,tasha_smith_0024.npy,Black_Females
tasha_smith,tasha_smith_0014.npy,tasha_smith_0020.npy,Black_Females
tatyana_ali,tatyana_ali_0041.npy,tatyana_ali_0049.npy,Black_Females
tatyana_ali,tatyana_ali_0015.npy,tatyana_ali_0021.npy,Black_Females
tatyana_ali,tatyana_ali_0028.npy,tatyana_ali_0035.npy,Black_Females
tatyana_ali,tatyana_ali_0020.npy,tatyana_ali_0041.npy,Black_Females
tatyana_ali,tatyana_ali_0035.npy,tatyana_ali_0049.npy,Black_Females
tatyana_ali,tatyana_ali_0015.npy,tatyana_ali_0020.npy,Black_Females
tatyana_ali,tatyana_ali_0013.npy,tatyana_ali_0020.npy,Black_Females
tatyana_ali,tatyana_ali_0015.npy,tatyana_ali_0049.npy,Black_Females
tatyana_ali,tatyana_ali_0021.npy,tatyana_ali_0041.npy,Black_Females
tatyana_ali,tatyana_ali_0013.npy,tatyana_ali_0049.npy,Black_Females
thandie_newton,thandie_newton_0051.npy,thandie_newton_0103.npy,Black_Females
thandie_newton,thandie_newton_0051.npy,thandie_newton_0166.npy,Black_Females
thandie_newton,thandie_newton_0051.npy,thandie_newton_0146.npy,Black_Females
thandie_newton,thandie_newton_0031.npy,thandie_newton_0066.npy,Black_Females
thandie_newton,thandie_newton_0026.npy,thandie_newton_0031.npy,Black_Females
thandie_newton,thandie_newton_0031.npy,thandie_newton_0051.npy,Black_Females
thandie_newton,thandie_newton_0103.npy,thandie_newton_0146.npy,Black_Females
thandie_newton,thandie_newton_0146.npy,thandie_newton_0166.npy,Black_Females
thandie_newton,thandie_newton_0066.npy,thandie_newton_0146.npy,Black_Females
thandie_newton,thandie_newton_0031.npy,thandie_newton_0103.npy,Black_Females
tichina_arnold,tichina_arnold_0010.npy,tichina_arnold_0047.npy,Black_Females
tichina_arnold,tichina_arnold_0010.npy,tichina_arnold_0038.npy,Black_Females
tichina_arnold,tichina_arnold_0010.npy,tichina_arnold_0061.npy,Black_Females
tichina_arnold,tichina_arnold_0038.npy,tichina_arnold_0047.npy,Black_Females
tichina_arnold,tichina_arnold_0047.npy,tichina_arnold_0061.npy,Black_Females
tichina_arnold,tichina_arnold_0038.npy,tichina_arnold_0061.npy,Black_Females
veronica_webb,veronica_webb_0036.npy,veronica_webb_0043.npy,Black_Females
veronica_webb,veronica_webb_0001.npy,veronica_webb_0036.npy,Black_Females
veronica_webb,veronica_webb_0010.npy,veronica_webb_0036.npy,Black_Females
veronica_webb,veronica_webb_0001.npy,veronica_webb_0022.npy,Black_Females
veronica_webb,veronica_webb_0001.npy,veronica_webb_0043.npy,Black_Females
veronica_webb,veronica_webb_0010.npy,veronica_webb_0043.npy,Black_Females
veronica_webb,veronica_webb_0022.npy,veronica_webb_0036.npy,Black_Females
veronica_webb,veronica_webb_0010.npy,veronica_webb_0022.npy,Black_Females
veronica_webb,veronica_webb_0022.npy,veronica_webb_0043.npy,Black_Females
veronica_webb,veronica_webb_0001.npy,veronica_webb_0010.npy,Black_Females
wanda_sykes,wanda_sykes_0005.npy,wanda_sykes_0059.npy,Black_Females
wanda_sykes,wanda_sykes_0005.npy,wanda_sykes_0046.npy,Black_Females
wanda_sykes,wanda_sykes_0005.npy,wanda_sykes_0031.npy,Black_Females
wanda_sykes,wanda_sykes_0001.npy,wanda_sykes_0005.npy,Black_Females
wanda_sykes,wanda_sykes_0031.npy,wanda_sykes_0056.npy,Black_Females
wanda_sykes,wanda_sykes_0046.npy,wanda_sykes_0059.npy,Black_Females
wanda_sykes,wanda_sykes_0056.npy,wanda_sykes_0059.npy,Black_Females
wanda_sykes,wanda_sykes_0001.npy,wanda_sykes_0031.npy,Black_Females
wanda_sykes,wanda_sykes_0005.npy,wanda_sykes_0056.npy,Black_Females
