verify_identity,verify_cache_filename,enroll_identity,enroll_cache_filenames,k_actual
huang_xiaoming,huang_xiaoming_0004.npy,claire_holt,claire_holt_0006.npy;claire_holt_0025.npy;claire_holt_0048.npy;claire_holt_0061.npy,4
huang_xiaoming,huang_xiaoming_0006.npy,clare_grant,clare_grant_0015.npy;clare_grant_0037.npy;clare_grant_0045.npy;clare_grant_0024.npy;clare_grant_0009.npy,5
huang_xiaoming,huang_xiaoming_0009.npy,park_ji_sung,park_ji_sung_0009.npy;park_ji_sung_0058.npy;park_ji_sung_0011.npy;park_ji_sung_0048.npy;park_ji_sung_0026.npy,5
huang_xiaoming,huang_xiaoming_0011.npy,deprise_brescia,deprise_brescia_0020.npy;deprise_brescia_0049.npy;deprise_brescia_0021.npy;deprise_brescia_0011.npy;deprise_brescia_0001.npy,5
huang_xiaoming,huang_xiaoming_0012.npy,josh_holloway,josh_holloway_0056.npy;josh_holloway_0081.npy;josh_holloway_0072.npy;josh_holloway_0036.npy;josh_holloway_0011.npy,5
huang_xiaoming,huang_xiaoming_0017.npy,tyler_perry,tyler_perry_0053.npy;tyler_perry_0044.npy;tyler_perry_0070.npy;tyler_perry_0094.npy;tyler_perry_0103.npy,5
huang_xiaoming,huang_xiaoming_0020.npy,megalyn_echikunwoke,megalyn_echikunwoke_0043.npy;megalyn_echikunwoke_0002.npy;megalyn_echikunwoke_0021.npy;megalyn_echikunwoke_0048.npy;megalyn_echikunwoke_0032.npy,5
huang_xiaoming,huang_xiaoming_0022.npy,tanit_phoenix,tanit_phoenix_0012.npy;tanit_phoenix_0030.npy,2
huang_xiaoming,huang_xiaoming_0025.npy,famke_janssen,famke_janssen_0073.npy;famke_janssen_0064.npy;famke_janssen_0069.npy;famke_janssen_0117.npy;famke_janssen_0042.npy,5
huang_xiaoming,huang_xiaoming_0026.npy,steve_mcqueen,steve_mcqueen_0073.npy;steve_mcqueen_0097.npy;steve_mcqueen_0100.npy;steve_mcqueen_0016.npy;steve_mcqueen_0095.npy,5
huang_xiaoming,huang_xiaoming_0032.npy,50_cent,50_cent_0073.npy;50_cent_0067.npy;50_cent_0020.npy;50_cent_0104.npy;50_cent_0055.npy,5
huang_xiaoming,huang_xiaoming_0037.npy,lakisha_jones,lakisha_jones_0026.npy,1
huang_xiaoming,huang_xiaoming_0068.npy,lea_thompson,lea_thompson_0060.npy,1
jaejoong,jaejoong_0000.npy,s_epatha_merkerson,s_epatha_merkerson_0003.npy;s_epatha_merkerson_0028.npy;s_epatha_merkerson_0030.npy;s_epatha_merkerson_0054.npy,4
jaejoong,jaejoong_0006.npy,heather_mckinley,heather_mckinley_0023.npy;heather_mckinley_0072.npy,2
jaejoong,jaejoong_0009.npy,nicki_minaj,nicki_minaj_0015.npy;nicki_minaj_0036.npy;nicki_minaj_0045.npy,3
jaejoong,jaejoong_0011.npy,mos_def,mos_def_0035.npy;mos_def_0046.npy;mos_def_0038.npy;mos_def_0029.npy;mos_def_0041.npy,5
jaejoong,jaejoong_0021.npy,tichina_arnold,tichina_arnold_0010.npy;tichina_arnold_0038.npy;tichina_arnold_0047.npy;tichina_arnold_0061.npy,4
jaejoong,jaejoong_0032.npy,danny_huston,danny_huston_0004.npy;danny_huston_0025.npy;danny_huston_0088.npy;danny_huston_0026.npy;danny_huston_0076.npy,5
jaejoong,jaejoong_0040.npy,vicki_lewis,vicki_lewis_0028.npy;vicki_lewis_0076.npy;vicki_lewis_0084.npy,3
jaejoong,jaejoong_0043.npy,beth_riesgraf,beth_riesgraf_0001.npy;beth_riesgraf_0016.npy;beth_riesgraf_0049.npy;beth_riesgraf_0053.npy;beth_riesgraf_0054.npy,5
jaejoong,jaejoong_0046.npy,retta,retta_0047.npy;retta_0226.npy;retta_0414.npy,3
jaejoong,jaejoong_0047.npy,gulshan_grover,gulshan_grover_0003.npy;gulshan_grover_0044.npy;gulshan_grover_0048.npy;gulshan_grover_0031.npy;gulshan_grover_0035.npy,5
jaejoong,jaejoong_0051.npy,laura_vandervoort,laura_vandervoort_0146.npy;laura_vandervoort_0039.npy;laura_vandervoort_0119.npy;laura_vandervoort_0031.npy;laura_vandervoort_0072.npy,5
jaejoong,jaejoong_0054.npy,shemar_moore,shemar_moore_0015.npy;shemar_moore_0020.npy;shemar_moore_0026.npy;shemar_moore_0051.npy;shemar_moore_0063.npy,5
jaejoong,jaejoong_0056.npy,andre_braugher,andre_braugher_0031.npy;andre_braugher_0001.npy;andre_braugher_0013.npy;andre_braugher_0085.npy;andre_braugher_0066.npy,5
jaejoong,jaejoong_0057.npy,yvette_nicole_brown,yvette_nicole_brown_0099.npy;yvette_nicole_brown_0020.npy;yvette_nicole_brown_0055.npy;yvette_nicole_brown_0122.npy;yvette_nicole_brown_0045.npy,5
jaejoong,jaejoong_0061.npy,shannon_woodward,shannon_woodward_0036.npy;shannon_woodward_0050.npy;shannon_woodward_0001.npy;shannon_woodward_0010.npy;shannon_woodward_0034.npy,5
jaejoong,jaejoong_0063.npy,john_woo,john_woo_0001.npy;john_woo_0009.npy;john_woo_0016.npy;john_woo_0017.npy;john_woo_0019.npy,5
jang_keun_suk,jang_keun_suk_0006.npy,park_ji_sung,park_ji_sung_0008.npy;park_ji_sung_0016.npy;park_ji_sung_0005.npy;park_ji_sung_0026.npy;park_ji_sung_0011.npy,5
jang_keun_suk,jang_keun_suk_0007.npy,abigail_spencer,abigail_spencer_0041.npy;abigail_spencer_0050.npy,2
jang_keun_suk,jang_keun_suk_0012.npy,kat_graham,kat_graham_0036.npy;kat_graham_0037.npy;kat_graham_0042.npy;kat_graham_0108.npy,4
jang_keun_suk,jang_keun_suk_0013.npy,sam_neill,sam_neill_0006.npy;sam_neill_0038.npy;sam_neill_0043.npy;sam_neill_0092.npy;sam_neill_0121.npy,5
jang_keun_suk,jang_keun_suk_0015.npy,wyclef_jean,wyclef_jean_0051.npy;wyclef_jean_0056.npy;wyclef_jean_0058.npy;wyclef_jean_0068.npy;wyclef_jean_0081.npy,5
jang_keun_suk,jang_keun_suk_0026.npy,thandie_newton,thandie_newton_0051.npy;thandie_newton_0146.npy;thandie_newton_0166.npy;thandie_newton_0031.npy;thandie_newton_0103.npy,5
jang_keun_suk,jang_keun_suk_0028.npy,john_francis_daley,john_francis_daley_0016.npy;john_francis_daley_0063.npy;john_francis_daley_0030.npy;john_francis_daley_0011.npy;john_francis_daley_0065.npy,5
jang_keun_suk,jang_keun_suk_0045.npy,corbin_bleu,corbin_bleu_0568.npy;corbin_bleu_0744.npy,2
jang_keun_suk,jang_keun_suk_0046.npy,bailee_madison,bailee_madison_0040.npy;bailee_madison_0061.npy;bailee_madison_0017.npy;bailee_madison_0033.npy;bailee_madison_0053.npy,5
jang_keun_suk,jang_keun_suk_0049.npy,helen_hunt,helen_hunt_0009.npy;helen_hunt_0212.npy;helen_hunt_0249.npy,3
jang_keun_suk,jang_keun_suk_0051.npy,regina_hall,regina_hall_0024.npy;regina_hall_0050.npy;regina_hall_0046.npy;regina_hall_0005.npy;regina_hall_0032.npy,5
jang_keun_suk,jang_keun_suk_0052.npy,hubertus_geller,hubertus_geller_0001.npy,1
jang_keun_suk,jang_keun_suk_0058.npy,darian_weiss,darian_weiss_0012.npy;darian_weiss_0013.npy;darian_weiss_0033.npy,3
jang_keun_suk,jang_keun_suk_0060.npy,melanie_lynskey,melanie_lynskey_0091.npy;melanie_lynskey_0088.npy;melanie_lynskey_0054.npy;melanie_lynskey_0028.npy;melanie_lynskey_0038.npy,5
ji_chang_wook,ji_chang_wook_0002.npy,jaida-iman_benjamin,jaida-iman_benjamin_0018.npy;jaida-iman_benjamin_0077.npy,2
ji_chang_wook,ji_chang_wook_0005.npy,judy_davis,judy_davis_0002.npy;judy_davis_0008.npy;judy_davis_0009.npy;judy_davis_0014.npy;judy_davis_0031.npy,5
ji_chang_wook,ji_chang_wook_0007.npy,tom_wilkinson,tom_wilkinson_0012.npy;tom_wilkinson_0035.npy;tom_wilkinson_0065.npy;tom_wilkinson_0078.npy,4
ji_chang_wook,ji_chang_wook_0016.npy,jess_weixler,jess_weixler_0048.npy;jess_weixler_0051.npy;jess_weixler_0077.npy,3
ji_chang_wook,ji_chang_wook_0024.npy,megalyn_echikunwoke,megalyn_echikunwoke_0021.npy;megalyn_echikunwoke_0048.npy;megalyn_echikunwoke_0032.npy;megalyn_echikunwoke_0002.npy;megalyn_echikunwoke_0006.npy,5
ji_chang_wook,ji_chang_wook_0030.npy,toma_ikuta,toma_ikuta_0022.npy;toma_ikuta_0048.npy;toma_ikuta_0064.npy;toma_ikuta_0007.npy;toma_ikuta_0039.npy,5
ji_chang_wook,ji_chang_wook_0037.npy,robert_zemeckis,robert_zemeckis_0003.npy;robert_zemeckis_0058.npy;robert_zemeckis_0002.npy;robert_zemeckis_0021.npy;robert_zemeckis_0027.npy,5
ji_chang_wook,ji_chang_wook_0038.npy,shane_west,shane_west_0141.npy;shane_west_0160.npy;shane_west_0086.npy;shane_west_0031.npy;shane_west_0008.npy,5
ji_chang_wook,ji_chang_wook_0042.npy,dominic_cooper,dominic_cooper_0001.npy;dominic_cooper_0028.npy;dominic_cooper_0120.npy;dominic_cooper_0055.npy;dominic_cooper_0048.npy,5
ji_chang_wook,ji_chang_wook_0046.npy,mark_salling,mark_salling_0101.npy;mark_salling_0110.npy;mark_salling_0081.npy;mark_salling_0099.npy;mark_salling_0010.npy,5
ji_chang_wook,ji_chang_wook_0047.npy,gabrielle_anwar,gabrielle_anwar_0023.npy;gabrielle_anwar_0104.npy;gabrielle_anwar_0086.npy;gabrielle_anwar_0042.npy;gabrielle_anwar_0090.npy,5
ji_chang_wook,ji_chang_wook_0050.npy,kazuya_kamenashi,kazuya_kamenashi_0025.npy;kazuya_kamenashi_0050.npy;kazuya_kamenashi_0042.npy;kazuya_kamenashi_0015.npy;kazuya_kamenashi_0006.npy,5
ji_chang_wook,ji_chang_wook_0059.npy,christina_milian,christina_milian_0007.npy;christina_milian_0081.npy,2
jian,jian_0006.npy,jung_yong_hwa,jung_yong_hwa_0042.npy;jung_yong_hwa_0037.npy;jung_yong_hwa_0013.npy;jung_yong_hwa_0001.npy;jung_yong_hwa_0033.npy,5
jian,jian_0010.npy,li_yuchun,li_yuchun_0011.npy;li_yuchun_0014.npy;li_yuchun_0006.npy;li_yuchun_0034.npy;li_yuchun_0018.npy,5
jian,jian_0011.npy,lupita_nyong'o,lupita_nyong'o_0035.npy;lupita_nyong'o_0042.npy;lupita_nyong'o_0021.npy;lupita_nyong'o_0122.npy;lupita_nyong'o_0061.npy,5
jian,jian_0013.npy,christine_lakin,christine_lakin_0008.npy,1
jian,jian_0025.npy,vicki_lewis,vicki_lewis_0028.npy;vicki_lewis_0076.npy;vicki_lewis_0084.npy,3
jian,jian_0027.npy,fumino_kimura,fumino_kimura_0021.npy;fumino_kimura_0047.npy;fumino_kimura_0049.npy;fumino_kimura_0056.npy;fumino_kimura_0062.npy,5
jian,jian_0028.npy,kris_wu,kris_wu_0022.npy;kris_wu_0048.npy;kris_wu_0038.npy;kris_wu_0047.npy;kris_wu_0014.npy,5
jian,jian_0037.npy,gabriela_dias,gabriela_dias_0028.npy;gabriela_dias_0058.npy,2
jian,jian_0047.npy,lupita_nyong'o,lupita_nyong'o_0035.npy;lupita_nyong'o_0122.npy;lupita_nyong'o_0042.npy;lupita_nyong'o_0082.npy;lupita_nyong'o_0061.npy,5
jian,jian_0053.npy,aisha_tyler,aisha_tyler_0061.npy;aisha_tyler_0159.npy;aisha_tyler_0029.npy;aisha_tyler_0128.npy;aisha_tyler_0049.npy,5
joo_jin_mo,joo_jin_mo_0000.npy,anthony_anderson,anthony_anderson_0009.npy;anthony_anderson_0005.npy;anthony_anderson_0098.npy;anthony_anderson_0033.npy;anthony_anderson_0067.npy,5
joo_jin_mo,joo_jin_mo_0008.npy,helena_christensen,helena_christensen_0018.npy;helena_christensen_0037.npy;helena_christensen_0038.npy;helena_christensen_0073.npy,4
joo_jin_mo,joo_jin_mo_0016.npy,john_francis_daley,john_francis_daley_0023.npy;john_francis_daley_0063.npy;john_francis_daley_0041.npy;john_francis_daley_0030.npy;john_francis_daley_0065.npy,5
joo_jin_mo,joo_jin_mo_0020.npy,marcia_gay_harden,marcia_gay_harden_0250.npy;marcia_gay_harden_0189.npy;marcia_gay_harden_0052.npy;marcia_gay_harden_0224.npy;marcia_gay_harden_0067.npy,5
joo_jin_mo,joo_jin_mo_0024.npy,paul_haggis,paul_haggis_0064.npy;paul_haggis_0073.npy;paul_haggis_0096.npy,3
joo_jin_mo,joo_jin_mo_0028.npy,madeline_zima,madeline_zima_0064.npy;madeline_zima_0066.npy;madeline_zima_0092.npy,3
joo_jin_mo,joo_jin_mo_0029.npy,bailee_madison,bailee_madison_0061.npy;bailee_madison_0034.npy;bailee_madison_0040.npy;bailee_madison_0053.npy;bailee_madison_0017.npy,5
joo_jin_mo,joo_jin_mo_0032.npy,jenny_wade,jenny_wade_0008.npy;jenny_wade_0043.npy,2
joo_jin_mo,joo_jin_mo_0036.npy,tatyana_ali,tatyana_ali_0020.npy;tatyana_ali_0028.npy;tatyana_ali_0035.npy;tatyana_ali_0021.npy;tatyana_ali_0041.npy,5
joo_jin_mo,joo_jin_mo_0038.npy,elizabeth_mitchell,elizabeth_mitchell_0043.npy;elizabeth_mitchell_0062.npy;elizabeth_mitchell_0137.npy,3
joo_jin_mo,joo_jin_mo_0039.npy,robert_zemeckis,robert_zemeckis_0002.npy;robert_zemeckis_0027.npy;robert_zemeckis_0001.npy;robert_zemeckis_0058.npy;robert_zemeckis_0021.npy,5
joo_jin_mo,joo_jin_mo_0042.npy,selita_ebanks,selita_ebanks_0026.npy;selita_ebanks_0062.npy;selita_ebanks_0052.npy;selita_ebanks_0051.npy;selita_ebanks_0056.npy,5
joo_jin_mo,joo_jin_mo_0044.npy,rocky_verma,rocky_verma_0074.npy;rocky_verma_0010.npy;rocky_verma_0046.npy;rocky_verma_0060.npy;rocky_verma_0016.npy,5
joo_jin_mo,joo_jin_mo_0045.npy,sadie_calvano,sadie_calvano_0026.npy;sadie_calvano_0030.npy;sadie_calvano_0041.npy;sadie_calvano_0043.npy;sadie_calvano_0047.npy,5
joo_jin_mo,joo_jin_mo_0055.npy,jennifer_esposito,jennifer_esposito_0004.npy;jennifer_esposito_0091.npy,2
joo_jin_mo,joo_jin_mo_0058.npy,david_cronenberg,david_cronenberg_0020.npy;david_cronenberg_0021.npy;david_cronenberg_0026.npy;david_cronenberg_0047.npy,4
jung_woo_sung,jung_woo_sung_0000.npy,robin_shou,robin_shou_0097.npy;robin_shou_0489.npy,2
jung_woo_sung,jung_woo_sung_0006.npy,christine_lakin,christine_lakin_0008.npy,1
jung_woo_sung,jung_woo_sung_0011.npy,daniel_henney,daniel_henney_0008.npy;daniel_henney_0037.npy;daniel_henney_0013.npy;daniel_henney_0015.npy;daniel_henney_0007.npy,5
jung_woo_sung,jung_woo_sung_0015.npy,theresa_randle,theresa_randle_0765.npy,1
jung_woo_sung,jung_woo_sung_0017.npy,meagan_good,meagan_good_0027.npy;meagan_good_0065.npy;meagan_good_0108.npy,3
jung_woo_sung,jung_woo_sung_0020.npy,susan_downey,susan_downey_0041.npy;susan_downey_0043.npy;susan_downey_0059.npy,3
jung_woo_sung,jung_woo_sung_0022.npy,momoe_yamaguchi,momoe_yamaguchi_0032.npy;momoe_yamaguchi_0038.npy;momoe_yamaguchi_0042.npy,3
jung_woo_sung,jung_woo_sung_0025.npy,maria_menounos,maria_menounos_0006.npy;maria_menounos_0181.npy;maria_menounos_0028.npy;maria_menounos_0120.npy;maria_menounos_0018.npy,5
jung_woo_sung,jung_woo_sung_0026.npy,helena_christensen,helena_christensen_0018.npy;helena_christensen_0037.npy;helena_christensen_0038.npy;helena_christensen_0073.npy,4
jung_woo_sung,jung_woo_sung_0032.npy,jurnee_smollett-bell,jurnee_smollett-bell_0003.npy;jurnee_smollett-bell_0041.npy;jurnee_smollett-bell_0046.npy;jurnee_smollett-bell_0047.npy;jurnee_smollett-bell_0051.npy,5
jung_woo_sung,jung_woo_sung_0033.npy,helen_hunt,helen_hunt_0009.npy;helen_hunt_0212.npy;helen_hunt_0249.npy,3
jung_woo_sung,jung_woo_sung_0034.npy,ming_xi,ming_xi_0009.npy;ming_xi_0026.npy;ming_xi_0017.npy;ming_xi_0019.npy;ming_xi_0031.npy,5
jung_woo_sung,jung_woo_sung_0036.npy,russ_cootey,russ_cootey_0010.npy;russ_cootey_0048.npy,2
jung_woo_sung,jung_woo_sung_0041.npy,mary_lynn_rajskub,mary_lynn_rajskub_0069.npy;mary_lynn_rajskub_0086.npy;mary_lynn_rajskub_0095.npy;mary_lynn_rajskub_0114.npy,4
jung_woo_sung,jung_woo_sung_0043.npy,rene_russo,rene_russo_0052.npy;rene_russo_0070.npy;rene_russo_0077.npy;rene_russo_0117.npy,4
jung_woo_sung,jung_woo_sung_0049.npy,maria_menounos,maria_menounos_0006.npy;maria_menounos_0181.npy;maria_menounos_0120.npy;maria_menounos_0018.npy;maria_menounos_0025.npy,5
jung_woo_sung,jung_woo_sung_0054.npy,katie_cassidy,katie_cassidy_0029.npy;katie_cassidy_0110.npy;katie_cassidy_0144.npy,3
jung_yong_hwa,jung_yong_hwa_0001.npy,toma_ikuta,toma_ikuta_0075.npy;toma_ikuta_0048.npy;toma_ikuta_0074.npy;toma_ikuta_0010.npy;toma_ikuta_0064.npy,5
jung_yong_hwa,jung_yong_hwa_0004.npy,jun_hasegawa,jun_hasegawa_0068.npy;jun_hasegawa_0018.npy;jun_hasegawa_0031.npy;jun_hasegawa_0052.npy;jun_hasegawa_0008.npy,5
jung_yong_hwa,jung_yong_hwa_0013.npy,chad_rook,chad_rook_0062.npy;chad_rook_0040.npy;chad_rook_0019.npy;chad_rook_0002.npy;chad_rook_0029.npy,5
jung_yong_hwa,jung_yong_hwa_0027.npy,scott_a_martin,scott_a_martin_0006.npy;scott_a_martin_0019.npy;scott_a_martin_0021.npy;scott_a_martin_0037.npy,4
jung_yong_hwa,jung_yong_hwa_0028.npy,andre_braugher,andre_braugher_0013.npy;andre_braugher_0031.npy;andre_braugher_0021.npy;andre_braugher_0001.npy;andre_braugher_0066.npy,5
jung_yong_hwa,jung_yong_hwa_0029.npy,maureen_mendoza,maureen_mendoza_0006.npy;maureen_mendoza_0007.npy;maureen_mendoza_0028.npy,3
jung_yong_hwa,jung_yong_hwa_0030.npy,sam_neill,sam_neill_0006.npy;sam_neill_0038.npy;sam_neill_0043.npy;sam_neill_0092.npy;sam_neill_0121.npy,5
jung_yong_hwa,jung_yong_hwa_0033.npy,cameron_crowe,cameron_crowe_0022.npy;cameron_crowe_0047.npy,2
jung_yong_hwa,jung_yong_hwa_0037.npy,namaiya_cunningham,namaiya_cunningham_0012.npy;namaiya_cunningham_0021.npy;namaiya_cunningham_0029.npy;namaiya_cunningham_0044.npy;namaiya_cunningham_0051.npy,5
jung_yong_hwa,jung_yong_hwa_0038.npy,kim_delaney,kim_delaney_0068.npy;kim_delaney_0003.npy;kim_delaney_0064.npy;kim_delaney_0029.npy;kim_delaney_0037.npy,5
jung_yong_hwa,jung_yong_hwa_0042.npy,kristin_bauer_van_straten,kristin_bauer_van_straten_0027.npy;kristin_bauer_van_straten_0036.npy;kristin_bauer_van_straten_0065.npy,3
jung_yong_hwa,jung_yong_hwa_0045.npy,tila_tequila,tila_tequila_0909.npy;tila_tequila_0964.npy;tila_tequila_0955.npy;tila_tequila_0932.npy;tila_tequila_0918.npy,5
kanata_hongo,kanata_hongo_0008.npy,tatyana_ali,tatyana_ali_0035.npy;tatyana_ali_0015.npy;tatyana_ali_0041.npy;tatyana_ali_0013.npy;tatyana_ali_0028.npy,5
kanata_hongo,kanata_hongo_0010.npy,jill_hennessy,jill_hennessy_0001.npy;jill_hennessy_0116.npy;jill_hennessy_0025.npy;jill_hennessy_0006.npy;jill_hennessy_0098.npy,5
kanata_hongo,kanata_hongo_0018.npy,nikki_storm,nikki_storm_0015.npy;nikki_storm_0031.npy;nikki_storm_0057.npy,3
kanata_hongo,kanata_hongo_0022.npy,jian,jian_0011.npy;jian_0053.npy;jian_0006.npy;jian_0013.npy;jian_0025.npy,5
kanata_hongo,kanata_hongo_0028.npy,kazuya_kamenashi,kazuya_kamenashi_0025.npy;kazuya_kamenashi_0061.npy;kazuya_kamenashi_0047.npy;kazuya_kamenashi_0009.npy;kazuya_kamenashi_0050.npy,5
kanata_hongo,kanata_hongo_0032.npy,clifton_collins_jr,clifton_collins_jr_0116.npy;clifton_collins_jr_0188.npy;clifton_collins_jr_0010.npy;clifton_collins_jr_0182.npy;clifton_collins_jr_0093.npy,5
kanata_hongo,kanata_hongo_0039.npy,britt_robertson,britt_robertson_0039.npy;britt_robertson_0038.npy;britt_robertson_0009.npy;britt_robertson_0040.npy;britt_robertson_0130.npy,5
kanata_hongo,kanata_hongo_0043.npy,romany_malco,romany_malco_0006.npy;romany_malco_0058.npy;romany_malco_0046.npy;romany_malco_0077.npy;romany_malco_0016.npy,5
kanata_hongo,kanata_hongo_0045.npy,big_bang_g-dragon,big_bang_g-dragon_0048.npy;big_bang_g-dragon_0013.npy;big_bang_g-dragon_0051.npy;big_bang_g-dragon_0046.npy;big_bang_g-dragon_0017.npy,5
kanata_hongo,kanata_hongo_0049.npy,momoe_yamaguchi,momoe_yamaguchi_0032.npy;momoe_yamaguchi_0038.npy;momoe_yamaguchi_0042.npy,3
kanata_hongo,kanata_hongo_0053.npy,brandon_soo_hoo,brandon_soo_hoo_0016.npy;brandon_soo_hoo_0017.npy;brandon_soo_hoo_0022.npy;brandon_soo_hoo_0023.npy,4
kazuya_kamenashi,kazuya_kamenashi_0005.npy,nicki_minaj,nicki_minaj_0015.npy;nicki_minaj_0036.npy;nicki_minaj_0045.npy,3
kazuya_kamenashi,kazuya_kamenashi_0006.npy,jennifer_esposito,jennifer_esposito_0004.npy;jennifer_esposito_0091.npy,2
kazuya_kamenashi,kazuya_kamenashi_0007.npy,michael_ealy,michael_ealy_0170.npy;michael_ealy_0037.npy;michael_ealy_0155.npy;michael_ealy_0121.npy;michael_ealy_0048.npy,5
kazuya_kamenashi,kazuya_kamenashi_0009.npy,thandie_newton,thandie_newton_0026.npy;thandie_newton_0103.npy;thandie_newton_0051.npy;thandie_newton_0066.npy;thandie_newton_0146.npy,5
kazuya_kamenashi,kazuya_kamenashi_0015.npy,timothy_spall,timothy_spall_0009.npy;timothy_spall_0011.npy;timothy_spall_0058.npy;timothy_spall_0047.npy;timothy_spall_0013.npy,5
kazuya_kamenashi,kazuya_kamenashi_0025.npy,odette_annable,odette_annable_0053.npy;odette_annable_0060.npy;odette_annable_0119.npy;odette_annable_0128.npy,4
kazuya_kamenashi,kazuya_kamenashi_0031.npy,brandon_soo_hoo,brandon_soo_hoo_0016.npy;brandon_soo_hoo_0017.npy;brandon_soo_hoo_0022.npy;brandon_soo_hoo_0023.npy,4
kazuya_kamenashi,kazuya_kamenashi_0042.npy,alison_brie,alison_brie_0018.npy;alison_brie_0136.npy;alison_brie_0195.npy;alison_brie_0129.npy;alison_brie_0126.npy,5
kazuya_kamenashi,kazuya_kamenashi_0047.npy,taylor_swift,taylor_swift_0065.npy;taylor_swift_0271.npy,2
kazuya_kamenashi,kazuya_kamenashi_0050.npy,michael_cera,michael_cera_0028.npy;michael_cera_0059.npy;michael_cera_0083.npy;michael_cera_0099.npy;michael_cera_0123.npy,5
kazuya_kamenashi,kazuya_kamenashi_0052.npy,rutina_wesley,rutina_wesley_0039.npy;rutina_wesley_0060.npy,2
kazuya_kamenashi,kazuya_kamenashi_0054.npy,sherrie_rose,sherrie_rose_0003.npy;sherrie_rose_0063.npy,2
kazuya_kamenashi,kazuya_kamenashi_0061.npy,hubertus_geller,hubertus_geller_0001.npy,1
kris_wu,kris_wu_0007.npy,victor_webster,victor_webster_0024.npy;victor_webster_0038.npy;victor_webster_0052.npy;victor_webster_0039.npy;victor_webster_0047.npy,5
kris_wu,kris_wu_0014.npy,patrick_j_nicolas,patrick_j_nicolas_0011.npy;patrick_j_nicolas_0012.npy;patrick_j_nicolas_0015.npy;patrick_j_nicolas_0040.npy;patrick_j_nicolas_0054.npy,5
kris_wu,kris_wu_0022.npy,sanaa_lathan,sanaa_lathan_0116.npy;sanaa_lathan_0118.npy;sanaa_lathan_0049.npy;sanaa_lathan_0062.npy;sanaa_lathan_0020.npy,5
kris_wu,kris_wu_0023.npy,zhou_xun,zhou_xun_0003.npy;zhou_xun_0013.npy;zhou_xun_0022.npy;zhou_xun_0011.npy;zhou_xun_0010.npy,5
kris_wu,kris_wu_0028.npy,ye_liu,ye_liu_0024.npy;ye_liu_0002.npy;ye_liu_0018.npy;ye_liu_0001.npy;ye_liu_0029.npy,5
kris_wu,kris_wu_0031.npy,jason_patric,jason_patric_0009.npy;jason_patric_0019.npy;jason_patric_0029.npy;jason_patric_0040.npy;jason_patric_0070.npy,5
kris_wu,kris_wu_0038.npy,kristin_bauer_van_straten,kristin_bauer_van_straten_0027.npy;kristin_bauer_van_straten_0036.npy;kristin_bauer_van_straten_0065.npy,3
kris_wu,kris_wu_0047.npy,wyclef_jean,wyclef_jean_0051.npy;wyclef_jean_0056.npy;wyclef_jean_0058.npy;wyclef_jean_0068.npy;wyclef_jean_0081.npy,5
kris_wu,kris_wu_0048.npy,steven_yeun,steven_yeun_0261.npy;steven_yeun_0269.npy;steven_yeun_0297.npy,3
kris_wu,kris_wu_0052.npy,cedric_the_entertainer,cedric_the_entertainer_0005.npy;cedric_the_entertainer_0025.npy,2
kris_wu,kris_wu_0054.npy,shemar_moore,shemar_moore_0015.npy;shemar_moore_0020.npy;shemar_moore_0026.npy;shemar_moore_0051.npy;shemar_moore_0063.npy,5
kris_wu,kris_wu_0055.npy,patrick_dempsey,patrick_dempsey_0305.npy;patrick_dempsey_0358.npy;patrick_dempsey_0001.npy;patrick_dempsey_0245.npy;patrick_dempsey_0150.npy,5
kris_wu,kris_wu_0056.npy,peter_facinelli,peter_facinelli_0011.npy;peter_facinelli_0027.npy;peter_facinelli_0061.npy;peter_facinelli_0091.npy;peter_facinelli_0096.npy,5
lee_dong_hae,lee_dong_hae_0017.npy,david_oyelowo,david_oyelowo_0009.npy;david_oyelowo_0186.npy;david_oyelowo_0247.npy,3
lee_dong_hae,lee_dong_hae_0020.npy,li_na_tennis,li_na_tennis_0025.npy;li_na_tennis_0043.npy;li_na_tennis_0036.npy;li_na_tennis_0012.npy;li_na_tennis_0041.npy,5
lee_dong_hae,lee_dong_hae_0024.npy,shauna_chin,shauna_chin_0007.npy;shauna_chin_0030.npy;shauna_chin_0004.npy;shauna_chin_0053.npy;shauna_chin_0018.npy,5
lee_dong_hae,lee_dong_hae_0025.npy,tom_bergeron,tom_bergeron_0055.npy;tom_bergeron_0066.npy;tom_bergeron_0080.npy;tom_bergeron_0071.npy;tom_bergeron_0037.npy,5
lee_dong_hae,lee_dong_hae_0027.npy,gabourey_sidibe,gabourey_sidibe_0037.npy;gabourey_sidibe_0091.npy;gabourey_sidibe_0129.npy;gabourey_sidibe_0152.npy,4
lee_dong_hae,lee_dong_hae_0029.npy,kim_delaney,kim_delaney_0068.npy;kim_delaney_0003.npy;kim_delaney_0064.npy;kim_delaney_0029.npy;kim_delaney_0039.npy,5
lee_dong_hae,lee_dong_hae_0032.npy,judith_shekoni,judith_shekoni_0001.npy;judith_shekoni_0020.npy;judith_shekoni_0060.npy,3
lee_dong_hae,lee_dong_hae_0033.npy,tila_tequila,tila_tequila_0924.npy;tila_tequila_0918.npy;tila_tequila_0915.npy;tila_tequila_0911.npy;tila_tequila_0958.npy,5
