fold_1,fold_2,identity_1,cache_filename_1,identity_2,cache_filename_2
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0082.npy,huang_xiaoming,huang_xiaoming_0004.npy
Asian_Females,Asian_Males,vivian_wu,vivian_wu_0013.npy,craig_fong,craig_fong_0058.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,ron_yuan,ron_yuan_0058.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0021.npy,big_bang_g-dragon,big_bang_g-dragon_0049.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,teppei_koike,teppei_koike_0045.npy
Asian_Females,Asian_Males,tila_tequila,tila_tequila_0958.npy,jung_yong_hwa,jung_yong_hwa_0033.npy
Asian_Females,Asian_Males,jinny_ng,jinny_ng_0049.npy,jaejoong,jaejoong_0056.npy
Asian_Females,Asian_Males,able_wanamakok,able_wanamakok_0042.npy,jian,jian_0053.npy
Asian_Females,Asian_Males,marmee_cosico,marmee_cosico_0041.npy,ryosuke_yamada,ryosuke_yamada_0050.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0009.npy,daniel_henney,daniel_henney_0054.npy
Asian_Females,Asian_Males,puff_guo,puff_guo_0005.npy,joo_jin_mo,joo_jin_mo_0045.npy
Asian_Females,Asian_Males,xu_jinglei,xu_jinglei_0061.npy,big_bang_g-dragon,big_bang_g-dragon_0046.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0052.npy,yao_ming,yao_ming_0003.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0028.npy,ron_yuan,ron_yuan_0031.npy
Asian_Females,Asian_Males,moametal,moametal_0045.npy,tony_jaa,tony_jaa_0033.npy
Asian_Females,Asian_Males,ming_xi,ming_xi_0055.npy,tony_chiu_wai_leung,tony_chiu_wai_leung_0020.npy
Asian_Females,Asian_Males,anna_tsuchiya,anna_tsuchiya_0003.npy,jaejoong,jaejoong_0011.npy
Asian_Females,Asian_Males,vivian_wu,vivian_wu_0012.npy,yun-fat_chow,yun-fat_chow_0016.npy
Asian_Females,Asian_Males,mika_nakashima,mika_nakashima_0037.npy,lee_dong_hae,lee_dong_hae_0025.npy
Asian_Females,Asian_Males,shin_min_a,shin_min_a_0034.npy,aaron_yoo,aaron_yoo_0106.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0041.npy,shun_oguri,shun_oguri_0064.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0037.npy,scott_takeda,scott_takeda_0904.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0007.npy,cha_seung_won,cha_seung_won_0052.npy
Asian_Females,Asian_Males,lucy_liu,lucy_liu_0064.npy,shun_oguri,shun_oguri_0070.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0015.npy,hiroki_narimiya,hiroki_narimiya_0051.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,sung_kang,sung_kang_0052.npy
Asian_Females,Asian_Males,maggie_q,maggie_q_0210.npy,lee_joon-gi,lee_joon-gi_0026.npy
Asian_Females,Asian_Males,zhou_xun,zhou_xun_0057.npy,ron_yuan,ron_yuan_0062.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0006.npy,ron_yuan,ron_yuan_0053.npy
Asian_Females,Asian_Males,vivian_wu,vivian_wu_0011.npy,sung_kang,sung_kang_0052.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0038.npy,godfrey_gao,godfrey_gao_0002.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0018.npy,teppei_koike,teppei_koike_0028.npy
Asian_Females,Asian_Males,zhou_xun,zhou_xun_0001.npy,tony_chiu_wai_leung,tony_chiu_wai_leung_0025.npy
Asian_Females,Asian_Males,xu_jinglei,xu_jinglei_0030.npy,young_man_kang,young_man_kang_0030.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,daniel_henney,daniel_henney_0015.npy
Asian_Females,Asian_Males,vivian_wu,vivian_wu_0013.npy,jack_ma,jack_ma_0223.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0015.npy,kris_wu,kris_wu_0022.npy
Asian_Females,Asian_Males,mika_nakashima,mika_nakashima_0003.npy,brandon_soo_hoo,brandon_soo_hoo_0017.npy
Asian_Females,Asian_Males,lucy_liu,lucy_liu_0071.npy,daniel_henney,daniel_henney_0036.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0019.npy,robin_shou,robin_shou_0489.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0029.npy,ye_liu,ye_liu_0018.npy
Asian_Females,Asian_Males,anna_tsuchiya,anna_tsuchiya_0001.npy,huang_xiaoming,huang_xiaoming_0017.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0049.npy,joo_jin_mo,joo_jin_mo_0024.npy
Asian_Females,Asian_Males,zhou_xun,zhou_xun_0000.npy,sung_kang,sung_kang_0052.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0020.npy,jung_yong_hwa,jung_yong_hwa_0042.npy
Asian_Females,Asian_Males,able_wanamakok,able_wanamakok_0041.npy,kanata_hongo,kanata_hongo_0053.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,big_bang_g-dragon,big_bang_g-dragon_0046.npy
Asian_Females,Asian_Males,moametal,moametal_0031.npy,daniel_henney,daniel_henney_0053.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0000.npy,ye_liu,ye_liu_0007.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0082.npy,robin_shou,robin_shou_0489.npy
Asian_Females,Asian_Males,anna_tsuchiya,anna_tsuchiya_0031.npy,tony_chiu_wai_leung,tony_chiu_wai_leung_0017.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0069.npy,ye_liu,ye_liu_0024.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0033.npy,godfrey_gao,godfrey_gao_0012.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0052.npy,robin_shou,robin_shou_0097.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,yannus_sufandi,yannus_sufandi_0007.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0053.npy,craig_fong,craig_fong_0007.npy
Asian_Females,Asian_Males,tila_tequila,tila_tequila_0911.npy,huang_xiaoming,huang_xiaoming_0020.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0042.npy,teppei_koike,teppei_koike_0016.npy
Asian_Females,Asian_Males,moametal,moametal_0043.npy,young_man_kang,young_man_kang_0030.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0019.npy,will_yun_lee,will_yun_lee_0079.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0031.npy,bang_yong_guk,bang_yong_guk_0004.npy
Asian_Females,Asian_Males,lee_young_ae,lee_young_ae_0005.npy,jack_ma,jack_ma_0422.npy
Asian_Females,Asian_Males,sumetal,sumetal_0056.npy,aaron_yoo,aaron_yoo_0106.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0093.npy,hiroki_narimiya,hiroki_narimiya_0077.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0047.npy,cha_seung_won,cha_seung_won_0029.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0006.npy,chin_han,chin_han_0298.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0042.npy,ron_yuan,ron_yuan_0053.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0027.npy,daniel_henney,daniel_henney_0029.npy
Asian_Females,Asian_Males,xu_jinglei,xu_jinglei_0016.npy,kanata_hongo,kanata_hongo_0018.npy
Asian_Females,Asian_Males,moametal,moametal_0034.npy,godfrey_gao,godfrey_gao_0038.npy
Asian_Females,Asian_Males,moametal,moametal_0049.npy,chanyeol,chanyeol_0058.npy
Asian_Females,Asian_Males,maggie_q,maggie_q_0018.npy,ryosuke_yamada,ryosuke_yamada_0050.npy
Asian_Females,Asian_Males,fumino_kimura,fumino_kimura_0062.npy,craig_fong,craig_fong_0042.npy
Asian_Females,Asian_Males,zhou_xun,zhou_xun_0022.npy,hiroki_narimiya,hiroki_narimiya_0039.npy
Asian_Females,Asian_Males,lee_young_ae,lee_young_ae_0059.npy,tony_chiu_wai_leung,tony_chiu_wai_leung_0020.npy
Asian_Females,Asian_Males,lucy_liu,lucy_liu_0048.npy,bang_yong_guk,bang_yong_guk_0043.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0069.npy,cha_seung_won,cha_seung_won_0008.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0064.npy,jack_ma,jack_ma_0289.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0082.npy,will_yun_lee,will_yun_lee_0079.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0018.npy,hua_chenyu,hua_chenyu_0009.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0009.npy,tony_chiu_wai_leung,tony_chiu_wai_leung_0006.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,jet_li,jet_li_0004.npy
Asian_Females,Asian_Males,puff_guo,puff_guo_0010.npy,kazuya_kamenashi,kazuya_kamenashi_0025.npy
Asian_Females,Asian_Males,lee_jung_hyun,lee_jung_hyun_0013.npy,ron_yuan,ron_yuan_0031.npy
Asian_Females,Asian_Males,able_wanamakok,able_wanamakok_0056.npy,will_yun_lee,will_yun_lee_0510.npy
Asian_Females,Asian_Males,shin_min_a,shin_min_a_0056.npy,cha_seung_won,cha_seung_won_0013.npy
Asian_Females,Asian_Males,sumetal,sumetal_0016.npy,ji_chang_wook,ji_chang_wook_0030.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0001.npy,kazuya_kamenashi,kazuya_kamenashi_0050.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0049.npy,lee_dong_hae,lee_dong_hae_0025.npy
Asian_Females,Asian_Males,sumetal,sumetal_0001.npy,park_ji_sung,park_ji_sung_0032.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0073.npy,jack_ma,jack_ma_0422.npy
Asian_Females,Asian_Males,sumetal,sumetal_0013.npy,ryosuke_yamada,ryosuke_yamada_0050.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0036.npy,jaejoong,jaejoong_0043.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0038.npy,kazuya_kamenashi,kazuya_kamenashi_0042.npy
Asian_Females,Asian_Males,tila_tequila,tila_tequila_0951.npy,bang_yong_guk,bang_yong_guk_0020.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,john_woo,john_woo_0016.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0032.npy,yun-fat_chow,yun-fat_chow_0200.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0082.npy,craig_fong,craig_fong_0058.npy
Asian_Females,Asian_Males,marmee_cosico,marmee_cosico_0028.npy,scott_takeda,scott_takeda_0922.npy
Asian_Females,Asian_Males,fumino_kimura,fumino_kimura_0047.npy,craig_fong,craig_fong_0058.npy
Asian_Females,Asian_Males,xu_jinglei,xu_jinglei_0030.npy,young_man_kang,young_man_kang_0012.npy
Asian_Females,Asian_Males,jinny_ng,jinny_ng_0048.npy,shun_oguri,shun_oguri_0051.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0063.npy,aaron_yoo,aaron_yoo_0017.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0010.npy,aaron_yoo,aaron_yoo_0371.npy
Asian_Females,Asian_Males,anna_tsuchiya,anna_tsuchiya_0043.npy,shun_oguri,shun_oguri_0001.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0018.npy,yun-fat_chow,yun-fat_chow_0008.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0032.npy,hua_chenyu,hua_chenyu_0042.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0062.npy,kazuya_kamenashi,kazuya_kamenashi_0005.npy
Asian_Females,Asian_Males,mika_nakashima,mika_nakashima_0066.npy,tony_jaa,tony_jaa_0033.npy
Asian_Females,Asian_Males,able_wanamakok,able_wanamakok_0012.npy,lee_joon-gi,lee_joon-gi_0024.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0042.npy,daniel_henney,daniel_henney_0048.npy
Asian_Females,Asian_Males,maggie_q,maggie_q_0240.npy,ji_chang_wook,ji_chang_wook_0050.npy
Asian_Females,Asian_Males,ming_xi,ming_xi_0040.npy,reggie_lee,reggie_lee_0041.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0021.npy,jian,jian_0010.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0057.npy,jaejoong,jaejoong_0040.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0042.npy,john_woo,john_woo_0009.npy
Asian_Females,Asian_Males,lee_young_ae,lee_young_ae_0060.npy,kanata_hongo,kanata_hongo_0028.npy
Asian_Females,Asian_Males,mika_nakashima,mika_nakashima_0045.npy,bang_yong_guk,bang_yong_guk_0042.npy
Asian_Females,Asian_Males,lucy_liu,lucy_liu_0048.npy,john_woo,john_woo_0001.npy
Asian_Females,Asian_Males,maggie_q,maggie_q_0018.npy,mark_dacascos,mark_dacascos_0928.npy
Asian_Females,Asian_Males,lee_jung_hyun,lee_jung_hyun_0024.npy,lee_dong_hae,lee_dong_hae_0034.npy
Asian_Females,Asian_Males,mika_nakashima,mika_nakashima_0033.npy,yannus_sufandi,yannus_sufandi_0016.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0022.npy,godfrey_gao,godfrey_gao_0039.npy
Asian_Females,Asian_Males,jinny_ng,jinny_ng_0030.npy,yun-fat_chow,yun-fat_chow_0358.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0009.npy,jaejoong,jaejoong_0011.npy
Asian_Females,Asian_Males,lee_jung_hyun,lee_jung_hyun_0052.npy,scott_takeda,scott_takeda_0918.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0052.npy,aaron_yoo,aaron_yoo_0045.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0042.npy,tony_chiu_wai_leung,tony_chiu_wai_leung_0007.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0026.npy,huang_xiaoming,huang_xiaoming_0006.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0082.npy,sung_kang,sung_kang_0052.npy
Asian_Females,Asian_Males,fumino_kimura,fumino_kimura_0028.npy,bang_yong_guk,bang_yong_guk_0046.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0062.npy,jet_li,jet_li_0004.npy
Asian_Females,Asian_Males,sumetal,sumetal_0012.npy,jung_yong_hwa,jung_yong_hwa_0004.npy
Asian_Females,Asian_Males,lucy_liu,lucy_liu_0013.npy,yun-fat_chow,yun-fat_chow_0358.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0001.npy,brandon_soo_hoo,brandon_soo_hoo_0023.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0025.npy,yoo_ah_in,yoo_ah_in_0044.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0043.npy,hua_chenyu,hua_chenyu_0049.npy
Asian_Females,Asian_Males,maggie_q,maggie_q_0210.npy,chin_han,chin_han_0069.npy
Asian_Females,Asian_Males,fumino_kimura,fumino_kimura_0055.npy,jung_woo_sung,jung_woo_sung_0036.npy
Asian_Females,Asian_Males,shin_min_a,shin_min_a_0062.npy,reggie_lee,reggie_lee_0062.npy
Asian_Females,Asian_Males,ming_xi,ming_xi_0024.npy,brandon_soo_hoo,brandon_soo_hoo_0016.npy
Asian_Females,Asian_Males,shin_min_a,shin_min_a_0044.npy,kazuya_kamenashi,kazuya_kamenashi_0042.npy
Asian_Females,Asian_Males,shin_min_a,shin_min_a_0061.npy,hua_chenyu,hua_chenyu_0036.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0029.npy,scott_takeda,scott_takeda_0909.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0043.npy,scott_takeda,scott_takeda_0006.npy
Asian_Females,Asian_Males,lucy_liu,lucy_liu_0070.npy,jang_keun_suk,jang_keun_suk_0060.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0018.npy,jaejoong,jaejoong_0000.npy
Asian_Females,Asian_Males,xu_jinglei,xu_jinglei_0037.npy,will_yun_lee,will_yun_lee_0510.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0039.npy,mark_dacascos,mark_dacascos_0920.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0043.npy,teppei_koike,teppei_koike_0049.npy
Asian_Females,Asian_Males,lucy_liu,lucy_liu_0057.npy,jung_woo_sung,jung_woo_sung_0049.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0093.npy,chanyeol,chanyeol_0059.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0038.npy,ye_liu,ye_liu_0006.npy
Asian_Females,Asian_Males,vivian_wu,vivian_wu_0011.npy,tony_jaa,tony_jaa_0033.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0019.npy,robin_shou,robin_shou_0489.npy
Asian_Females,Asian_Males,lee_young_ae,lee_young_ae_0060.npy,reggie_lee,reggie_lee_0062.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0093.npy,brandon_soo_hoo,brandon_soo_hoo_0017.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0048.npy,yun-fat_chow,yun-fat_chow_0358.npy
Asian_Females,Asian_Males,puff_guo,puff_guo_0041.npy,yun-fat_chow,yun-fat_chow_0008.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0007.npy,song_joong_ki,song_joong_ki_0029.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0027.npy,joo_jin_mo,joo_jin_mo_0028.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0093.npy,chin_han,chin_han_0044.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0057.npy,mark_dacascos,mark_dacascos_0902.npy
Asian_Females,Asian_Males,fumino_kimura,fumino_kimura_0028.npy,song_joong_ki,song_joong_ki_0029.npy
Asian_Females,Asian_Males,puff_guo,puff_guo_0007.npy,cha_seung_won,cha_seung_won_0023.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0000.npy,toma_ikuta,toma_ikuta_0010.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0073.npy,yannus_sufandi,yannus_sufandi_0055.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0082.npy,mark_dacascos,mark_dacascos_0944.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0007.npy,hua_chenyu,hua_chenyu_0031.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0036.npy,yun-fat_chow,yun-fat_chow_0200.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0069.npy,jet_li,jet_li_0127.npy
Asian_Females,Asian_Males,xu_jinglei,xu_jinglei_0041.npy,aaron_yoo,aaron_yoo_0371.npy
Asian_Females,Asian_Males,maggie_q,maggie_q_0210.npy,jet_li,jet_li_0004.npy
Asian_Females,Asian_Males,lucy_liu,lucy_liu_0044.npy,cha_seung_won,cha_seung_won_0013.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0022.npy,steven_yeun,steven_yeun_0269.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0069.npy,lee_joon-gi,lee_joon-gi_0026.npy
Asian_Females,Asian_Males,lee_jung_hyun,lee_jung_hyun_0058.npy,yannus_sufandi,yannus_sufandi_0016.npy
Asian_Females,Asian_Males,zhou_xun,zhou_xun_0057.npy,jung_woo_sung,jung_woo_sung_0043.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0048.npy,tony_jaa,tony_jaa_0008.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0001.npy,hiroki_narimiya,hiroki_narimiya_0005.npy
Asian_Females,Asian_Males,tina_q_nguyen,tina_q_nguyen_0056.npy,jung_yong_hwa,jung_yong_hwa_0029.npy
Asian_Females,Asian_Males,moametal,moametal_0043.npy,joo_jin_mo,joo_jin_mo_0032.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0093.npy,yoo_ah_in,yoo_ah_in_0001.npy
Asian_Females,Asian_Males,maggie_q,maggie_q_0210.npy,ye_liu,ye_liu_0007.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0039.npy,sung_kang,sung_kang_0052.npy
Asian_Females,Asian_Males,fumino_kimura,fumino_kimura_0054.npy,tony_jaa,tony_jaa_0054.npy
Asian_Females,Asian_Males,able_wanamakok,able_wanamakok_0027.npy,reggie_lee,reggie_lee_0062.npy
Asian_Females,Asian_Males,gong_seung_yeon,gong_seung_yeon_0024.npy,jung_yong_hwa,jung_yong_hwa_0028.npy
Asian_Females,Asian_Males,fumino_kimura,fumino_kimura_0055.npy,huang_xiaoming,huang_xiaoming_0009.npy
Asian_Females,Asian_Males,jinny_ng,jinny_ng_0024.npy,shun_oguri,shun_oguri_0010.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0042.npy,godfrey_gao,godfrey_gao_0034.npy
Asian_Females,Asian_Males,able_wanamakok,able_wanamakok_0041.npy,chin_han,chin_han_0006.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0082.npy,kris_wu,kris_wu_0047.npy
Asian_Females,Asian_Males,marmee_cosico,marmee_cosico_0028.npy,cha_seung_won,cha_seung_won_0033.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0063.npy,ryosuke_yamada,ryosuke_yamada_0050.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0028.npy,jack_ma,jack_ma_0289.npy
Asian_Females,Asian_Males,shin_min_a,shin_min_a_0022.npy,jet_li,jet_li_0125.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0049.npy,jung_woo_sung,jung_woo_sung_0011.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0069.npy,shun_oguri,shun_oguri_0001.npy
Asian_Females,Asian_Males,sumetal,sumetal_0056.npy,jack_ma,jack_ma_0422.npy
Asian_Females,Asian_Males,jinny_ng,jinny_ng_0020.npy,young_man_kang,young_man_kang_0027.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0007.npy,ryosuke_yamada,ryosuke_yamada_0050.npy
Asian_Females,Asian_Males,jinny_ng,jinny_ng_0049.npy,teppei_koike,teppei_koike_0007.npy
Asian_Females,Asian_Males,mika_nakashima,mika_nakashima_0067.npy,huang_xiaoming,huang_xiaoming_0003.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0007.npy,tony_chiu_wai_leung,tony_chiu_wai_leung_0012.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0063.npy,jaejoong,jaejoong_0051.npy
Asian_Females,Asian_Males,aubrey_anderson-emmons,aubrey_anderson-emmons_0014.npy,song_joong_ki,song_joong_ki_0008.npy
Asian_Females,Asian_Males,ming_xi,ming_xi_0019.npy,lee_dong_hae,lee_dong_hae_0025.npy
Asian_Females,Asian_Males,tila_tequila,tila_tequila_0946.npy,jang_keun_suk,jang_keun_suk_0015.npy
Asian_Females,Asian_Males,able_wanamakok,able_wanamakok_0027.npy,will_yun_lee,will_yun_lee_0920.npy
Asian_Females,Asian_Males,puff_guo,puff_guo_0052.npy,song_joong_ki,song_joong_ki_0028.npy
Asian_Females,Asian_Males,zhou_xun,zhou_xun_0038.npy,shun_oguri,shun_oguri_0051.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0006.npy,jang_keun_suk,jang_keun_suk_0013.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0059.npy,mark_dacascos,mark_dacascos_0954.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0023.npy,tony_jaa,tony_jaa_0020.npy
Asian_Females,Asian_Males,puff_guo,puff_guo_0005.npy,ryosuke_yamada,ryosuke_yamada_0050.npy
Asian_Females,Asian_Males,tila_tequila,tila_tequila_0926.npy,shun_oguri,shun_oguri_0051.npy
Asian_Females,Asian_Males,minori_chihara,minori_chihara_0052.npy,steven_yeun,steven_yeun_0297.npy
Asian_Females,Asian_Males,momoe_yamaguchi,momoe_yamaguchi_0042.npy,jung_woo_sung,jung_woo_sung_0054.npy
Asian_Females,Asian_Males,anna_tsuchiya,anna_tsuchiya_0043.npy,jian,jian_0047.npy
Asian_Females,Asian_Males,able_wanamakok,able_wanamakok_0056.npy,joo_jin_mo,joo_jin_mo_0039.npy
Asian_Females,Asian_Males,anna_tsuchiya,anna_tsuchiya_0019.npy,jung_yong_hwa,jung_yong_hwa_0030.npy
Asian_Females,Asian_Males,maggie_q,maggie_q_0240.npy,ji_chang_wook,ji_chang_wook_0024.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0073.npy,hua_chenyu,hua_chenyu_0026.npy
Asian_Females,Asian_Males,anna_maria_perez_de_tagle,anna_maria_perez_de_tagle_0093.npy,big_bang_g-dragon,big_bang_g-dragon_0012.npy
Asian_Females,Asian_Males,li_na_tennis,li_na_tennis_0053.npy,jian,jian_0006.npy
Asian_Females,Asian_Males,jinny_ng,jinny_ng_0030.npy,ryosuke_yamada,ryosuke_yamada_0050.npy
Asian_Females,Asian_Males,jun_hasegawa,jun_hasegawa_0056.npy,daniel_henney,daniel_henney_0006.npy
Asian_Females,Asian_Males,zhou_xun,zhou_xun_0057.npy,ji_chang_wook,ji_chang_wook_0047.npy
Asian_Females,Asian_Males,maureen_mendoza,maureen_mendoza_0006.npy,teppei_koike,teppei_koike_0047.npy
Asian_Females,Asian_Males,fala_chen,fala_chen_0069.npy,teppei_koike,teppei_koike_0048.npy
Asian_Females,Asian_Males,jinny_ng,jinny_ng_0030.npy,mark_dacascos,mark_dacascos_0915.npy
Asian_Females,Asian_Males,gong_hyo_jin,gong_hyo_jin_0056.npy,toma_ikuta,toma_ikuta_0075.npy
Asian_Females,Asian_Males,shin_min_a,shin_min_a_0044.npy,sung_kang,sung_kang_0052.npy
Asian_Females,Asian_Males,marmee_cosico,marmee_cosico_0062.npy,bang_yong_guk,bang_yong_guk_0044.npy
Asian_Females,Asian_Males,sumetal,sumetal_0010.npy,big_bang_g-dragon,big_bang_g-dragon_0012.npy
Asian_Females,Asian_Males,tila_tequila,tila_tequila_0932.npy,aaron_yoo,aaron_yoo_0371.npy
Asian_Females,Asian_Males,li_yuchun,li_yuchun_0069.npy,aaron_yoo,aaron_yoo_0106.npy
