name_enroll,imagenum_enroll,name_verify,imagenum_verify
vivian_wu,13,alfre_woodard,132
maureen_mendoza,28,tamala_jones,50
puff_guo,5,thandie_newton,146
maureen_mendoza,28,tamala_jones,16
li_na_tennis,53,sanaa_lathan,52
gong_seung_yeon,25,theresa_randle,765
mika_nakashima,32,jaida-iman_benjamin,18
puff_guo,33,amanda_brugel,7
marmee_cosico,28,levona_lewis,64
sumetal,16,gloria_reuben,21
lee_young_ae,62,mo'nique,93
jun_hasegawa,49,audra_mcdonald,38
vivian_wu,11,sharon_leal,89
jun_hasegawa,18,megalyn_echikunwoke,21
jinny_ng,27,levona_lewis,64
gong_hyo_jin,57,trina_mcgee,20
aubrey_anderson-emmons,15,pam_grier,55
momoe_yamaguchi,32,kim_fields,19
sumetal,1,zoe_kravitz,50
li_na_tennis,28,gabourey_sidibe,37
mika_nakashima,67,megalyn_echikunwoke,2
fumino_kimura,56,selita_ebanks,26
li_na_tennis,10,veronica_webb,10
shin_min_a,8,lupita_nyong'o,82
shin_min_a,32,claudia_jordan,29
mika_nakashima,37,namaiya_cunningham,44
zhou_xun,57,jurnee_smollett-bell,41
gong_hyo_jin,59,namaiya_cunningham,51
lee_jung_hyun,37,amanda_brugel,43
momoe_yamaguchi,42,alfre_woodard,154
xu_jinglei,36,kat_graham,42
lee_young_ae,20,eva_marcille,11
shin_min_a,61,jaida-iman_benjamin,18
momoe_yamaguchi,38,tamala_jones,14
aubrey_anderson-emmons,2,fumi_desalu-vold,1
mika_nakashima,3,aisha_tyler,29
shin_min_a,56,claudia_jordan,5
sumetal,51,judith_shekoni,1
jinny_ng,49,christina_milian,81
moametal,31,octavia_spencer,46
anna_tsuchiya,5,zoe_kravitz,50
shin_min_a,8,levona_lewis,60
anna_maria_perez_de_tagle,82,regina_hall,50
mika_nakashima,3,la_la_anthony,33
li_yuchun,32,veronica_webb,43
sumetal,13,tasha_smith,20
li_na_tennis,9,whitney_houston,113
jinny_ng,20,zoe_kravitz,50
maureen_mendoza,6,tatyana_ali,28
moametal,31,lakisha_jones,26
able_wanamakok,42,meagan_good,108
fala_chen,62,veronica_webb,36
puff_guo,10,kat_graham,108
puff_guo,33,alfre_woodard,105
ming_xi,55,sharon_leal,18
fumino_kimura,28,denyce_lawton,95
xu_jinglei,16,s_epatha_merkerson,54
li_na_tennis,9,imani_t_williams,26
able_wanamakok,41,amber_riley,118
mika_nakashima,6,jurnee_smollett-bell,47
lee_jung_hyun,51,shauna_chin,21
able_wanamakok,12,thandie_newton,51
fala_chen,69,s_epatha_merkerson,3
shin_min_a,33,veronica_webb,10
shin_min_a,32,zoe_kravitz,64
aubrey_anderson-emmons,33,sanaa_lathan,116
lucy_liu,57,pam_grier,65
gong_seung_yeon,32,alfre_woodard,105
lee_jung_hyun,37,lupita_nyong'o,42
minori_chihara,52,rihanna,109
maureen_mendoza,7,sanaa_lathan,54
tila_tequila,946,denyce_lawton,13
gong_hyo_jin,0,kim_fields,37
anna_tsuchiya,3,zoe_kravitz,61
vivian_wu,12,namaiya_cunningham,51
xu_jinglei,61,selita_ebanks,14
li_na_tennis,43,elise_neal,80
fumino_kimura,47,alfre_woodard,113
moametal,2,megalyn_echikunwoke,8
momoe_yamaguchi,42,retta,414
puff_guo,9,thandie_newton,31
vivian_wu,11,selita_ebanks,62
shin_min_a,33,judith_shekoni,20
li_na_tennis,10,gloria_reuben,39
li_yuchun,3,rutina_wesley,39
shin_min_a,34,pam_grier,78
anna_tsuchiya,44,veronica_webb,36
momoe_yamaguchi,42,megalyn_echikunwoke,2
gong_seung_yeon,20,octavia_spencer,46
fala_chen,62,selita_ebanks,62
momoe_yamaguchi,32,kat_graham,37
zhou_xun,31,pamella_d'pella,99
gong_seung_yeon,54,whitney_houston,107
minori_chihara,19,tatyana_ali,13
puff_guo,9,sharon_leal,14
ming_xi,48,alfre_woodard,105
lucy_liu,71,regina_hall,50
fumino_kimura,55,kim_fields,37
tina_q_nguyen,56,elise_neal,80
marmee_cosico,63,sanaa_lathan,109
fala_chen,62,veronica_webb,36
maggie_q,281,jurnee_smollett-bell,47
anna_maria_perez_de_tagle,93,fumi_desalu-vold,4
vivian_wu,12,imani_t_williams,59
zhou_xun,1,chandra_wilson,130
moametal,45,sanaa_lathan,20
moametal,49,rutina_wesley,39
tina_q_nguyen,56,monique_coleman,23
minori_chihara,44,octavia_spencer,94
tila_tequila,964,tichina_arnold,61
mika_nakashima,21,nicki_minaj,45
xu_jinglei,61,jordin_sparks,8
marmee_cosico,41,levona_lewis,60
marmee_cosico,28,megalyn_echikunwoke,32
marmee_cosico,63,denyce_lawton,13
li_yuchun,64,trina_mcgee,20
li_na_tennis,56,la_la_anthony,33
marmee_cosico,79,eva_marcille,45
shin_min_a,34,mo'nique,25
marmee_cosico,62,fumi_desalu-vold,1
tila_tequila,959,tatyana_ali,41
marmee_cosico,62,amanda_brugel,7
marmee_cosico,63,pamella_d'pella,99
moametal,31,rutina_wesley,60
sumetal,47,retta,226
vivian_wu,13,monique_coleman,23
momoe_yamaguchi,32,jurnee_smollett-bell,51
lee_young_ae,13,jurnee_smollett-bell,46
maggie_q,240,audra_mcdonald,44
fumino_kimura,56,meagan_good,65
lucy_liu,8,whitney_houston,113
mika_nakashima,32,denyce_lawton,58
li_yuchun,63,trina_mcgee,20
lee_jung_hyun,31,yvette_nicole_brown,20
jinny_ng,27,mo'nique,93
mika_nakashima,16,octavia_spencer,46
jinny_ng,20,gabourey_sidibe,129
gong_seung_yeon,20,eva_marcille,45
mika_nakashima,16,zoe_kravitz,50
tina_q_nguyen,56,selita_ebanks,29
anna_maria_perez_de_tagle,93,kim_fields,37
jinny_ng,24,pamella_d'pella,52
moametal,55,octavia_spencer,46
li_yuchun,6,nikki_storm,57
aubrey_anderson-emmons,14,nikki_storm,15
lee_young_ae,59,chandra_wilson,109
lucy_liu,39,thandie_newton,146
li_yuchun,55,lupita_nyong'o,61
aubrey_anderson-emmons,15,whitney_houston,113
lee_young_ae,14,zoe_kravitz,64
tina_q_nguyen,56,wanda_sykes,56
lucy_liu,39,tamala_jones,60
aubrey_anderson-emmons,2,trina_mcgee,20
jinny_ng,27,nicki_minaj,45
moametal,43,rihanna,109
anna_maria_perez_de_tagle,93,kat_graham,36
maureen_mendoza,7,yvette_nicole_brown,99
anna_maria_perez_de_tagle,93,aisha_tyler,25
gong_hyo_jin,57,aisha_tyler,61
gong_seung_yeon,52,theresa_randle,765
tila_tequila,955,judith_shekoni,1
lee_jung_hyun,33,tatyana_ali,35
maureen_mendoza,7,octavia_spencer,101
sumetal,16,gabourey_sidibe,37
vivian_wu,12,sanaa_lathan,116
ming_xi,24,thandie_newton,103
momoe_yamaguchi,32,jordin_sparks,58
maggie_q,240,alfre_woodard,132
maggie_q,193,alfre_woodard,154
gong_hyo_jin,3,wanda_sykes,1
jinny_ng,20,audra_mcdonald,55
fala_chen,62,lupita_nyong'o,61
momoe_yamaguchi,38,amanda_brugel,43
fumino_kimura,62,tasha_smith,14
maggie_q,240,s_epatha_merkerson,54
jinny_ng,49,whitney_houston,107
maggie_q,210,alfre_woodard,113
sumetal,12,kat_graham,36
lee_young_ae,5,amanda_brugel,43
anna_maria_perez_de_tagle,82,aisha_tyler,29
marmee_cosico,41,selita_ebanks,56
zhou_xun,38,aisha_tyler,128
fumino_kimura,16,amber_riley,80
ming_xi,9,rutina_wesley,60
tila_tequila,964,pamella_d'pella,15
puff_guo,41,tatyana_ali,13
mika_nakashima,67,amber_riley,102
fumino_kimura,21,jaida-iman_benjamin,77
puff_guo,25,sanaa_lathan,54
momoe_yamaguchi,38,judith_shekoni,20
jun_hasegawa,8,la_la_anthony,58
minori_chihara,19,jordin_sparks,131
mika_nakashima,21,shauna_chin,53
fala_chen,69,selita_ebanks,26
fala_chen,63,aisha_tyler,29
zhou_xun,31,imani_t_williams,59
tila_tequila,924,kim_fields,7
maggie_q,240,wanda_sykes,31
zhou_xun,53,shauna_chin,7
lee_jung_hyun,18,retta,47
lee_young_ae,13,megalyn_echikunwoke,43
marmee_cosico,41,trina_mcgee,20
anna_maria_perez_de_tagle,93,claudia_jordan,29
tila_tequila,964,veronica_webb,22
jun_hasegawa,50,chandra_wilson,108
fala_chen,69,claudia_jordan,39
lee_jung_hyun,52,tatyana_ali,28
moametal,55,selita_ebanks,51
maggie_q,18,selita_ebanks,56
minori_chihara,39,theresa_randle,765
zhou_xun,1,tatyana_ali,49
moametal,45,kim_fields,19
moametal,45,whitney_houston,113
tina_q_nguyen,56,tichina_arnold,47
moametal,43,claudia_jordan,23
moametal,11,alfre_woodard,154
jun_hasegawa,52,la_la_anthony,17
able_wanamakok,7,jurnee_smollett-bell,3
maggie_q,289,gabourey_sidibe,91
lucy_liu,56,la_la_anthony,17
aubrey_anderson-emmons,2,sanaa_lathan,116
momoe_yamaguchi,32,audra_mcdonald,22
shin_min_a,41,zoe_kravitz,83
gong_hyo_jin,29,s_epatha_merkerson,30
lucy_liu,4,amanda_brugel,26
able_wanamakok,29,christina_milian,7
moametal,56,s_epatha_merkerson,30
tila_tequila,946,retta,47
lee_young_ae,22,tamala_jones,59
shin_min_a,61,denyce_lawton,34
gong_seung_yeon,0,monique_coleman,48
jun_hasegawa,8,elise_neal,80
lee_young_ae,45,s_epatha_merkerson,30
zhou_xun,0,judith_shekoni,60
able_wanamakok,56,tatyana_ali,35
maureen_mendoza,6,rutina_wesley,39
tila_tequila,950,claudia_jordan,47
jun_hasegawa,68,yvette_nicole_brown,99
momoe_yamaguchi,38,tatyana_ali,21
able_wanamakok,24,octavia_spencer,101
momoe_yamaguchi,38,tamala_jones,67
fala_chen,69,sharon_leal,14
maureen_mendoza,6,octavia_spencer,46
maureen_mendoza,28,sanaa_lathan,109
gong_seung_yeon,19,kat_graham,36
fumino_kimura,49,veronica_webb,10
ming_xi,55,pamella_d'pella,96
jun_hasegawa,34,rihanna,173
jun_hasegawa,68,jordin_sparks,131
able_wanamakok,27,monique_coleman,40
jun_hasegawa,34,levona_lewis,60
fala_chen,69,jaida-iman_benjamin,18
mika_nakashima,37,claudia_jordan,1
shin_min_a,56,octavia_spencer,101
lee_jung_hyun,24,nikki_storm,15
marmee_cosico,63,elise_neal,80
marmee_cosico,79,elise_neal,80
lucy_liu,56,lakisha_jones,26
li_na_tennis,7,pam_grier,78
mika_nakashima,67,regina_hall,5
anna_maria_perez_de_tagle,93,whitney_houston,33
momoe_yamaguchi,32,imani_t_williams,26
li_yuchun,64,rihanna,170
mika_nakashima,53,whitney_houston,33
gong_hyo_jin,59,sanaa_lathan,116
puff_guo,9,shauna_chin,18
lee_young_ae,62,octavia_spencer,46
gong_seung_yeon,27,lupita_nyong'o,122
li_na_tennis,35,elise_neal,80
vivian_wu,13,selita_ebanks,14
aubrey_anderson-emmons,33,wanda_sykes,31
tila_tequila,964,levona_lewis,64
marmee_cosico,63,tatyana_ali,21
vivian_wu,12,pamella_d'pella,99
marmee_cosico,62,alfre_woodard,94
momoe_yamaguchi,38,namaiya_cunningham,29
aubrey_anderson-emmons,14,claudia_jordan,5
jun_hasegawa,18,namaiya_cunningham,51
puff_guo,50,monique_coleman,15
sumetal,54,alfre_woodard,94
able_wanamakok,24,theresa_randle,765
vivian_wu,11,amber_riley,102
moametal,49,denyce_lawton,34
aubrey_anderson-emmons,33,namaiya_cunningham,21
marmee_cosico,41,meagan_good,27
jinny_ng,27,s_epatha_merkerson,54
vivian_wu,13,tichina_arnold,38
li_yuchun,3,theresa_randle,765
vivian_wu,13,elise_neal,80
puff_guo,50,selita_ebanks,52
minori_chihara,52,lakisha_jones,26
sumetal,10,octavia_spencer,94
shin_min_a,52,meagan_good,27
lucy_liu,64,zoe_kravitz,61
tila_tequila,964,yvette_nicole_brown,15
anna_tsuchiya,44,regina_hall,5
gong_hyo_jin,57,octavia_spencer,46
aubrey_anderson-emmons,33,nikki_storm,15
moametal,34,pamella_d'pella,96
able_wanamakok,56,mo'nique,80
li_yuchun,48,yvette_nicole_brown,88
shin_min_a,25,tichina_arnold,47
maureen_mendoza,28,nikki_storm,31
ming_xi,17,jaida-iman_benjamin,77
gong_hyo_jin,17,gabourey_sidibe,91
able_wanamakok,15,megalyn_echikunwoke,8
momoe_yamaguchi,32,regina_hall,46
fumino_kimura,28,namaiya_cunningham,21
lee_jung_hyun,51,whitney_houston,113
lee_young_ae,20,lupita_nyong'o,35
marmee_cosico,62,nikki_storm,57
gong_seung_yeon,36,tichina_arnold,38
tina_q_nguyen,56,amber_riley,80
fumino_kimura,7,jurnee_smollett-bell,51
tila_tequila,951,aisha_tyler,25
maureen_mendoza,6,sanaa_lathan,62
lee_young_ae,20,amber_riley,118
sumetal,28,imani_t_williams,1
ming_xi,52,fumi_desalu-vold,4
xu_jinglei,41,tichina_arnold,38
lee_jung_hyun,58,tamala_jones,34
li_yuchun,47,audra_mcdonald,38
anna_tsuchiya,18,levona_lewis,60
marmee_cosico,41,pamella_d'pella,52
xu_jinglei,37,shauna_chin,21
anna_maria_perez_de_tagle,82,amber_riley,80
tina_q_nguyen,56,gloria_reuben,17
gong_hyo_jin,20,rutina_wesley,39
fala_chen,73,gloria_reuben,27
moametal,42,selita_ebanks,52
aubrey_anderson-emmons,2,yvette_nicole_brown,41
lucy_liu,57,megalyn_echikunwoke,43
moametal,49,aisha_tyler,128
li_yuchun,47,aisha_tyler,128
jun_hasegawa,31,jurnee_smollett-bell,3
xu_jinglei,1,namaiya_cunningham,44
maggie_q,193,christina_milian,81
moametal,56,retta,47
puff_guo,9,jaida-iman_benjamin,18
fumino_kimura,56,regina_hall,50
lee_jung_hyun,10,claudia_jordan,32
puff_guo,50,mo'nique,103
tina_q_nguyen,56,aisha_tyler,61
fala_chen,62,gabourey_sidibe,37
minori_chihara,46,eva_marcille,14
lee_young_ae,60,tichina_arnold,47
zhou_xun,31,octavia_spencer,94
li_na_tennis,56,meagan_good,65
li_na_tennis,35,tasha_smith,20
able_wanamakok,41,levona_lewis,64
moametal,56,audra_mcdonald,38
gong_seung_yeon,22,jordin_sparks,107
jinny_ng,24,octavia_spencer,101
lee_jung_hyun,2,sharon_leal,89
lee_young_ae,9,thandie_newton,26
lee_young_ae,25,kat_graham,108
momoe_yamaguchi,38,whitney_houston,113
vivian_wu,13,aisha_tyler,61
li_yuchun,32,yvette_nicole_brown,44
jinny_ng,24,whitney_houston,107
jun_hasegawa,31,selita_ebanks,26
shin_min_a,41,octavia_spencer,46
minori_chihara,36,imani_t_williams,26
able_wanamakok,56,eva_marcille,29
minori_chihara,43,thandie_newton,166
maureen_mendoza,7,alfre_woodard,113
ming_xi,55,mo'nique,103
maureen_mendoza,28,monique_coleman,23
xu_jinglei,30,gloria_reuben,19
anna_maria_perez_de_tagle,93,christina_milian,81
tina_q_nguyen,56,chandra_wilson,8
moametal,49,rutina_wesley,60
gong_hyo_jin,20,amanda_brugel,43
vivian_wu,12,mo'nique,103
tila_tequila,951,selita_ebanks,29
lee_young_ae,9,tamala_jones,59
tila_tequila,959,yvette_nicole_brown,96
vivian_wu,13,christina_milian,81
fumino_kimura,28,chandra_wilson,109
li_na_tennis,12,regina_hall,24
maureen_mendoza,7,tasha_smith,20
aubrey_anderson-emmons,14,sharon_leal,14
able_wanamakok,56,tichina_arnold,38
vivian_wu,12,jordin_sparks,120
lucy_liu,1,jaida-iman_benjamin,18
jinny_ng,49,pamella_d'pella,15
marmee_cosico,41,chandra_wilson,130
maggie_q,193,tichina_arnold,61
momoe_yamaguchi,38,judith_shekoni,1
anna_maria_perez_de_tagle,82,chandra_wilson,8
lee_young_ae,59,mo'nique,25
zhou_xun,1,sanaa_lathan,49
able_wanamakok,42,tatyana_ali,28
maureen_mendoza,7,levona_lewis,64
momoe_yamaguchi,42,rutina_wesley,39
tina_q_nguyen,56,rutina_wesley,39
vivian_wu,12,elise_neal,80
aubrey_anderson-emmons,14,trina_mcgee,20
li_na_tennis,41,lupita_nyong'o,42
maureen_mendoza,7,jordin_sparks,27
tila_tequila,918,la_la_anthony,17
aubrey_anderson-emmons,14,kat_graham,37
xu_jinglei,36,retta,414
sumetal,40,christina_milian,7
puff_guo,10,aisha_tyler,49
moametal,11,christina_milian,7
marmee_cosico,63,yvette_nicole_brown,55
able_wanamakok,24,retta,47
minori_chihara,46,aisha_tyler,29
maggie_q,210,imani_t_williams,59
lee_young_ae,62,sharon_leal,14
vivian_wu,12,nicki_minaj,36
fumino_kimura,16,zoe_kravitz,77
li_na_tennis,7,jurnee_smollett-bell,3
sumetal,12,lupita_nyong'o,42
mika_nakashima,16,la_la_anthony,31
lee_young_ae,60,judith_shekoni,60
shin_min_a,17,nicki_minaj,45
vivian_wu,13,thandie_newton,26
marmee_cosico,79,whitney_houston,33
maggie_q,210,elise_neal,80
tila_tequila,918,mo'nique,80
puff_guo,41,pamella_d'pella,99
gong_hyo_jin,57,yvette_nicole_brown,99
lee_jung_hyun,10,alfre_woodard,105
maureen_mendoza,28,claudia_jordan,1
xu_jinglei,36,eva_marcille,11
shin_min_a,22,shauna_chin,21
tina_q_nguyen,56,judith_shekoni,20
momoe_yamaguchi,38,nicki_minaj,15
puff_guo,52,sanaa_lathan,20
lee_young_ae,62,denyce_lawton,13
gong_hyo_jin,57,shauna_chin,53
lee_young_ae,20,kat_graham,42
jun_hasegawa,52,nicki_minaj,45
zhou_xun,0,shauna_chin,4
lee_jung_hyun,33,fumi_desalu-vold,10
able_wanamakok,25,nikki_storm,57
li_na_tennis,22,retta,226
marmee_cosico,41,pam_grier,78
puff_guo,52,regina_hall,32
lucy_liu,4,rutina_wesley,60
vivian_wu,12,meagan_good,108
minori_chihara,43,chandra_wilson,70
jinny_ng,20,lakisha_jones,26
fumino_kimura,22,tasha_smith,14
fala_chen,62,jordin_sparks,97
tila_tequila,964,eva_marcille,25
fala_chen,69,shauna_chin,30
mika_nakashima,32,christina_milian,81
lee_jung_hyun,31,kat_graham,37
sumetal,13,nicki_minaj,36
momoe_yamaguchi,32,fumi_desalu-vold,4
aubrey_anderson-emmons,29,mo'nique,93
gong_hyo_jin,25,rutina_wesley,39
jinny_ng,48,claudia_jordan,47
lee_jung_hyun,24,alfre_woodard,132
mika_nakashima,3,zoe_kravitz,50
li_na_tennis,41,alfre_woodard,113
able_wanamakok,42,yvette_nicole_brown,122
maggie_q,193,meagan_good,65
able_wanamakok,15,octavia_spencer,101
gong_hyo_jin,21,whitney_houston,113
xu_jinglei,1,amber_riley,91
maggie_q,193,gloria_reuben,57
lee_jung_hyun,51,elise_neal,80
tina_q_nguyen,56,kim_fields,7
tila_tequila,955,elise_neal,80
fumino_kimura,55,audra_mcdonald,27
lee_young_ae,9,nikki_storm,31
lucy_liu,13,nikki_storm,57
aubrey_anderson-emmons,14,nicki_minaj,15
sumetal,13,meagan_good,108
lucy_liu,70,pamella_d'pella,96
minori_chihara,19,rutina_wesley,39
li_na_tennis,26,claudia_jordan,5
ming_xi,37,tatyana_ali,20
fumino_kimura,56,veronica_webb,43
minori_chihara,39,gabourey_sidibe,152
mika_nakashima,53,audra_mcdonald,38
lucy_liu,48,christina_milian,7
able_wanamakok,24,amber_riley,80
minori_chihara,46,levona_lewis,64
jinny_ng,27,chandra_wilson,109
ming_xi,48,meagan_good,108
zhou_xun,22,shauna_chin,53
jun_hasegawa,31,pam_grier,78
lee_jung_hyun,51,selita_ebanks,29
xu_jinglei,58,shauna_chin,7
shin_min_a,41,christina_milian,7
moametal,2,s_epatha_merkerson,28
xu_jinglei,11,yvette_nicole_brown,55
momoe_yamaguchi,32,nikki_storm,57
xu_jinglei,1,elise_neal,80
momoe_yamaguchi,32,megalyn_echikunwoke,48
puff_guo,50,lupita_nyong'o,35
fala_chen,73,octavia_spencer,101
jun_hasegawa,34,nicki_minaj,15
anna_tsuchiya,1,yvette_nicole_brown,96
marmee_cosico,41,wanda_sykes,1
tina_q_nguyen,56,jurnee_smollett-bell,47
aubrey_anderson-emmons,2,audra_mcdonald,27
li_yuchun,48,fumi_desalu-vold,10
moametal,43,wanda_sykes,46
sumetal,1,selita_ebanks,14
lee_young_ae,59,pamella_d'pella,96
aubrey_anderson-emmons,15,retta,226
fumino_kimura,49,selita_ebanks,29
tina_q_nguyen,56,tasha_smith,14
moametal,45,whitney_houston,107
ming_xi,9,pam_grier,62
fala_chen,73,selita_ebanks,29
mika_nakashima,66,thandie_newton,103
shin_min_a,33,megalyn_echikunwoke,21
fumino_kimura,7,retta,414
anna_tsuchiya,42,gloria_reuben,27
anna_tsuchiya,5,whitney_houston,113
sumetal,55,gloria_reuben,17
moametal,43,monique_coleman,45
maggie_q,210,gloria_reuben,2
moametal,31,pamella_d'pella,52
momoe_yamaguchi,32,zoe_kravitz,103
jinny_ng,49,nikki_storm,57
momoe_yamaguchi,32,tichina_arnold,10
aubrey_anderson-emmons,2,rihanna,173
mika_nakashima,3,shauna_chin,53
lucy_liu,54,judith_shekoni,60
fumino_kimura,16,judith_shekoni,60
gong_hyo_jin,21,selita_ebanks,52
li_yuchun,11,namaiya_cunningham,12
maggie_q,289,shauna_chin,4
sumetal,51,selita_ebanks,12
aubrey_anderson-emmons,33,judith_shekoni,20
gong_seung_yeon,32,tatyana_ali,20
lucy_liu,8,fumi_desalu-vold,1
marmee_cosico,62,retta,414
moametal,56,aisha_tyler,25
moametal,43,christina_milian,7
lucy_liu,38,whitney_houston,113
maureen_mendoza,28,trina_mcgee,20
fala_chen,62,denyce_lawton,58
maureen_mendoza,7,megalyn_echikunwoke,6
li_yuchun,14,judith_shekoni,60
maureen_mendoza,7,rutina_wesley,39
shin_min_a,17,levona_lewis,60
lee_young_ae,15,rihanna,109
tina_q_nguyen,56,denyce_lawton,2
li_na_tennis,41,tasha_smith,20
vivian_wu,12,christina_milian,7
lucy_liu,48,jordin_sparks,131
zhou_xun,44,theresa_randle,765
gong_seung_yeon,36,sharon_leal,14
moametal,45,mo'nique,103
li_yuchun,47,jurnee_smollett-bell,51
marmee_cosico,62,sharon_leal,89
li_yuchun,63,la_la_anthony,58
able_wanamakok,24,gloria_reuben,39
able_wanamakok,29,judith_shekoni,60
shin_min_a,7,tamala_jones,16
lee_jung_hyun,13,tamala_jones,67
sumetal,28,meagan_good,27
ming_xi,37,veronica_webb,1
gong_seung_yeon,57,amanda_brugel,26
vivian_wu,13,tamala_jones,59
li_yuchun,55,rutina_wesley,39
tila_tequila,958,theresa_randle,765
vivian_wu,11,denyce_lawton,95
ming_xi,50,claudia_jordan,23
puff_guo,13,sanaa_lathan,118
vivian_wu,11,lupita_nyong'o,122
zhou_xun,10,jordin_sparks,58
ming_xi,62,rihanna,330
anna_tsuchiya,15,fumi_desalu-vold,4
gong_seung_yeon,54,amanda_brugel,7
ming_xi,67,imani_t_williams,26
momoe_yamaguchi,42,yvette_nicole_brown,122
lucy_liu,1,selita_ebanks,56
aubrey_anderson-emmons,29,s_epatha_merkerson,54
tina_q_nguyen,56,pamella_d'pella,15
maureen_mendoza,28,namaiya_cunningham,12
li_yuchun,55,lupita_nyong'o,82
mika_nakashima,21,gabourey_sidibe,37
anna_maria_perez_de_tagle,93,la_la_anthony,33
maggie_q,289,theresa_randle,765
jinny_ng,30,denyce_lawton,34
fala_chen,73,amanda_brugel,43
vivian_wu,11,jurnee_smollett-bell,47
aubrey_anderson-emmons,15,theresa_randle,765
gong_hyo_jin,29,monique_coleman,45
sumetal,47,kat_graham,108
tila_tequila,918,monique_coleman,40
tila_tequila,958,imani_t_williams,26
xu_jinglei,41,pamella_d'pella,52
tila_tequila,915,lupita_nyong'o,61
lee_jung_hyun,2,rutina_wesley,60
momoe_yamaguchi,32,aisha_tyler,44
lee_young_ae,15,christina_milian,7
tina_q_nguyen,56,meagan_good,27
shin_min_a,62,kim_fields,19
gong_seung_yeon,36,jordin_sparks,27
tina_q_nguyen,56,zoe_kravitz,50
fumino_kimura,7,fumi_desalu-vold,1
gong_seung_yeon,22,retta,47
li_yuchun,55,alfre_woodard,132
xu_jinglei,12,denyce_lawton,95
tina_q_nguyen,56,s_epatha_merkerson,54
able_wanamakok,56,thandie_newton,146
ming_xi,40,zoe_kravitz,61
xu_jinglei,15,megalyn_echikunwoke,6
fala_chen,63,retta,47
moametal,2,amber_riley,91
sumetal,12,gloria_reuben,57
momoe_yamaguchi,32,kim_fields,7
fala_chen,62,judith_shekoni,1
li_na_tennis,10,whitney_houston,33
jinny_ng,30,christina_milian,81
puff_guo,25,pam_grier,55
able_wanamakok,25,meagan_good,108
moametal,55,octavia_spencer,101
fumino_kimura,54,jordin_sparks,120
ming_xi,52,alfre_woodard,103
mika_nakashima,66,aisha_tyler,44
lucy_liu,56,meagan_good,108
ming_xi,9,rihanna,173
vivian_wu,11,kim_fields,19
able_wanamakok,15,whitney_houston,107
puff_guo,41,zoe_kravitz,61
lucy_liu,8,regina_hall,46
fumino_kimura,62,zoe_kravitz,64
gong_hyo_jin,59,retta,47
momoe_yamaguchi,38,nikki_storm,31
gong_seung_yeon,32,monique_coleman,15
anna_tsuchiya,5,thandie_newton,66
maureen_mendoza,28,judith_shekoni,1
xu_jinglei,37,yvette_nicole_brown,55
li_yuchun,14,jurnee_smollett-bell,41
minori_chihara,46,aisha_tyler,92
zhou_xun,10,s_epatha_merkerson,3
fala_chen,63,jordin_sparks,155
vivian_wu,12,fumi_desalu-vold,10
anna_maria_perez_de_tagle,93,lupita_nyong'o,42
lee_jung_hyun,18,monique_coleman,40
moametal,43,regina_hall,32
aubrey_anderson-emmons,2,gloria_reuben,21
li_yuchun,69,lupita_nyong'o,21
li_yuchun,64,fumi_desalu-vold,4
fumino_kimura,7,imani_t_williams,59
shin_min_a,52,yvette_nicole_brown,88
anna_tsuchiya,50,rutina_wesley,60
gong_hyo_jin,21,shauna_chin,36
minori_chihara,43,jordin_sparks,107
fala_chen,62,tichina_arnold,47
lee_young_ae,14,tichina_arnold,47
fala_chen,62,selita_ebanks,52
fumino_kimura,61,megalyn_echikunwoke,21
gong_hyo_jin,59,pam_grier,55
minori_chihara,46,monique_coleman,15
gong_seung_yeon,63,claudia_jordan,39
li_na_tennis,35,imani_t_williams,26
momoe_yamaguchi,32,amanda_brugel,7
tila_tequila,909,denyce_lawton,13
vivian_wu,12,tasha_smith,20
maureen_mendoza,7,regina_hall,36
aubrey_anderson-emmons,15,eva_marcille,11
tina_q_nguyen,56,kim_fields,7
momoe_yamaguchi,38,eva_marcille,14
minori_chihara,39,alfre_woodard,132
tina_q_nguyen,56,fumi_desalu-vold,1
able_wanamakok,7,sharon_leal,14
mika_nakashima,6,aisha_tyler,29
anna_maria_perez_de_tagle,82,regina_hall,2
mika_nakashima,45,fumi_desalu-vold,1
aubrey_anderson-emmons,1,tichina_arnold,38
tina_q_nguyen,56,pamella_d'pella,99
aubrey_anderson-emmons,1,la_la_anthony,31
aubrey_anderson-emmons,29,namaiya_cunningham,51
tila_tequila,958,eva_marcille,25
jun_hasegawa,18,amber_riley,118
fumino_kimura,28,thandie_newton,166
fala_chen,69,rutina_wesley,60
lee_young_ae,62,imani_t_williams,1
mika_nakashima,53,nicki_minaj,15
lee_jung_hyun,24,sharon_leal,14
zhou_xun,57,fumi_desalu-vold,10
puff_guo,5,zoe_kravitz,64
maureen_mendoza,6,sharon_leal,14
momoe_yamaguchi,32,pam_grier,78
anna_tsuchiya,19,tamala_jones,67
lee_jung_hyun,24,kat_graham,108
gong_hyo_jin,25,fumi_desalu-vold,1
jun_hasegawa,50,meagan_good,27
jun_hasegawa,31,nikki_storm,57
jinny_ng,27,octavia_spencer,46
fumino_kimura,56,alfre_woodard,94
able_wanamakok,25,christina_milian,7
sumetal,1,christina_milian,7
li_yuchun,3,selita_ebanks,62
puff_guo,50,alfre_woodard,113
lucy_liu,1,selita_ebanks,51
puff_guo,5,jaida-iman_benjamin,18
