name_enroll,imagenum_enroll,name_verify,imagenum_verify
lucy_liu,48,tila_tequila,926
lee_young_ae,51,moametal,55
maureen_mendoza,7,fala_chen,69
li_yuchun,52,fumino_kimura,49
lee_young_ae,51,lucy_liu,70
jun_hasegawa,52,fala_chen,73
lee_young_ae,59,zhou_xun,1
ming_xi,19,jinny_ng,27
xu_jinglei,58,lee_young_ae,60
lucy_liu,54,shin_min_a,61
moametal,2,fumino_kimura,47
marmee_cosico,41,xu_jinglei,41
lee_jung_hyun,58,maureen_mendoza,28
fumino_kimura,56,tina_q_nguyen,56
tila_tequila,932,sumetal,55
li_na_tennis,43,anna_tsuchiya,3
marmee_cosico,28,maureen_mendoza,28
aubrey_anderson-emmons,1,mika_nakashima,21
xu_jinglei,58,maureen_mendoza,6
puff_guo,43,gong_seung_yeon,39
maggie_q,210,aubrey_anderson-emmons,33
tila_tequila,951,sumetal,47
xu_jinglei,37,li_na_tennis,41
gong_seung_yeon,49,mika_nakashima,66
li_yuchun,63,momoe_yamaguchi,32
gong_seung_yeon,57,minori_chihara,36
tila_tequila,932,momoe_yamaguchi,42
able_wanamakok,42,vivian_wu,11
maggie_q,18,fala_chen,69
gong_seung_yeon,52,shin_min_a,25
tila_tequila,918,gong_hyo_jin,21
able_wanamakok,12,jun_hasegawa,34
fumino_kimura,61,tila_tequila,915
anna_tsuchiya,42,jinny_ng,20
li_yuchun,32,zhou_xun,36
li_na_tennis,28,able_wanamakok,27
li_na_tennis,22,lee_young_ae,27
li_yuchun,52,ming_xi,40
minori_chihara,19,ming_xi,52
maggie_q,240,anna_maria_perez_de_tagle,93
lee_young_ae,25,able_wanamakok,41
tina_q_nguyen,56,sumetal,56
maureen_mendoza,6,shin_min_a,33
momoe_yamaguchi,42,mika_nakashima,32
zhou_xun,22,moametal,2
li_na_tennis,56,anna_maria_perez_de_tagle,82
maggie_q,281,jinny_ng,20
anna_tsuchiya,50,gong_seung_yeon,20
lucy_liu,64,li_na_tennis,35
gong_seung_yeon,63,ming_xi,9
lee_jung_hyun,51,jun_hasegawa,52
gong_hyo_jin,53,ming_xi,17
able_wanamakok,15,moametal,56
tina_q_nguyen,56,moametal,55
lucy_liu,54,anna_tsuchiya,5
lucy_liu,64,jinny_ng,48
li_na_tennis,7,sumetal,16
mika_nakashima,66,aubrey_anderson-emmons,29
maggie_q,240,fumino_kimura,28
tina_q_nguyen,56,fumino_kimura,28
ming_xi,37,lee_jung_hyun,10
moametal,11,fala_chen,63
maggie_q,18,gong_seung_yeon,52
shin_min_a,60,puff_guo,43
vivian_wu,12,fumino_kimura,7
jun_hasegawa,34,fumino_kimura,47
tina_q_nguyen,56,moametal,34
momoe_yamaguchi,42,lucy_liu,4
aubrey_anderson-emmons,2,fumino_kimura,21
puff_guo,41,zhou_xun,31
able_wanamakok,41,lucy_liu,39
sumetal,33,momoe_yamaguchi,32
momoe_yamaguchi,42,marmee_cosico,62
minori_chihara,31,maureen_mendoza,7
maggie_q,210,anna_maria_perez_de_tagle,93
maureen_mendoza,7,momoe_yamaguchi,32
anna_tsuchiya,50,jinny_ng,27
maggie_q,281,li_na_tennis,25
xu_jinglei,12,vivian_wu,11
able_wanamakok,12,fumino_kimura,56
fumino_kimura,22,moametal,49
moametal,43,maureen_mendoza,28
jinny_ng,20,maggie_q,289
fumino_kimura,49,mika_nakashima,6
maureen_mendoza,6,anna_maria_perez_de_tagle,82
fala_chen,63,jun_hasegawa,50
able_wanamakok,7,lee_young_ae,2
aubrey_anderson-emmons,33,marmee_cosico,62
mika_nakashima,3,marmee_cosico,62
vivian_wu,11,sumetal,28
xu_jinglei,36,gong_seung_yeon,25
gong_hyo_jin,57,moametal,49
maggie_q,18,gong_hyo_jin,20
li_na_tennis,8,maureen_mendoza,6
moametal,55,fala_chen,63
tina_q_nguyen,56,shin_min_a,34
marmee_cosico,79,anna_tsuchiya,5
gong_seung_yeon,54,minori_chihara,44
zhou_xun,53,gong_seung_yeon,32
li_yuchun,63,anna_maria_perez_de_tagle,93
anna_maria_perez_de_tagle,93,tina_q_nguyen,56
able_wanamakok,27,gong_hyo_jin,37
lucy_liu,71,ming_xi,67
gong_seung_yeon,22,puff_guo,33
ming_xi,62,zhou_xun,29
vivian_wu,13,li_yuchun,64
shin_min_a,17,minori_chihara,39
ming_xi,26,marmee_cosico,63
shin_min_a,33,anna_tsuchiya,44
able_wanamakok,12,li_yuchun,48
anna_tsuchiya,5,momoe_yamaguchi,42
anna_maria_perez_de_tagle,93,lee_young_ae,56
jinny_ng,49,lucy_liu,70
xu_jinglei,16,lee_jung_hyun,51
ming_xi,26,lee_jung_hyun,37
marmee_cosico,63,maggie_q,289
mika_nakashima,45,momoe_yamaguchi,42
ming_xi,62,moametal,56
fala_chen,69,maggie_q,18
momoe_yamaguchi,38,maggie_q,281
marmee_cosico,28,ming_xi,26
minori_chihara,43,jinny_ng,55
jun_hasegawa,56,ming_xi,24
lee_jung_hyun,31,xu_jinglei,15
mika_nakashima,32,gong_hyo_jin,26
gong_hyo_jin,29,tila_tequila,958
jinny_ng,30,ming_xi,52
moametal,56,gong_hyo_jin,17
sumetal,55,shin_min_a,25
gong_hyo_jin,30,moametal,55
maureen_mendoza,6,lee_jung_hyun,37
mika_nakashima,12,marmee_cosico,28
puff_guo,10,vivian_wu,13
gong_seung_yeon,39,gong_hyo_jin,20
vivian_wu,12,minori_chihara,44
gong_seung_yeon,63,li_na_tennis,26
xu_jinglei,36,mika_nakashima,45
lee_jung_hyun,24,fala_chen,62
jinny_ng,30,aubrey_anderson-emmons,29
li_na_tennis,8,able_wanamakok,24
sumetal,16,xu_jinglei,36
lucy_liu,54,xu_jinglei,41
tila_tequila,958,jinny_ng,24
jinny_ng,30,anna_maria_perez_de_tagle,93
ming_xi,40,aubrey_anderson-emmons,15
li_na_tennis,9,lee_jung_hyun,13
fumino_kimura,47,aubrey_anderson-emmons,1
anna_maria_perez_de_tagle,82,tina_q_nguyen,56
aubrey_anderson-emmons,29,maureen_mendoza,7
fala_chen,62,sumetal,55
moametal,34,li_yuchun,3
vivian_wu,13,moametal,2
able_wanamakok,27,aubrey_anderson-emmons,29
puff_guo,10,jinny_ng,30
gong_seung_yeon,32,ming_xi,48
lee_young_ae,22,tila_tequila,924
able_wanamakok,56,maureen_mendoza,7
shin_min_a,17,gong_seung_yeon,52
gong_hyo_jin,0,maureen_mendoza,6
anna_tsuchiya,44,mika_nakashima,21
sumetal,10,maggie_q,18
gong_seung_yeon,54,tina_q_nguyen,56
gong_seung_yeon,24,lucy_liu,8
xu_jinglei,16,gong_seung_yeon,20
able_wanamakok,25,gong_seung_yeon,54
mika_nakashima,53,tina_q_nguyen,56
lucy_liu,13,gong_hyo_jin,10
tina_q_nguyen,56,anna_tsuchiya,42
lucy_liu,64,fala_chen,73
tina_q_nguyen,56,ming_xi,9
maureen_mendoza,7,shin_min_a,22
vivian_wu,12,moametal,45
sumetal,47,vivian_wu,12
lee_jung_hyun,37,able_wanamakok,42
ming_xi,67,li_na_tennis,53
ming_xi,31,gong_hyo_jin,17
momoe_yamaguchi,42,anna_tsuchiya,50
li_na_tennis,41,fumino_kimura,22
gong_hyo_jin,30,lee_jung_hyun,33
jinny_ng,49,gong_seung_yeon,36
vivian_wu,12,gong_seung_yeon,63
zhou_xun,36,able_wanamakok,56
gong_seung_yeon,19,minori_chihara,49
momoe_yamaguchi,32,sumetal,33
mika_nakashima,32,lee_young_ae,56
able_wanamakok,29,maggie_q,289
lucy_liu,44,xu_jinglei,11
li_yuchun,32,jinny_ng,24
jinny_ng,27,lee_young_ae,62
fumino_kimura,56,gong_seung_yeon,25
tina_q_nguyen,56,anna_maria_perez_de_tagle,93
anna_maria_perez_de_tagle,82,shin_min_a,8
momoe_yamaguchi,32,xu_jinglei,11
ming_xi,48,momoe_yamaguchi,32
jinny_ng,48,anna_tsuchiya,18
lucy_liu,38,fala_chen,63
tina_q_nguyen,56,li_yuchun,64
xu_jinglei,15,fumino_kimura,49
jun_hasegawa,56,fumino_kimura,16
gong_seung_yeon,19,tina_q_nguyen,56
mika_nakashima,67,minori_chihara,36
jun_hasegawa,52,maureen_mendoza,7
vivian_wu,11,fumino_kimura,7
sumetal,13,zhou_xun,31
momoe_yamaguchi,32,anna_tsuchiya,3
jinny_ng,55,tila_tequila,926
maureen_mendoza,7,aubrey_anderson-emmons,29
shin_min_a,56,lee_young_ae,15
fala_chen,63,maureen_mendoza,6
sumetal,28,able_wanamakok,15
shin_min_a,41,jinny_ng,55
able_wanamakok,42,marmee_cosico,28
li_na_tennis,12,fala_chen,62
maggie_q,193,fala_chen,63
tina_q_nguyen,56,ming_xi,50
sumetal,40,jinny_ng,24
lucy_liu,64,fumino_kimura,16
momoe_yamaguchi,32,gong_seung_yeon,12
anna_tsuchiya,5,li_na_tennis,3
jun_hasegawa,56,lucy_liu,70
maggie_q,240,moametal,55
maureen_mendoza,7,puff_guo,36
lucy_liu,57,zhou_xun,29
lee_young_ae,56,sumetal,56
jinny_ng,30,marmee_cosico,41
marmee_cosico,63,tina_q_nguyen,56
sumetal,13,anna_maria_perez_de_tagle,82
ming_xi,67,lee_young_ae,27
aubrey_anderson-emmons,15,ming_xi,37
li_na_tennis,36,jun_hasegawa,8
lee_jung_hyun,18,maggie_q,18
gong_hyo_jin,17,li_yuchun,47
tina_q_nguyen,56,mika_nakashima,64
sumetal,33,jun_hasegawa,34
fala_chen,63,able_wanamakok,41
jinny_ng,30,maggie_q,240
momoe_yamaguchi,38,lucy_liu,13
lucy_liu,44,fala_chen,62
gong_seung_yeon,22,zhou_xun,57
minori_chihara,31,xu_jinglei,16
lee_young_ae,51,anna_maria_perez_de_tagle,93
xu_jinglei,58,li_na_tennis,43
anna_tsuchiya,18,ming_xi,31
tila_tequila,964,marmee_cosico,28
xu_jinglei,36,tina_q_nguyen,56
lee_young_ae,20,lee_jung_hyun,24
xu_jinglei,12,marmee_cosico,28
aubrey_anderson-emmons,33,fala_chen,69
anna_maria_perez_de_tagle,82,able_wanamakok,42
lee_young_ae,60,able_wanamakok,29
lee_jung_hyun,52,sumetal,40
lee_young_ae,45,ming_xi,26
lee_young_ae,13,anna_maria_perez_de_tagle,93
shin_min_a,33,maggie_q,281
anna_maria_perez_de_tagle,82,moametal,31
xu_jinglei,34,tila_tequila,950
moametal,49,momoe_yamaguchi,42
puff_guo,10,minori_chihara,36
fala_chen,63,shin_min_a,8
ming_xi,26,li_na_tennis,41
gong_seung_yeon,12,anna_maria_perez_de_tagle,93
able_wanamakok,15,zhou_xun,10
li_yuchun,14,mika_nakashima,33
sumetal,12,tila_tequila,958
maureen_mendoza,7,mika_nakashima,16
able_wanamakok,15,anna_tsuchiya,1
jinny_ng,30,puff_guo,52
anna_tsuchiya,42,gong_seung_yeon,24
xu_jinglei,36,moametal,11
anna_tsuchiya,42,moametal,43
ming_xi,31,puff_guo,33
zhou_xun,31,jinny_ng,48
maureen_mendoza,28,vivian_wu,12
minori_chihara,44,moametal,55
fala_chen,69,moametal,56
shin_min_a,22,vivian_wu,11
tila_tequila,958,able_wanamakok,41
jinny_ng,48,lee_jung_hyun,24
maggie_q,240,puff_guo,5
zhou_xun,11,mika_nakashima,67
tina_q_nguyen,56,jinny_ng,55
fala_chen,63,maureen_mendoza,6
vivian_wu,11,zhou_xun,22
vivian_wu,11,fala_chen,69
li_yuchun,34,puff_guo,25
mika_nakashima,21,lee_jung_hyun,10
gong_seung_yeon,63,fumino_kimura,61
anna_tsuchiya,19,shin_min_a,62
vivian_wu,12,anna_maria_perez_de_tagle,93
tila_tequila,924,li_yuchun,34
maggie_q,210,able_wanamakok,27
aubrey_anderson-emmons,2,jun_hasegawa,52
vivian_wu,12,maggie_q,281
gong_hyo_jin,53,li_na_tennis,25
jun_hasegawa,68,gong_seung_yeon,24
lee_jung_hyun,52,fumino_kimura,47
mika_nakashima,6,li_na_tennis,9
anna_tsuchiya,1,sumetal,12
maureen_mendoza,7,li_yuchun,69
anna_tsuchiya,50,xu_jinglei,12
anna_maria_perez_de_tagle,93,able_wanamakok,15
anna_maria_perez_de_tagle,93,fala_chen,69
moametal,43,xu_jinglei,58
mika_nakashima,3,anna_tsuchiya,5
vivian_wu,12,jun_hasegawa,18
anna_maria_perez_de_tagle,82,mika_nakashima,3
ming_xi,67,able_wanamakok,24
sumetal,33,fumino_kimura,54
aubrey_anderson-emmons,29,jinny_ng,27
ming_xi,48,tila_tequila,915
tila_tequila,946,ming_xi,19
anna_tsuchiya,44,lucy_liu,71
jinny_ng,49,fumino_kimura,62
marmee_cosico,63,aubrey_anderson-emmons,29
gong_seung_yeon,36,momoe_yamaguchi,32
li_na_tennis,35,tina_q_nguyen,56
momoe_yamaguchi,38,maggie_q,210
zhou_xun,11,marmee_cosico,62
minori_chihara,46,momoe_yamaguchi,38
sumetal,13,xu_jinglei,16
moametal,34,lee_jung_hyun,18
lucy_liu,64,fala_chen,63
anna_maria_perez_de_tagle,82,anna_tsuchiya,44
vivian_wu,11,aubrey_anderson-emmons,1
lucy_liu,8,fala_chen,62
jun_hasegawa,49,shin_min_a,56
lee_jung_hyun,18,mika_nakashima,66
maggie_q,240,li_yuchun,6
xu_jinglei,58,minori_chihara,52
puff_guo,10,mika_nakashima,66
gong_hyo_jin,57,vivian_wu,13
anna_maria_perez_de_tagle,82,lee_young_ae,56
gong_hyo_jin,8,lee_young_ae,5
anna_maria_perez_de_tagle,93,tila_tequila,955
fumino_kimura,54,tila_tequila,959
moametal,45,zhou_xun,44
momoe_yamaguchi,38,tina_q_nguyen,56
fala_chen,69,tila_tequila,958
moametal,56,lee_jung_hyun,13
able_wanamakok,15,tina_q_nguyen,56
li_yuchun,47,anna_tsuchiya,19
fala_chen,63,anna_maria_perez_de_tagle,82
marmee_cosico,63,ming_xi,26
xu_jinglei,61,gong_hyo_jin,20
li_yuchun,63,anna_maria_perez_de_tagle,82
minori_chihara,44,lee_young_ae,51
lee_jung_hyun,10,able_wanamakok,41
shin_min_a,41,tila_tequila,932
gong_hyo_jin,29,fala_chen,69
marmee_cosico,79,li_na_tennis,22
li_yuchun,57,shin_min_a,60
anna_maria_perez_de_tagle,93,lucy_liu,54
shin_min_a,7,lucy_liu,38
lee_jung_hyun,33,able_wanamakok,56
minori_chihara,31,zhou_xun,22
tila_tequila,958,vivian_wu,12
xu_jinglei,41,vivian_wu,13
gong_seung_yeon,39,xu_jinglei,41
gong_seung_yeon,32,lucy_liu,38
vivian_wu,11,minori_chihara,39
moametal,56,vivian_wu,12
li_na_tennis,3,jinny_ng,48
gong_seung_yeon,27,anna_maria_perez_de_tagle,93
gong_seung_yeon,0,li_na_tennis,43
anna_maria_perez_de_tagle,82,zhou_xun,44
sumetal,47,jinny_ng,55
vivian_wu,12,maureen_mendoza,6
marmee_cosico,62,tina_q_nguyen,56
maggie_q,193,mika_nakashima,45
moametal,42,maureen_mendoza,6
tina_q_nguyen,56,gong_seung_yeon,39
fumino_kimura,61,maureen_mendoza,6
able_wanamakok,29,moametal,11
lee_jung_hyun,18,minori_chihara,49
able_wanamakok,15,aubrey_anderson-emmons,33
puff_guo,8,jinny_ng,49
jun_hasegawa,39,moametal,45
fumino_kimura,49,vivian_wu,11
puff_guo,13,fumino_kimura,16
shin_min_a,25,xu_jinglei,16
maureen_mendoza,28,momoe_yamaguchi,42
anna_tsuchiya,3,fala_chen,62
zhou_xun,1,gong_seung_yeon,32
zhou_xun,1,fumino_kimura,54
lee_jung_hyun,51,aubrey_anderson-emmons,29
lucy_liu,4,marmee_cosico,63
moametal,42,ming_xi,62
anna_tsuchiya,3,lee_young_ae,51
fumino_kimura,22,li_na_tennis,26
puff_guo,41,able_wanamakok,12
anna_tsuchiya,5,fumino_kimura,47
fumino_kimura,62,marmee_cosico,79
gong_hyo_jin,30,maggie_q,18
lee_jung_hyun,33,tina_q_nguyen,56
aubrey_anderson-emmons,29,sumetal,56
sumetal,13,li_na_tennis,12
gong_hyo_jin,57,ming_xi,62
mika_nakashima,66,puff_guo,7
puff_guo,43,gong_seung_yeon,63
maureen_mendoza,7,shin_min_a,33
lee_jung_hyun,31,minori_chihara,39
vivian_wu,11,anna_maria_perez_de_tagle,93
gong_hyo_jin,30,able_wanamakok,7
moametal,43,xu_jinglei,58
lee_jung_hyun,2,li_yuchun,32
tina_q_nguyen,56,lucy_liu,8
tila_tequila,918,aubrey_anderson-emmons,29
fala_chen,73,maggie_q,281
maureen_mendoza,7,puff_guo,7
ming_xi,9,sumetal,56
tila_tequila,950,minori_chihara,39
jun_hasegawa,50,maureen_mendoza,7
anna_maria_perez_de_tagle,82,tina_q_nguyen,56
zhou_xun,36,jun_hasegawa,31
momoe_yamaguchi,38,jinny_ng,24
jinny_ng,55,lee_jung_hyun,33
anna_tsuchiya,19,marmee_cosico,28
maggie_q,289,jun_hasegawa,39
li_yuchun,3,able_wanamakok,25
lee_jung_hyun,10,fumino_kimura,21
xu_jinglei,41,marmee_cosico,79
tina_q_nguyen,56,aubrey_anderson-emmons,1
aubrey_anderson-emmons,14,jinny_ng,27
vivian_wu,11,aubrey_anderson-emmons,29
gong_hyo_jin,8,mika_nakashima,16
anna_maria_perez_de_tagle,93,jinny_ng,55
shin_min_a,60,maureen_mendoza,28
xu_jinglei,11,tina_q_nguyen,56
xu_jinglei,58,maureen_mendoza,7
aubrey_anderson-emmons,15,vivian_wu,11
jun_hasegawa,50,xu_jinglei,11
moametal,42,lee_jung_hyun,2
fala_chen,62,anna_tsuchiya,44
able_wanamakok,41,aubrey_anderson-emmons,1
maggie_q,210,sumetal,33
maureen_mendoza,7,aubrey_anderson-emmons,2
mika_nakashima,45,zhou_xun,57
sumetal,10,gong_seung_yeon,39
fumino_kimura,56,minori_chihara,31
minori_chihara,19,sumetal,40
gong_hyo_jin,17,puff_guo,8
puff_guo,43,zhou_xun,29
gong_seung_yeon,0,li_yuchun,55
marmee_cosico,62,vivian_wu,13
sumetal,56,puff_guo,9
maggie_q,193,maureen_mendoza,6
li_yuchun,52,gong_hyo_jin,37
gong_hyo_jin,59,tila_tequila,946
lee_young_ae,56,fala_chen,73
xu_jinglei,16,mika_nakashima,21
gong_seung_yeon,20,ming_xi,55
li_yuchun,55,jinny_ng,48
maggie_q,18,able_wanamakok,29
mika_nakashima,66,gong_hyo_jin,25
momoe_yamaguchi,42,fala_chen,63
tila_tequila,918,minori_chihara,39
fala_chen,62,momoe_yamaguchi,32
gong_seung_yeon,12,puff_guo,50
anna_tsuchiya,31,moametal,31
zhou_xun,11,gong_hyo_jin,10
mika_nakashima,64,able_wanamakok,24
momoe_yamaguchi,42,aubrey_anderson-emmons,1
li_yuchun,32,aubrey_anderson-emmons,2
lucy_liu,8,fala_chen,62
tina_q_nguyen,56,lee_young_ae,59
li_na_tennis,26,moametal,49
moametal,31,gong_hyo_jin,21
li_na_tennis,22,lee_young_ae,22
maggie_q,210,zhou_xun,21
anna_maria_perez_de_tagle,82,jinny_ng,30
lucy_liu,1,fumino_kimura,7
puff_guo,36,lucy_liu,38
gong_hyo_jin,10,li_yuchun,69
jun_hasegawa,39,fala_chen,69
fumino_kimura,7,li_yuchun,47
sumetal,47,shin_min_a,8
mika_nakashima,32,lucy_liu,38
minori_chihara,49,gong_seung_yeon,25
momoe_yamaguchi,38,tina_q_nguyen,56
zhou_xun,11,li_na_tennis,12
maggie_q,240,gong_seung_yeon,22
able_wanamakok,24,shin_min_a,52
maggie_q,193,li_na_tennis,10
aubrey_anderson-emmons,33,jinny_ng,27
marmee_cosico,28,jinny_ng,27
tina_q_nguyen,56,moametal,45
able_wanamakok,56,anna_tsuchiya,3
gong_seung_yeon,36,vivian_wu,12
sumetal,56,gong_seung_yeon,24
minori_chihara,52,maggie_q,18
fala_chen,62,zhou_xun,13
shin_min_a,60,momoe_yamaguchi,42
li_yuchun,32,mika_nakashima,3
maggie_q,193,gong_hyo_jin,10
puff_guo,50,jun_hasegawa,50
jinny_ng,55,momoe_yamaguchi,38
mika_nakashima,64,gong_hyo_jin,37
moametal,56,tila_tequila,951
aubrey_anderson-emmons,15,li_na_tennis,22
vivian_wu,12,gong_seung_yeon,12
tina_q_nguyen,56,lee_jung_hyun,37
shin_min_a,41,gong_seung_yeon,39
maggie_q,240,gong_seung_yeon,0
momoe_yamaguchi,32,anna_tsuchiya,44
vivian_wu,11,fala_chen,73
tina_q_nguyen,56,anna_maria_perez_de_tagle,93
li_yuchun,57,maureen_mendoza,6
aubrey_anderson-emmons,29,moametal,49
momoe_yamaguchi,32,fala_chen,63
gong_hyo_jin,10,lee_young_ae,5
jinny_ng,48,able_wanamakok,29
aubrey_anderson-emmons,33,jinny_ng,48
vivian_wu,11,lucy_liu,4
lee_jung_hyun,18,xu_jinglei,41
aubrey_anderson-emmons,14,anna_tsuchiya,44
maureen_mendoza,28,puff_guo,52
gong_seung_yeon,63,anna_maria_perez_de_tagle,93
maureen_mendoza,28,fumino_kimura,62
puff_guo,33,able_wanamakok,24
sumetal,28,li_yuchun,6
anna_tsuchiya,44,marmee_cosico,41
xu_jinglei,16,mika_nakashima,3
li_yuchun,32,momoe_yamaguchi,38
shin_min_a,41,lucy_liu,64
fumino_kimura,62,able_wanamakok,12
minori_chihara,19,mika_nakashima,64
jinny_ng,24,gong_hyo_jin,20
gong_seung_yeon,12,puff_guo,50
fumino_kimura,22,gong_hyo_jin,21
fala_chen,73,jun_hasegawa,8
moametal,34,lucy_liu,56
fala_chen,62,anna_maria_perez_de_tagle,82
lee_young_ae,27,minori_chihara,46
fala_chen,62,momoe_yamaguchi,32
maggie_q,18,li_na_tennis,12
lee_young_ae,15,anna_maria_perez_de_tagle,93
aubrey_anderson-emmons,2,anna_tsuchiya,15
anna_tsuchiya,31,fala_chen,62
li_yuchun,57,gong_seung_yeon,24
jinny_ng,48,momoe_yamaguchi,42
maureen_mendoza,28,vivian_wu,13
zhou_xun,57,vivian_wu,13
vivian_wu,13,zhou_xun,13
vivian_wu,11,lucy_liu,71
ming_xi,52,maureen_mendoza,28
gong_hyo_jin,56,zhou_xun,21
fumino_kimura,54,ming_xi,26
lee_jung_hyun,52,jinny_ng,24
xu_jinglei,1,puff_guo,9
li_na_tennis,41,jun_hasegawa,56
lucy_liu,4,xu_jinglei,41
aubrey_anderson-emmons,33,sumetal,12
vivian_wu,11,anna_maria_perez_de_tagle,82
maureen_mendoza,7,maggie_q,289
mika_nakashima,66,momoe_yamaguchi,32
anna_maria_perez_de_tagle,82,marmee_cosico,79
vivian_wu,11,gong_seung_yeon,27
xu_jinglei,37,anna_maria_perez_de_tagle,82
gong_seung_yeon,19,maureen_mendoza,7
marmee_cosico,28,maureen_mendoza,7
jinny_ng,48,lee_jung_hyun,13
tila_tequila,911,fumino_kimura,49
maggie_q,193,tina_q_nguyen,56
sumetal,55,gong_seung_yeon,19
marmee_cosico,79,fala_chen,73
anna_tsuchiya,50,li_yuchun,48
anna_tsuchiya,19,puff_guo,33
fumino_kimura,28,moametal,43
able_wanamakok,7,anna_maria_perez_de_tagle,82
shin_min_a,56,moametal,2
tina_q_nguyen,56,sumetal,10
lee_jung_hyun,58,fumino_kimura,56
anna_tsuchiya,15,momoe_yamaguchi,38
zhou_xun,1,sumetal,40
sumetal,47,vivian_wu,13
lee_young_ae,2,anna_maria_perez_de_tagle,82
lee_young_ae,56,lee_jung_hyun,58
aubrey_anderson-emmons,29,sumetal,54
jun_hasegawa,39,shin_min_a,25
fumino_kimura,55,anna_tsuchiya,5
ming_xi,50,moametal,55
maggie_q,240,jun_hasegawa,56
xu_jinglei,11,shin_min_a,17
fumino_kimura,28,tila_tequila,911
lee_jung_hyun,37,li_na_tennis,7
marmee_cosico,63,li_yuchun,3
anna_maria_perez_de_tagle,82,ming_xi,9
moametal,34,jinny_ng,30
lee_young_ae,45,minori_chihara,31
lee_young_ae,25,puff_guo,36
fala_chen,73,li_na_tennis,9
gong_seung_yeon,22,li_yuchun,63
jinny_ng,24,marmee_cosico,62
lee_young_ae,5,moametal,43
jun_hasegawa,31,tila_tequila,955
puff_guo,36,anna_maria_perez_de_tagle,82
minori_chihara,19,maggie_q,240
gong_hyo_jin,53,gong_seung_yeon,57
ming_xi,62,lee_young_ae,2
shin_min_a,60,ming_xi,52
zhou_xun,57,tina_q_nguyen,56
fala_chen,62,anna_tsuchiya,18
sumetal,10,anna_maria_perez_de_tagle,93
jinny_ng,48,tila_tequila,918
vivian_wu,13,maureen_mendoza,28
able_wanamakok,25,jinny_ng,55
minori_chihara,52,fumino_kimura,54
maggie_q,193,vivian_wu,13
gong_hyo_jin,21,li_na_tennis,8
li_na_tennis,25,jinny_ng,24
moametal,31,anna_tsuchiya,31
ming_xi,26,moametal,31
marmee_cosico,62,mika_nakashima,33
jun_hasegawa,8,fumino_kimura,22
vivian_wu,13,li_yuchun,11
lee_young_ae,59,puff_guo,9
aubrey_anderson-emmons,14,jun_hasegawa,18
lucy_liu,1,tina_q_nguyen,56
jun_hasegawa,50,zhou_xun,3
lee_young_ae,51,zhou_xun,44
jun_hasegawa,8,tina_q_nguyen,56
li_na_tennis,25,sumetal,55
moametal,43,lee_young_ae,15
jun_hasegawa,8,gong_hyo_jin,8
maggie_q,210,li_na_tennis,43
sumetal,16,jinny_ng,48
mika_nakashima,45,zhou_xun,29
xu_jinglei,15,able_wanamakok,12
lee_young_ae,15,gong_seung_yeon,32
lee_jung_hyun,13,puff_guo,33
ming_xi,55,tila_tequila,911
moametal,43,momoe_yamaguchi,32
jun_hasegawa,8,moametal,42
gong_seung_yeon,25,gong_hyo_jin,21
shin_min_a,32,tila_tequila,932
tila_tequila,939,marmee_cosico,79
lee_jung_hyun,10,vivian_wu,12
puff_guo,52,gong_seung_yeon,22
sumetal,10,aubrey_anderson-emmons,1
momoe_yamaguchi,38,ming_xi,48
park_ji_sung,50,ye_liu,2
scott_takeda,918,brandon_soo_hoo,17
jang_keun_suk,7,steven_yeun,297
will_yun_lee,570,huang_xiaoming,6
daniel_henney,37,kris_wu,23
big_bang_g-dragon,51,lee_dong_hae,17
ye_liu,2,cha_seung_won,53
teppei_koike,45,young_man_kang,49
young_man_kang,30,joo_jin_mo,20
park_ji_sung,58,ron_yuan,58
yun-fat_chow,358,shun_oguri,1
aaron_yoo,45,hua_chenyu,9
bang_yong_guk,4,steven_yeun,269
yun-fat_chow,8,lee_dong_hae,34
daniel_henney,56,sung_kang,52
jang_keun_suk,28,yannus_sufandi,16
reggie_lee,528,toma_ikuta,48
ye_liu,2,jian,28
aaron_yoo,45,teppei_koike,32
kanata_hongo,32,teppei_koike,16
brandon_soo_hoo,22,cha_seung_won,40
cha_seung_won,33,craig_fong,42
chin_han,3,scott_takeda,17
jaejoong,63,kris_wu,31
bang_yong_guk,10,steven_yeun,269
huang_xiaoming,37,hiroki_narimiya,74
hiroki_narimiya,55,jack_ma,422
ron_yuan,31,godfrey_gao,10
mark_dacascos,928,ji_chang_wook,30
lee_dong_hae,20,cha_seung_won,21
big_bang_g-dragon,49,yannus_sufandi,55
jian,47,daniel_henney,53
yoo_ah_in,50,big_bang_g-dragon,17
toma_ikuta,64,bang_yong_guk,20
robin_shou,489,kris_wu,38
yoo_ah_in,28,big_bang_g-dragon,49
chin_han,69,craig_fong,24
lee_joon-gi,24,yun-fat_chow,8
huang_xiaoming,20,brandon_soo_hoo,17
kanata_hongo,39,kazuya_kamenashi,50
chanyeol,3,young_man_kang,30
godfrey_gao,30,will_yun_lee,79
joo_jin_mo,29,yoo_ah_in,3
hua_chenyu,26,yun-fat_chow,50
jung_woo_sung,6,jung_yong_hwa,30
ron_yuan,53,shun_oguri,35
song_joong_ki,56,chin_han,69
robin_shou,97,lee_joon-gi,24
ryosuke_yamada,50,jet_li,4
craig_fong,42,jang_keun_suk,46
