identity,imagenum,fold,db_code,image_path,cache_filename,status
judith_shekoni,22,Black_Females,CWF,judith_shekoni/022.jpg,,low_confidence
judith_shekoni,34,Black_Females,CWF,judith_shekoni/034.jpg,,low_confidence
judith_shekoni,41,Black_Females,CWF,judith_shekoni/041.jpg,,no_face
judith_shekoni,43,Black_Females,CWF,judith_shekoni/043.jpg,,low_confidence
judith_shekoni,49,Black_Females,CWF,judith_shekoni/049.jpg,,no_face
judith_shekoni,51,Black_Females,CWF,judith_shekoni/051.jpg,,no_face
judith_shekoni,53,Black_Females,CWF,judith_shekoni/053.jpg,,no_face
judith_shekoni,54,Black_Females,CWF,judith_shekoni/054.jpg,,no_face
judith_shekoni,55,Black_Females,CWF,judith_shekoni/055.jpg,,low_confidence
judith_shekoni,60,Black_Females,CWF,judith_shekoni/060.jpg,judith_shekoni_0060.npy,ok
judith_shekoni,64,Black_Females,CWF,judith_shekoni/064.jpg,,low_confidence
jurnee_smollett-bell,2,Black_Females,CWF,jurnee_smollett-bell/002.jpg,,no_face
jurnee_smollett-bell,3,Black_Females,CWF,jurnee_smollett-bell/003.jpg,jurnee_smollett-bell_0003.npy,ok
jurnee_smollett-bell,6,Black_Females,CWF,jurnee_smollett-bell/006.jpg,,low_confidence
jurnee_smollett-bell,13,Black_Females,CWF,jurnee_smollett-bell/013.jpg,,low_confidence
jurnee_smollett-bell,18,Black_Females,CWF,jurnee_smollett-bell/018.jpg,,low_confidence
jurnee_smollett-bell,20,Black_Females,CWF,jurnee_smollett-bell/020.jpg,,low_confidence
jurnee_smollett-bell,32,Black_Females,CWF,jurnee_smollett-bell/032.jpg,,low_confidence
jurnee_smollett-bell,34,Black_Females,CWF,jurnee_smollett-bell/034.jpg,,low_confidence
jurnee_smollett-bell,39,Black_Females,CWF,jurnee_smollett-bell/039.jpg,,low_confidence
jurnee_smollett-bell,41,Black_Females,CWF,jurnee_smollett-bell/041.jpg,jurnee_smollett-bell_0041.npy,ok
jurnee_smollett-bell,43,Black_Females,CWF,jurnee_smollett-bell/043.jpg,,low_confidence
jurnee_smollett-bell,46,Black_Females,CWF,jurnee_smollett-bell/046.jpg,jurnee_smollett-bell_0046.npy,ok
jurnee_smollett-bell,47,Black_Females,CWF,jurnee_smollett-bell/047.jpg,jurnee_smollett-bell_0047.npy,ok
jurnee_smollett-bell,51,Black_Females,CWF,jurnee_smollett-bell/051.jpg,jurnee_smollett-bell_0051.npy,ok
jurnee_smollett-bell,53,Black_Females,CWF,jurnee_smollett-bell/053.jpg,,low_confidence
jurnee_smollett-bell,61,Black_Females,CWF,jurnee_smollett-bell/061.jpg,,low_confidence
jurnee_smollett-bell,64,Black_Females,CWF,jurnee_smollett-bell/064.jpg,,low_confidence
jurnee_smollett-bell,68,Black_Females,CWF,jurnee_smollett-bell/068.jpg,,low_confidence
kat_graham,17,Black_Females,CWF,kat_graham/017.jpg,,no_face
kat_graham,34,Black_Females,CWF,kat_graham/034.jpg,,low_confidence
kat_graham,36,Black_Females,CWF,kat_graham/036.jpg,kat_graham_0036.npy,ok
kat_graham,37,Black_Females,CWF,kat_graham/037.jpg,kat_graham_0037.npy,ok
kat_graham,42,Black_Females,CWF,kat_graham/042.jpg,kat_graham_0042.npy,ok
kat_graham,44,Black_Females,CWF,kat_graham/044.jpg,,low_confidence
kat_graham,48,Black_Females,CWF,kat_graham/048.jpg,,no_face
kat_graham,50,Black_Females,CWF,kat_graham/050.jpg,,low_confidence
kat_graham,54,Black_Females,CWF,kat_graham/054.jpg,,low_confidence
kat_graham,59,Black_Females,CWF,kat_graham/059.jpg,,low_confidence
kat_graham,89,Black_Females,CWF,kat_graham/089.jpg,,low_confidence
kat_graham,92,Black_Females,CWF,kat_graham/092.jpg,,no_face
kat_graham,95,Black_Females,CWF,kat_graham/095.jpg,,spoof_detected
kat_graham,107,Black_Females,CWF,kat_graham/107.jpg,,low_confidence
kat_graham,108,Black_Females,CWF,kat_graham/108.jpg,kat_graham_0108.npy,ok
kat_graham,123,Black_Females,CWF,kat_graham/123.jpg,,low_confidence
kat_graham,137,Black_Females,CWF,kat_graham/137.jpg,,low_confidence
kat_graham,138,Black_Females,CWF,kat_graham/138.jpg,,no_face
kim_fields,4,Black_Females,CWF,kim_fields/004.jpg,,low_confidence
kim_fields,7,Black_Females,CWF,kim_fields/007.jpg,kim_fields_0007.npy,ok
kim_fields,13,Black_Females,CWF,kim_fields/013.jpg,,low_confidence
kim_fields,14,Black_Females,CWF,kim_fields/014.jpg,,low_confidence
kim_fields,15,Black_Females,CWF,kim_fields/015.jpg,,spoof_detected
kim_fields,16,Black_Females,CWF,kim_fields/016.jpg,,low_confidence
kim_fields,17,Black_Females,CWF,kim_fields/017.jpg,,low_confidence
kim_fields,19,Black_Females,CWF,kim_fields/019.jpg,kim_fields_0019.npy,ok
kim_fields,22,Black_Females,CWF,kim_fields/022.jpg,,low_confidence
kim_fields,26,Black_Females,CWF,kim_fields/026.jpg,,low_confidence
kim_fields,28,Black_Females,CWF,kim_fields/028.jpg,,low_confidence
kim_fields,29,Black_Females,CWF,kim_fields/029.jpg,,low_confidence
kim_fields,37,Black_Females,CWF,kim_fields/037.jpg,kim_fields_0037.npy,ok
kim_fields,40,Black_Females,CWF,kim_fields/040.jpg,,no_face
kim_fields,41,Black_Females,CWF,kim_fields/041.jpg,,spoof_detected
kim_fields,44,Black_Females,CWF,kim_fields/044.jpg,,no_face
kim_fields,48,Black_Females,CWF,kim_fields/048.jpg,,low_confidence
kim_fields,51,Black_Females,CWF,kim_fields/051.jpg,kim_fields_0051.npy,ok
la_la_anthony,3,Black_Females,CWF,la_la_anthony/003.jpg,,low_confidence
la_la_anthony,7,Black_Females,CWF,la_la_anthony/007.jpg,,low_confidence
la_la_anthony,8,Black_Females,CWF,la_la_anthony/008.jpg,,no_face
la_la_anthony,16,Black_Females,CWF,la_la_anthony/016.jpg,,low_confidence
la_la_anthony,17,Black_Females,CWF,la_la_anthony/017.jpg,la_la_anthony_0017.npy,ok
la_la_anthony,19,Black_Females,CWF,la_la_anthony/019.jpg,la_la_anthony_0019.npy,ok
la_la_anthony,23,Black_Females,CWF,la_la_anthony/023.jpg,,low_confidence
la_la_anthony,27,Black_Females,CWF,la_la_anthony/027.jpg,,low_confidence
la_la_anthony,30,Black_Females,CWF,la_la_anthony/030.jpg,,no_face
la_la_anthony,31,Black_Females,CWF,la_la_anthony/031.jpg,la_la_anthony_0031.npy,ok
la_la_anthony,33,Black_Females,CWF,la_la_anthony/033.jpg,la_la_anthony_0033.npy,ok
la_la_anthony,37,Black_Females,CWF,la_la_anthony/037.jpg,,low_confidence
la_la_anthony,38,Black_Females,CWF,la_la_anthony/038.jpg,,low_confidence
la_la_anthony,47,Black_Females,CWF,la_la_anthony/047.jpg,,low_confidence
la_la_anthony,55,Black_Females,CWF,la_la_anthony/055.jpg,la_la_anthony_0055.npy,ok
la_la_anthony,58,Black_Females,CWF,la_la_anthony/058.jpg,la_la_anthony_0058.npy,ok
la_la_anthony,68,Black_Females,CWF,la_la_anthony/068.jpg,la_la_anthony_0068.npy,ok
la_la_anthony,70,Black_Females,CWF,la_la_anthony/070.jpg,,low_confidence
lakisha_jones,26,Black_Females,CWF,lakisha_jones/026.jpg,lakisha_jones_0026.npy,ok
levona_lewis,4,Black_Females,CWF,levona_lewis/004.jpg,,no_face
levona_lewis,12,Black_Females,CWF,levona_lewis/012.jpg,,low_confidence
levona_lewis,13,Black_Females,CWF,levona_lewis/013.jpg,,low_confidence
levona_lewis,25,Black_Females,CWF,levona_lewis/025.jpg,,low_confidence
levona_lewis,57,Black_Females,CWF,levona_lewis/057.jpg,,no_face
levona_lewis,60,Black_Females,CWF,levona_lewis/060.jpg,levona_lewis_0060.npy,ok
levona_lewis,63,Black_Females,CWF,levona_lewis/063.jpg,,low_confidence
levona_lewis,64,Black_Females,CWF,levona_lewis/064.jpg,levona_lewis_0064.npy,ok
levona_lewis,65,Black_Females,CWF,levona_lewis/065.jpg,,low_confidence
levona_lewis,70,Black_Females,CWF,levona_lewis/070.jpg,,low_confidence
lupita_nyong'o,18,Black_Females,CWF,lupita_nyong'o/018.jpg,,low_confidence
lupita_nyong'o,21,Black_Females,CWF,lupita_nyong'o/021.jpg,lupita_nyong'o_0021.npy,ok
lupita_nyong'o,22,Black_Females,CWF,lupita_nyong'o/022.jpg,,low_confidence
lupita_nyong'o,30,Black_Females,CWF,lupita_nyong'o/030.jpg,,low_confidence
lupita_nyong'o,35,Black_Females,CWF,lupita_nyong'o/035.jpg,lupita_nyong'o_0035.npy,ok
lupita_nyong'o,38,Black_Females,CWF,lupita_nyong'o/038.jpg,,no_face
lupita_nyong'o,39,Black_Females,CWF,lupita_nyong'o/039.jpg,,low_confidence
lupita_nyong'o,42,Black_Females,CWF,lupita_nyong'o/042.jpg,lupita_nyong'o_0042.npy,ok
lupita_nyong'o,48,Black_Females,CWF,lupita_nyong'o/048.jpg,,low_confidence
lupita_nyong'o,61,Black_Females,CWF,lupita_nyong'o/061.jpg,lupita_nyong'o_0061.npy,ok
lupita_nyong'o,74,Black_Females,CWF,lupita_nyong'o/074.jpg,,low_confidence
lupita_nyong'o,77,Black_Females,CWF,lupita_nyong'o/077.jpg,,low_confidence
lupita_nyong'o,82,Black_Females,CWF,lupita_nyong'o/082.jpg,lupita_nyong'o_0082.npy,ok
lupita_nyong'o,84,Black_Females,CWF,lupita_nyong'o/084.jpg,,low_confidence
lupita_nyong'o,95,Black_Females,CWF,lupita_nyong'o/095.jpg,,no_face
lupita_nyong'o,119,Black_Females,CWF,lupita_nyong'o/119.jpg,,low_confidence
lupita_nyong'o,122,Black_Females,CWF,lupita_nyong'o/122.jpg,lupita_nyong'o_0122.npy,ok
lupita_nyong'o,139,Black_Females,CWF,lupita_nyong'o/139.jpg,,low_confidence
meagan_good,7,Black_Females,CWF,meagan_good/007.jpg,,low_confidence
meagan_good,22,Black_Females,CWF,meagan_good/022.jpg,,low_confidence
meagan_good,26,Black_Females,CWF,meagan_good/026.jpg,,low_confidence
meagan_good,27,Black_Females,CWF,meagan_good/027.jpg,meagan_good_0027.npy,ok
meagan_good,34,Black_Females,CWF,meagan_good/034.jpg,,low_confidence
meagan_good,45,Black_Females,CWF,meagan_good/045.jpg,,low_confidence
meagan_good,50,Black_Females,CWF,meagan_good/050.jpg,,low_confidence
meagan_good,58,Black_Females,CWF,meagan_good/058.jpg,,low_confidence
meagan_good,59,Black_Females,CWF,meagan_good/059.jpg,,low_confidence
meagan_good,65,Black_Females,CWF,meagan_good/065.jpg,meagan_good_0065.npy,ok
meagan_good,69,Black_Females,CWF,meagan_good/069.jpg,,low_confidence
meagan_good,72,Black_Females,CWF,meagan_good/072.jpg,,low_confidence
meagan_good,76,Black_Females,CWF,meagan_good/076.jpg,,low_confidence
meagan_good,85,Black_Females,CWF,meagan_good/085.jpg,,low_confidence
meagan_good,101,Black_Females,CWF,meagan_good/101.jpg,,low_confidence
meagan_good,108,Black_Females,CWF,meagan_good/108.jpg,meagan_good_0108.npy,ok
meagan_good,115,Black_Females,CWF,meagan_good/115.jpg,,no_face
meagan_good,124,Black_Females,CWF,meagan_good/124.jpg,,low_confidence
megalyn_echikunwoke,2,Black_Females,CWF,megalyn_echikunwoke/002.jpg,megalyn_echikunwoke_0002.npy,ok
megalyn_echikunwoke,4,Black_Females,CWF,megalyn_echikunwoke/004.jpg,,no_face
megalyn_echikunwoke,6,Black_Females,CWF,megalyn_echikunwoke/006.jpg,megalyn_echikunwoke_0006.npy,ok
megalyn_echikunwoke,8,Black_Females,CWF,megalyn_echikunwoke/008.jpg,megalyn_echikunwoke_0008.npy,ok
megalyn_echikunwoke,15,Black_Females,CWF,megalyn_echikunwoke/015.jpg,,low_confidence
megalyn_echikunwoke,21,Black_Females,CWF,megalyn_echikunwoke/021.jpg,megalyn_echikunwoke_0021.npy,ok
megalyn_echikunwoke,23,Black_Females,CWF,megalyn_echikunwoke/023.jpg,,no_face
megalyn_echikunwoke,32,Black_Females,CWF,megalyn_echikunwoke/032.jpg,megalyn_echikunwoke_0032.npy,ok
megalyn_echikunwoke,35,Black_Females,CWF,megalyn_echikunwoke/035.jpg,,no_face
megalyn_echikunwoke,37,Black_Females,CWF,megalyn_echikunwoke/037.jpg,,no_face
megalyn_echikunwoke,39,Black_Females,CWF,megalyn_echikunwoke/039.jpg,,no_face
megalyn_echikunwoke,41,Black_Females,CWF,megalyn_echikunwoke/041.jpg,,low_confidence
megalyn_echikunwoke,43,Black_Females,CWF,megalyn_echikunwoke/043.jpg,megalyn_echikunwoke_0043.npy,ok
megalyn_echikunwoke,48,Black_Females,CWF,megalyn_echikunwoke/048.jpg,megalyn_echikunwoke_0048.npy,ok
megalyn_echikunwoke,55,Black_Females,CWF,megalyn_echikunwoke/055.jpg,,low_confidence
megalyn_echikunwoke,57,Black_Females,CWF,megalyn_echikunwoke/057.jpg,,low_confidence
megalyn_echikunwoke,58,Black_Females,CWF,megalyn_echikunwoke/058.jpg,,no_face
megalyn_echikunwoke,59,Black_Females,CWF,megalyn_echikunwoke/059.jpg,,no_face
mo'nique,23,Black_Females,CWF,mo'nique/023.jpg,mo'nique_0023.npy,ok
mo'nique,25,Black_Females,CWF,mo'nique/025.jpg,mo'nique_0025.npy,ok
mo'nique,29,Black_Females,CWF,mo'nique/029.jpg,,no_face
mo'nique,34,Black_Females,CWF,mo'nique/034.jpg,,no_face
mo'nique,36,Black_Females,CWF,mo'nique/036.jpg,,no_face
mo'nique,38,Black_Females,CWF,mo'nique/038.jpg,mo'nique_0038.npy,ok
mo'nique,45,Black_Females,CWF,mo'nique/045.jpg,,no_face
mo'nique,48,Black_Females,CWF,mo'nique/048.jpg,,low_confidence
mo'nique,51,Black_Females,CWF,mo'nique/051.jpg,,low_confidence
mo'nique,52,Black_Females,CWF,mo'nique/052.jpg,,no_face
mo'nique,67,Black_Females,CWF,mo'nique/067.jpg,,low_confidence
mo'nique,74,Black_Females,CWF,mo'nique/074.jpg,,low_confidence
mo'nique,78,Black_Females,CWF,mo'nique/078.jpg,,low_confidence
mo'nique,80,Black_Females,CWF,mo'nique/080.jpg,mo'nique_0080.npy,ok
mo'nique,93,Black_Females,CWF,mo'nique/093.jpg,mo'nique_0093.npy,ok
mo'nique,99,Black_Females,CWF,mo'nique/099.jpg,,low_confidence
mo'nique,103,Black_Females,CWF,mo'nique/103.jpg,mo'nique_0103.npy,ok
mo'nique,104,Black_Females,CWF,mo'nique/104.jpg,,low_confidence
monique_coleman,2,Black_Females,CWF,monique_coleman/002.jpg,,no_face
monique_coleman,15,Black_Females,CWF,monique_coleman/015.jpg,monique_coleman_0015.npy,ok
monique_coleman,16,Black_Females,CWF,monique_coleman/016.jpg,,no_face
monique_coleman,18,Black_Females,CWF,monique_coleman/018.jpg,,no_face
monique_coleman,21,Black_Females,CWF,monique_coleman/021.jpg,,no_face
monique_coleman,23,Black_Females,CWF,monique_coleman/023.jpg,monique_coleman_0023.npy,ok
monique_coleman,28,Black_Females,CWF,monique_coleman/028.jpg,,low_confidence
monique_coleman,29,Black_Females,CWF,monique_coleman/029.jpg,,low_confidence
monique_coleman,40,Black_Females,CWF,monique_coleman/040.jpg,monique_coleman_0040.npy,ok
monique_coleman,44,Black_Females,CWF,monique_coleman/044.jpg,,no_face
monique_coleman,45,Black_Females,CWF,monique_coleman/045.jpg,monique_coleman_0045.npy,ok
monique_coleman,47,Black_Females,CWF,monique_coleman/047.jpg,,no_face
monique_coleman,48,Black_Females,CWF,monique_coleman/048.jpg,monique_coleman_0048.npy,ok
monique_coleman,54,Black_Females,CWF,monique_coleman/054.jpg,,low_confidence
monique_coleman,56,Black_Females,CWF,monique_coleman/056.jpg,,no_face
monique_coleman,60,Black_Females,CWF,monique_coleman/060.jpg,,no_face
monique_coleman,63,Black_Females,CWF,monique_coleman/063.jpg,,no_face
monique_coleman,64,Black_Females,CWF,monique_coleman/064.jpg,,no_face
namaiya_cunningham,2,Black_Females,CWF,namaiya_cunningham/002.jpg,,low_confidence
namaiya_cunningham,3,Black_Females,CWF,namaiya_cunningham/003.jpg,,low_confidence
namaiya_cunningham,5,Black_Females,CWF,namaiya_cunningham/005.jpg,,low_confidence
namaiya_cunningham,6,Black_Females,CWF,namaiya_cunningham/006.jpg,,low_confidence
namaiya_cunningham,12,Black_Females,CWF,namaiya_cunningham/012.jpg,namaiya_cunningham_0012.npy,ok
namaiya_cunningham,15,Black_Females,CWF,namaiya_cunningham/015.jpg,,low_confidence
namaiya_cunningham,16,Black_Females,CWF,namaiya_cunningham/016.jpg,,spoof_detected
namaiya_cunningham,18,Black_Females,CWF,namaiya_cunningham/018.jpg,,low_confidence
namaiya_cunningham,21,Black_Females,CWF,namaiya_cunningham/021.jpg,namaiya_cunningham_0021.npy,ok
namaiya_cunningham,26,Black_Females,CWF,namaiya_cunningham/026.jpg,,low_confidence
namaiya_cunningham,29,Black_Females,CWF,namaiya_cunningham/029.jpg,namaiya_cunningham_0029.npy,ok
namaiya_cunningham,31,Black_Females,CWF,namaiya_cunningham/031.jpg,,low_confidence
namaiya_cunningham,34,Black_Females,CWF,namaiya_cunningham/034.jpg,,low_confidence
namaiya_cunningham,36,Black_Females,CWF,namaiya_cunningham/036.jpg,,low_confidence
namaiya_cunningham,41,Black_Females,CWF,namaiya_cunningham/041.jpg,,low_confidence
namaiya_cunningham,44,Black_Females,CWF,namaiya_cunningham/044.jpg,namaiya_cunningham_0044.npy,ok
namaiya_cunningham,49,Black_Females,CWF,namaiya_cunningham/049.jpg,,low_confidence
namaiya_cunningham,51,Black_Females,CWF,namaiya_cunningham/051.jpg,namaiya_cunningham_0051.npy,ok
nicki_minaj,2,Black_Females,CWF,nicki_minaj/002.jpg,,low_confidence
nicki_minaj,3,Black_Females,CWF,nicki_minaj/003.jpg,,low_confidence
nicki_minaj,11,Black_Females,CWF,nicki_minaj/011.jpg,,low_confidence
nicki_minaj,14,Black_Females,CWF,nicki_minaj/014.jpg,,no_face
nicki_minaj,15,Black_Females,CWF,nicki_minaj/015.jpg,nicki_minaj_0015.npy,ok
nicki_minaj,20,Black_Females,CWF,nicki_minaj/020.jpg,,no_face
nicki_minaj,21,Black_Females,CWF,nicki_minaj/021.jpg,,low_confidence
nicki_minaj,23,Black_Females,CWF,nicki_minaj/023.jpg,,low_confidence
nicki_minaj,27,Black_Females,CWF,nicki_minaj/027.jpg,,low_confidence
nicki_minaj,30,Black_Females,CWF,nicki_minaj/030.jpg,,low_confidence
nicki_minaj,33,Black_Females,CWF,nicki_minaj/033.jpg,,no_face
nicki_minaj,36,Black_Females,CWF,nicki_minaj/036.jpg,nicki_minaj_0036.npy,ok
nicki_minaj,38,Black_Females,CWF,nicki_minaj/038.jpg,,no_face
nicki_minaj,42,Black_Females,CWF,nicki_minaj/042.jpg,,no_face
nicki_minaj,43,Black_Females,CWF,nicki_minaj/043.jpg,,no_face
nicki_minaj,44,Black_Females,CWF,nicki_minaj/044.jpg,,low_confidence
nicki_minaj,45,Black_Females,CWF,nicki_minaj/045.jpg,nicki_minaj_0045.npy,ok
nicki_minaj,50,Black_Females,CWF,nicki_minaj/050.jpg,,no_face
nikki_storm,4,Black_Females,CWF,nikki_storm/004.jpg,,no_face
nikki_storm,5,Black_Females,CWF,nikki_storm/005.jpg,,low_confidence
nikki_storm,10,Black_Females,CWF,nikki_storm/010.jpg,,low_confidence
nikki_storm,12,Black_Females,CWF,nikki_storm/012.jpg,,no_face
nikki_storm,13,Black_Females,CWF,nikki_storm/013.jpg,,low_confidence
nikki_storm,15,Black_Females,CWF,nikki_storm/015.jpg,nikki_storm_0015.npy,ok
nikki_storm,22,Black_Females,CWF,nikki_storm/022.jpg,,low_confidence
nikki_storm,25,Black_Females,CWF,nikki_storm/025.jpg,,low_confidence
nikki_storm,31,Black_Females,CWF,nikki_storm/031.jpg,nikki_storm_0031.npy,ok
nikki_storm,35,Black_Females,CWF,nikki_storm/035.jpg,,no_face
nikki_storm,38,Black_Females,CWF,nikki_storm/038.jpg,,no_face
nikki_storm,44,Black_Females,CWF,nikki_storm/044.jpg,,no_face
nikki_storm,46,Black_Females,CWF,nikki_storm/046.jpg,,low_confidence
nikki_storm,48,Black_Females,CWF,nikki_storm/048.jpg,,no_face
nikki_storm,57,Black_Females,CWF,nikki_storm/057.jpg,nikki_storm_0057.npy,ok
nikki_storm,59,Black_Females,CWF,nikki_storm/059.jpg,,low_confidence
nikki_storm,60,Black_Females,CWF,nikki_storm/060.jpg,,no_face
nikki_storm,64,Black_Females,CWF,nikki_storm/064.jpg,,low_confidence
octavia_spencer,23,Black_Females,CWF,octavia_spencer/023.jpg,,low_confidence
octavia_spencer,32,Black_Females,CWF,octavia_spencer/032.jpg,,low_confidence
octavia_spencer,40,Black_Females,CWF,octavia_spencer/040.jpg,,no_face
octavia_spencer,46,Black_Females,CWF,octavia_spencer/046.jpg,octavia_spencer_0046.npy,ok
octavia_spencer,51,Black_Females,CWF,octavia_spencer/051.jpg,,low_confidence
octavia_spencer,59,Black_Females,CWF,octavia_spencer/059.jpg,,low_confidence
octavia_spencer,60,Black_Females,CWF,octavia_spencer/060.jpg,,low_confidence
octavia_spencer,61,Black_Females,CWF,octavia_spencer/061.jpg,,low_confidence
octavia_spencer,63,Black_Females,CWF,octavia_spencer/063.jpg,,low_confidence
octavia_spencer,83,Black_Females,CWF,octavia_spencer/083.jpg,,low_confidence
octavia_spencer,94,Black_Females,CWF,octavia_spencer/094.jpg,octavia_spencer_0094.npy,ok
octavia_spencer,101,Black_Females,CWF,octavia_spencer/101.jpg,octavia_spencer_0101.npy,ok
octavia_spencer,115,Black_Females,CWF,octavia_spencer/115.jpg,,low_confidence
octavia_spencer,120,Black_Females,CWF,octavia_spencer/120.jpg,,low_confidence
octavia_spencer,124,Black_Females,CWF,octavia_spencer/124.jpg,,low_confidence
octavia_spencer,156,Black_Females,CWF,octavia_spencer/156.jpg,,low_confidence
octavia_spencer,162,Black_Females,CWF,octavia_spencer/162.jpg,,low_confidence
octavia_spencer,168,Black_Females,CWF,octavia_spencer/168.jpg,,no_face
pam_grier,15,Black_Females,CWF,pam_grier/015.jpg,,spoof_detected
pam_grier,21,Black_Females,CWF,pam_grier/021.jpg,,spoof_detected
pam_grier,23,Black_Females,CWF,pam_grier/023.jpg,,spoof_detected
pam_grier,28,Black_Females,CWF,pam_grier/028.jpg,,low_confidence
pam_grier,30,Black_Females,CWF,pam_grier/030.jpg,,low_confidence
pam_grier,43,Black_Females,CWF,pam_grier/043.jpg,,low_confidence
pam_grier,48,Black_Females,CWF,pam_grier/048.jpg,,low_confidence
pam_grier,50,Black_Females,CWF,pam_grier/050.jpg,,low_confidence
pam_grier,55,Black_Females,CWF,pam_grier/055.jpg,pam_grier_0055.npy,ok
pam_grier,62,Black_Females,CWF,pam_grier/062.jpg,pam_grier_0062.npy,ok
pam_grier,64,Black_Females,CWF,pam_grier/064.jpg,,spoof_detected
pam_grier,65,Black_Females,CWF,pam_grier/065.jpg,pam_grier_0065.npy,ok
pam_grier,66,Black_Females,CWF,pam_grier/066.jpg,,low_confidence
pam_grier,68,Black_Females,CWF,pam_grier/068.jpg,,low_confidence
pam_grier,78,Black_Females,CWF,pam_grier/078.jpg,pam_grier_0078.npy,ok
pam_grier,96,Black_Females,CWF,pam_grier/096.jpg,,low_confidence
pam_grier,97,Black_Females,CWF,pam_grier/097.jpg,,low_confidence
pam_grier,103,Black_Females,CWF,pam_grier/103.jpg,,low_confidence
pamella_d'pella,3,Black_Females,CWF,pamella_d'pella/003.jpg,,spoof_detected
pamella_d'pella,4,Black_Females,CWF,pamella_d'pella/004.jpg,,low_confidence
pamella_d'pella,5,Black_Females,CWF,pamella_d'pella/005.jpg,,low_confidence
pamella_d'pella,11,Black_Females,CWF,pamella_d'pella/011.jpg,,spoof_detected
pamella_d'pella,15,Black_Females,CWF,pamella_d'pella/015.jpg,pamella_d'pella_0015.npy,ok
pamella_d'pella,27,Black_Females,CWF,pamella_d'pella/027.jpg,,low_confidence
pamella_d'pella,40,Black_Females,CWF,pamella_d'pella/040.jpg,,low_confidence
pamella_d'pella,52,Black_Females,CWF,pamella_d'pella/052.jpg,pamella_d'pella_0052.npy,ok
pamella_d'pella,55,Black_Females,CWF,pamella_d'pella/055.jpg,,low_confidence
pamella_d'pella,76,Black_Females,CWF,pamella_d'pella/076.jpg,pamella_d'pella_0076.npy,ok
pamella_d'pella,78,Black_Females,CWF,pamella_d'pella/078.jpg,,spoof_detected
pamella_d'pella,85,Black_Females,CWF,pamella_d'pella/085.jpg,,low_confidence
pamella_d'pella,88,Black_Females,CWF,pamella_d'pella/088.jpg,,low_confidence
pamella_d'pella,89,Black_Females,CWF,pamella_d'pella/089.jpg,,low_confidence
pamella_d'pella,96,Black_Females,CWF,pamella_d'pella/096.jpg,pamella_d'pella_0096.npy,ok
pamella_d'pella,98,Black_Females,CWF,pamella_d'pella/098.jpg,,no_face
pamella_d'pella,99,Black_Females,CWF,pamella_d'pella/099.jpg,pamella_d'pella_0099.npy,ok
pamella_d'pella,104,Black_Females,CWF,pamella_d'pella/104.jpg,,spoof_detected
regina_hall,2,Black_Females,CWF,regina_hall/002.jpg,regina_hall_0002.npy,ok
regina_hall,5,Black_Females,CWF,regina_hall/005.jpg,regina_hall_0005.npy,ok
regina_hall,7,Black_Females,CWF,regina_hall/007.jpg,regina_hall_0007.npy,ok
regina_hall,9,Black_Females,CWF,regina_hall/009.jpg,,no_face
regina_hall,12,Black_Females,CWF,regina_hall/012.jpg,,low_confidence
regina_hall,15,Black_Females,CWF,regina_hall/015.jpg,,no_face
regina_hall,16,Black_Females,CWF,regina_hall/016.jpg,,low_confidence
regina_hall,17,Black_Females,CWF,regina_hall/017.jpg,,low_confidence
regina_hall,24,Black_Females,CWF,regina_hall/024.jpg,regina_hall_0024.npy,ok
regina_hall,29,Black_Females,CWF,regina_hall/029.jpg,,low_confidence
regina_hall,32,Black_Females,CWF,regina_hall/032.jpg,regina_hall_0032.npy,ok
regina_hall,35,Black_Females,CWF,regina_hall/035.jpg,,no_face
regina_hall,36,Black_Females,CWF,regina_hall/036.jpg,regina_hall_0036.npy,ok
regina_hall,37,Black_Females,CWF,regina_hall/037.jpg,regina_hall_0037.npy,ok
regina_hall,43,Black_Females,CWF,regina_hall/043.jpg,,low_confidence
regina_hall,45,Black_Females,CWF,regina_hall/045.jpg,,low_confidence
regina_hall,46,Black_Females,CWF,regina_hall/046.jpg,regina_hall_0046.npy,ok
regina_hall,50,Black_Females,CWF,regina_hall/050.jpg,regina_hall_0050.npy,ok
retta,9,Black_Females,VGGFace,retta/00000009.jpg,,no_face
retta,19,Black_Females,VGGFace,retta/00000019.jpg,,no_face
retta,47,Black_Females,VGGFace,retta/00000047.jpg,retta_0047.npy,ok
retta,48,Black_Females,VGGFace,retta/00000048.jpg,,no_face
retta,67,Black_Females,VGGFace,retta/00000067.jpg,,low_confidence
retta,132,Black_Females,VGGFace,retta/00000132.jpg,,no_face
retta,163,Black_Females,VGGFace,retta/00000163.jpg,,no_face
retta,179,Black_Females,VGGFace,retta/00000179.jpg,,no_face
retta,203,Black_Females,VGGFace,retta/00000203.jpg,,no_face
retta,218,Black_Females,VGGFace,retta/00000218.jpg,,no_face
retta,226,Black_Females,VGGFace,retta/00000226.jpg,retta_0226.npy,ok
retta,263,Black_Females,VGGFace,retta/00000263.jpg,,no_face
retta,298,Black_Females,VGGFace,retta/00000298.jpg,,no_face
retta,315,Black_Females,VGGFace,retta/00000315.jpg,,no_face
retta,414,Black_Females,VGGFace,retta/00000414.jpg,retta_0414.npy,ok
retta,467,Black_Females,VGGFace,retta/00000467.jpg,,no_face
retta,692,Black_Females,VGGFace,retta/00000692.jpg,,no_face
